Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,22:30,11,7,0.601711,289.66,79,0,0.0,295.94,141,0,0.0,315.02,77,2,0.027165,314.84
August,2,23:00,9,2,0.269065,326.7,60,0,0.0,271.56,109,0,0.0,314.04,61,1,0.012358,318.75
August,2,23:30,7,0,0.017299,279.56,48,0,0.0,268.35,91,0,0.0,310.94,50,0,0.000715,319.18
August,3,0:00,2,0,0.0,471.0,18,0,0.0,337.89,46,0,0.0,321.09,27,0,0.0,295.89
August,3,0:30,2,0,0.0,368.23,14,0,0.0,321.75,36,0,0.0,317.35,20,0,0.0,304.0
August,3,1:00,2,0,0.0,336.79,7,0,0.0,356.92,28,0,0.0,319.61,14,0,0.0,326.72
August,3,1:30,1,0,0.0,498.21,3,0,0.0,331.78,20,0,0.0,322.33,11,0,0.0,328.33
August,3,2:00,1,0,0.0,664.91,2,0,0.0,322.5,13,0,0.0,302.21,7,0,0.0,335.47
August,3,2:30,1,0,0.0,525.47,2,0,0.0,446.39,11,0,0.0,314.13,5,0,0.0,342.63
August,3,3:00,1,0,0.0,319.76,1,0,0.0,395.48,9,0,0.0,314.48,2,0,0.0,402.37
August,3,3:30,1,0,0.0,347.3,1,0,0.0,442.19,7,0,0.0,304.94,1,0,0.0,251.3
August,3,4:00,1,0,0.0,260.3,1,0,0.0,260.99,7,0,0.0,302.69,1,0,0.0,383.02
August,3,4:30,1,0,0.0,209.88,1,0,0.0,240.79,7,0,0.0,295.02,1,0,0.0,284.88
August,3,5:00,1,0,0.0,204.63,1,0,0.000195,357.4,8,0,0.0,316.53,1,0,0.0,334.36
August,3,5:30,1,0,0.0,267.38,1,0,0.026822,293.74,9,0,0.0,282.52,1,0,0.0,344.38
August,3,6:00,2,0,0.0,267.85,2,1,0.388673,276.22,14,0,0.0,268.34,6,0,0.0,255.68
August,3,6:30,2,0,0.0,273.1,5,2,0.401859,329.65,25,0,0.0,276.79,11,0,0.0,262.14
August,3,7:00,4,0,0.0,272.14,12,1,0.057184,269.78,41,0,0.0,264.53,19,0,3e-06,273.78
August,3,7:30,8,0,5e-06,316.88,19,0,0.003211,273.38,69,0,2e-06,265.05,30,0,0.00032,282.1
August,3,8:00,18,0,0.000317,286.85,39,1,0.01633,280.59,124,0,0.000189,285.13,55,0,0.003777,273.5
August,3,8:30,29,0,0.004738,312.4,61,2,0.0293,308.75,178,1,0.00301,300.74,87,1,0.007286,290.66
August,3,9:00,59,1,0.011988,309.59,95,1,0.010821,306.18,205,2,0.011311,315.72,116,1,0.01241,293.33
August,3,9:30,66,1,0.017548,325.45,118,2,0.01758,320.17,247,5,0.020832,327.87,134,4,0.028752,298.33
August,3,10:00,72,0,0.005274,315.97,150,7,0.043842,325.31,302,9,0.028846,330.93,157,4,0.026533,307.73
August,3,10:30,73,0,0.000242,312.84,173,12,0.070987,332.87,342,8,0.024118,341.24,178,6,0.034587,318.6
August,3,11:00,73,0,0.000252,315.41,195,11,0.054045,335.43,382,10,0.026162,347.84,192,5,0.024049,324.72
August,3,11:30,70,0,0.00559,317.52,215,12,0.056026,336.68,409,16,0.039931,351.24,205,5,0.022387,324.81
August,3,12:00,70,1,0.015632,315.48,229,10,0.044503,337.44,434,17,0.03839,352.02,212,5,0.025478,325.68
August,3,12:30,69,1,0.008633,312.75,240,13,0.052288,338.66,436,13,0.029957,353.47,213,6,0.028294,329.89
August,3,13:00,70,1,0.008478,315.53,254,12,0.048384,344.84,438,11,0.025007,356.29,215,5,0.023127,330.93
August,3,13:30,69,0,0.00325,321.74,260,15,0.055767,333.37,435,14,0.032334,360.54,215,4,0.018211,330.67
August,3,14:00,68,0,0.006022,336.75,267,11,0.039793,333.01,437,14,0.032679,362.2,216,3,0.016041,332.04
August,3,14:30,67,1,0.021056,329.78,268,8,0.030754,367.11,435,14,0.033029,362.11,217,3,0.016105,338.49
August,3,15:00,64,2,0.027338,318.61,267,7,0.024498,361.94,427,8,0.019159,360.87,215,3,0.013464,342.02
August,3,15:30,64,2,0.028599,334.38,268,5,0.017554,367.1,423,4,0.009028,361.78,208,3,0.016244,339.09
August,3,16:00,61,1,0.009341,342.37,268,4,0.015326,348.48,415,4,0.009187,360.74,206,3,0.012392,344.95
August,3,16:30,58,0,0.00371,324.07,261,5,0.01846,349.68,405,4,0.009477,361.84,200,3,0.014661,342.79
August,3,17:00,55,1,0.009451,327.79,252,4,0.016731,349.04,389,3,0.008964,360.35,192,2,0.012918,342.86
August,3,17:30,55,0,0.003439,326.38,236,4,0.017761,347.12,379,5,0.014424,360.38,189,2,0.011418,340.22
August,3,18:00,41,0,0.000214,334.35,216,6,0.027099,344.31,370,6,0.016022,360.69,188,1,0.007832,339.49
August,3,18:30,37,0,1e-06,338.23,204,8,0.038318,343.84,345,5,0.013091,362.43,172,1,0.008093,337.91
August,3,19:00,28,0,2e-06,339.73,185,6,0.033194,342.43,315,6,0.020016,364.54,164,3,0.016706,331.67
August,3,19:30,22,0,0.000348,339.81,170,7,0.038954,338.22,285,6,0.022642,364.05,155,5,0.030111,338.15
August,3,20:00,18,0,0.010214,335.15,155,10,0.062172,337.81,259,7,0.025821,362.57,136,4,0.03193,332.1
August,3,20:30,16,1,0.058307,337.12,131,6,0.047483,329.4,228,3,0.013422,356.04,118,2,0.020373,329.51
August,3,21:00,14,1,0.10343,340.55,103,4,0.040775,328.47,193,1,0.002601,351.96,93,2,0.020579,333.25
August,3,21:30,11,1,0.045509,336.71,88,1,0.013895,328.96,172,0,0.000116,347.05,80,1,0.011525,335.11
August,3,22:00,9,1,0.08221,333.63,72,0,0.000774,322.35,147,0,1e-06,339.38,72,0,0.00238,334.17
August,3,22:30,7,2,0.295421,342.8,58,0,6e-06,313.18,117,0,0.0,331.39,61,0,0.002187,334.42
August,3,23:00,6,1,0.118328,302.0,46,0,0.0,300.37,94,0,0.0,330.16,50,0,0.006961,335.76
August,3,23:30,5,0,0.006874,333.62,36,0,0.0,299.81,79,0,0.0,339.99,42,0,0.003119,325.12
August,4,0:00,5,0,0.0,459.74,35,0,0.0,320.41,73,0,0.0,342.18,42,0,0.0,310.08
August,4,0:30,4,0,0.0,362.49,27,0,0.0,304.8,53,0,0.0,338.73,30,0,0.0,330.36
August,4,1:00,3,0,0.0,360.64,13,0,0.0,352.38,38,0,0.0,338.58,22,0,0.0,337.03
August,4,1:30,2,0,0.0,305.29,7,0,0.0,365.89,28,0,0.0,314.14,16,0,0.0,325.11
August,4,2:00,2,0,0.0,336.43,5,0,0.0,360.23,20,0,0.0,293.66,11,0,0.0,316.23
August,4,2:30,2,0,0.0,305.01,4,0,0.0,422.98,18,0,0.0,287.64,8,0,0.0,322.07
August,4,3:00,2,0,0.0,349.21,3,0,0.0,487.0,14,0,0.0,289.48,3,0,0.0,343.79
August,4,3:30,2,0,0.0,326.95,3,0,0.0,308.47,13,0,0.0,296.39,2,0,0.0,268.06
August,4,4:00,2,0,0.0,275.68,3,0,0.0,337.08,13,0,0.0,298.51,3,0,0.0,320.64
August,4,4:30,2,0,0.0,273.81,3,0,0.0,252.98,14,0,0.0,285.24,3,0,0.0,339.97
August,4,5:00,2,0,0.0,262.33,3,0,0.000335,278.59,14,0,0.0,294.19,3,0,0.0,288.39
August,4,5:30,2,0,0.0,266.22,4,0,0.04557,316.84,19,0,0.0,292.54,4,0,0.0,313.18
August,4,6:00,3,0,0.0,255.24,5,3,0.67391,295.74,29,0,0.0,265.26,14,0,0.0,274.66
August,4,6:30,4,0,0.0,264.87,12,9,0.823116,324.66,49,0,0.0,252.38,24,0,0.0,274.05
August,4,7:00,8,0,6.2e-05,275.72,31,3,0.110067,260.13,89,0,0.0,263.05,41,0,0.0,277.96
August,4,7:30,15,0,0.005655,315.96,52,0,0.004429,283.0,145,0,0.0,273.62,72,0,0.0,286.07
August,4,8:00,48,2,0.039097,281.88,101,2,0.014927,284.4,272,0,4e-06,294.12,134,0,4e-06,288.05
August,4,8:30,83,6,0.077264,307.52,156,4,0.026679,298.79,396,0,0.000405,309.05,195,0,0.000437,300.24
August,4,9:00,133,7,0.050062,306.62,241,2,0.00625,304.52,625,4,0.005718,317.65,314,2,0.006294,302.61
August,4,9:30,172,4,0.025623,310.5,304,0,0.001149,322.52,777,14,0.017537,325.24,375,9,0.024496,309.9
August,4,10:00,198,1,0.005935,311.92,362,6,0.016554,320.4,898,25,0.028115,328.73,444,25,0.056052,305.15
August,4,10:30,224,1,0.004977,313.39,404,18,0.043592,329.55,1004,43,0.042321,337.38,487,47,0.095895,313.64
August,4,11:00,239,3,0.012479,317.11,453,16,0.035143,330.96,1087,37,0.03377,343.17,527,41,0.078235,318.65
August,4,11:30,249,2,0.007536,317.13,493,24,0.049446,336.68,1122,37,0.032832,345.73,570,36,0.062567,319.58
August,4,12:00,253,4,0.015228,317.08,522,16,0.030299,337.01,1137,60,0.053154,345.53,582,34,0.057773,319.72
August,4,12:30,253,6,0.022306,315.74,531,13,0.023769,331.37,1144,70,0.061124,347.16,590,45,0.076856,320.99
August,4,13:00,252,2,0.007162,319.24,553,9,0.016611,330.8,1147,37,0.031948,350.37,578,43,0.074191,321.4
August,4,13:30,254,0,0.000327,322.32,569,19,0.032517,329.75,1152,26,0.022636,352.82,583,40,0.068357,322.19
August,4,14:00,261,0,2e-06,323.61,580,18,0.030857,330.13,1161,28,0.023766,354.99,587,36,0.061219,320.94
August,4,14:30,262,0,0.0,321.85,589,10,0.017418,350.59,1161,32,0.027239,357.95,583,25,0.042063,319.06
August,4,15:00,262,0,0.0,324.6,589,9,0.01505,367.02,1155,23,0.020061,356.7,583,18,0.030849,320.93
August,4,15:30,262,0,0.0,321.01,582,11,0.019418,349.67,1151,17,0.014673,357.88,580,18,0.030251,319.37
August,4,16:00,259,0,0.0,328.89,580,13,0.022688,362.66,1149,15,0.013393,357.77,583,16,0.02762,322.15
August,4,16:30,251,0,0.0,325.52,567,12,0.021045,334.36,1130,16,0.013804,356.52,582,18,0.030902,327.41
August,4,17:00,222,0,0.0,323.76,539,13,0.024058,335.23,1071,21,0.01944,358.45,555,13,0.02348,327.96
August,4,17:30,189,0,0.0,323.42,519,13,0.025545,336.67,989,29,0.029787,356.5,520,9,0.017234,327.93
August,4,18:00,163,0,0.0,323.61,461,14,0.031171,338.55,854,34,0.039876,354.52,445,11,0.024721,329.7
August,4,18:30,144,0,3e-06,326.75,419,11,0.025496,336.74,747,21,0.027491,353.08,397,7,0.018144,328.93
August,4,19:00,92,0,0.00091,333.77,372,12,0.03148,336.12,673,14,0.020596,352.06,365,11,0.03143,325.17
August,4,19:30,71,2,0.026293,335.83,338,13,0.038203,333.03,599,14,0.022791,350.59,335,23,0.069371,331.52
August,4,20:00,55,7,0.125131,334.2,294,22,0.074814,332.13,507,15,0.030192,352.81,293,21,0.071017,325.0
August,4,20:30,48,8,0.173229,331.64,255,18,0.07253,325.4,441,10,0.022227,350.02,245,11,0.045577,321.94
August,4,21:00,37,5,0.139036,329.52,210,8,0.037745,325.05,371,2,0.006278,347.27,198,4,0.02064,325.95
August,4,21:30,26,1,0.051069,323.28,177,1,0.00843,324.85,309,1,0.003034,345.57,170,1,0.004625,327.49
August,4,22:00,21,4,0.172141,315.89,138,0,0.000451,318.69,254,3,0.011873,342.0,138,1,0.005004,327.59
August,4,22:30,14,11,0.77175,319.06,110,0,3e-06,311.88,196,3,0.015361,337.43,117,2,0.015624,326.3
August,4,23:00,12,6,0.534178,338.26,81,0,0.0,305.79,151,1,0.005529,332.82,92,1,0.007189,326.88
August,4,23:30,9,1,0.14217,353.06,62,0,0.0,291.31,118,0,0.00032,330.53,71,0,0.000437,324.04
August,5,0:00,5,0,0.0,260.64,34,0,0.0,312.69,69,0,0.0,321.95,43,0,0.0,341.81
August,5,0:30,4,0,0.0,280.57,25,0,0.0,297.83,51,0,0.0,317.06,30,0,0.0,357.6
August,5,1:00,3,0,0.0,303.99,12,0,0.0,325.14,36,0,0.0,322.03,22,0,0.0,356.41
August,5,1:30,3,0,0.0,300.42,6,0,0.0,329.94,26,0,0.0,320.31,17,0,0.0,349.99
August,5,2:00,2,0,0.0,305.59,4,0,0.0,341.66,19,0,0.0,290.63,11,0,0.0,373.72
August,5,2:30,2,0,0.0,306.24,4,0,0.0,387.66,17,0,0.0,285.91,8,0,0.0,405.17
August,5,3:00,2,0,0.0,298.54,3,0,0.0,532.88,12,0,0.0,295.55,2,0,0.0,451.61
August,5,3:30,2,0,0.0,288.61,3,0,0.0,321.13,12,0,0.0,316.0,1,0,0.0,394.43
August,5,4:00,2,0,0.0,253.91,3,0,0.0,324.29,11,0,0.0,320.91,1,0,0.0,392.44
August,5,4:30,2,0,0.0,256.23,3,0,0.0,285.63,12,0,0.0,305.17,1,0,0.0,392.96
August,5,5:00,2,0,0.0,262.34,3,0,9.3e-05,320.01,13,0,0.0,274.91,1,0,6e-05,349.43
August,5,5:30,2,0,0.0,293.26,3,0,0.013116,395.61,19,0,0.0,255.07,2,0,0.007243,342.74
August,5,6:00,3,0,9.7e-05,272.4,5,1,0.192277,333.07,30,0,0.0,245.13,12,0,0.023563,269.01
August,5,6:30,4,0,0.010745,266.75,10,3,0.261646,396.86,52,0,0.0,243.06,23,1,0.033557,288.64
August,5,7:00,9,1,0.111695,279.49,30,2,0.07508,255.69,91,0,3e-06,253.87,40,0,0.007037,267.14
August,5,7:30,17,4,0.233365,298.53,51,4,0.071321,280.43,147,0,0.000293,261.5,71,0,0.000184,275.25
August,5,8:00,48,9,0.19135,277.21,94,2,0.021783,282.58,271,1,0.003639,274.85,126,0,4.8e-05,282.26
August,5,8:30,83,19,0.225031,304.36,145,2,0.015512,296.32,395,4,0.01102,290.33,179,0,0.000844,293.82
August,5,9:00,128,17,0.129519,306.46,222,1,0.005147,299.61,585,8,0.014356,299.8,267,1,0.003631,294.29
August,5,9:30,163,11,0.068324,311.96,279,2,0.008936,312.62,723,10,0.014421,304.87,326,3,0.009699,300.65
August,5,10:00,190,6,0.029056,312.73,329,9,0.027926,314.06,824,11,0.013147,309.14,390,8,0.021613,306.26
August,5,10:30,217,1,0.00548,312.55,366,15,0.041761,322.97,917,19,0.020538,318.97,432,14,0.032075,315.12
August,5,11:00,233,0,0.0007,314.23,411,8,0.019013,324.49,983,14,0.01428,323.79,470,8,0.016264,318.45
August,5,11:30,239,2,0.010229,313.83,451,8,0.017969,332.07,1012,9,0.0084,326.41,492,6,0.011418,319.12
August,5,12:00,240,8,0.032941,316.62,479,4,0.008986,334.44,1017,14,0.014124,326.93,506,5,0.010232,318.85
August,5,12:30,242,6,0.024606,316.72,484,5,0.01057,334.53,1018,26,0.025327,329.65,511,6,0.010914,320.69
August,5,13:00,242,1,0.005768,318.77,500,5,0.010808,333.32,1017,14,0.013699,328.84,516,5,0.009902,322.33
August,5,13:30,244,0,0.000249,318.09,514,5,0.010373,332.38,1017,9,0.008983,328.31,523,3,0.006213,322.2
August,5,14:00,251,0,3e-06,319.73,518,4,0.007484,332.6,1022,10,0.009419,330.18,538,2,0.004449,322.9
August,5,14:30,252,0,0.000177,319.62,524,5,0.009952,339.39,1022,11,0.01074,332.85,538,3,0.006435,328.61
August,5,15:00,253,1,0.003778,314.35,525,4,0.007215,420.52,1016,9,0.009273,334.34,535,3,0.006506,329.47
August,5,15:30,251,3,0.010543,320.95,523,4,0.007049,338.42,1014,10,0.010316,338.65,536,5,0.00944,328.98
August,5,16:00,250,1,0.003817,325.15,521,3,0.006538,337.17,1006,6,0.006439,338.23,538,6,0.010756,326.61
August,5,16:30,240,0,0.000186,322.42,511,2,0.004151,336.48,988,5,0.005382,336.39,522,4,0.007919,326.87
August,5,17:00,210,0,1e-06,320.69,486,1,0.002228,337.06,931,8,0.008819,334.29,496,5,0.009635,326.44
August,5,17:30,182,0,0.0,318.6,468,3,0.006638,337.94,870,11,0.012428,333.75,468,5,0.009692,326.66
August,5,18:00,155,0,0.0,316.64,411,5,0.012863,338.9,787,9,0.011221,338.51,420,4,0.009388,325.56
August,5,18:30,139,0,0.0,328.11,372,3,0.007366,339.77,695,7,0.009709,339.41,368,4,0.011266,326.15
August,5,19:00,87,0,0.0,327.84,333,4,0.011028,335.61,625,7,0.010813,334.32,338,6,0.016484,323.5
August,5,19:30,68,0,4e-06,320.57,302,5,0.015684,332.3,557,6,0.01153,331.3,309,6,0.020084,330.41
