Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,5:00,3,0,0.0,331.41,3,0,0.0,586.63,9,0,0.0,488.31,0,0,0.0,386.42
August,2,5:30,2,0,0.0,318.76,3,0,0.0,236.92,9,0,0.0,297.3,0,0,0.0,512.13
August,2,6:00,2,0,0.0,362.55,3,0,0.0,633.82,16,0,0.0,266.54,6,0,0.0,319.09
August,2,6:30,2,0,0.0,316.24,5,0,0.0,456.21,31,0,0.0,295.25,14,0,0.0,313.77
August,2,7:00,3,0,0.0,320.09,11,0,0.0,421.18,64,0,0.0,289.51,24,0,0.0,316.72
August,2,7:30,7,0,0.0,368.22,14,0,0.0,353.62,107,0,0.0,288.72,46,0,0.0,317.29
August,2,8:00,25,0,0.0,303.04,29,0,0.0,345.18,213,0,0.0,294.43,80,0,0.0,292.37
August,2,8:30,19,0,0.0,323.99,48,0,0.0,341.99,303,0,0.0,298.8,105,0,6e-06,297.62
August,2,9:00,83,0,0.0,328.05,106,0,0.0,335.7,396,0,0.0,308.27,195,0,0.000513,329.58
August,2,9:30,112,0,0.0,319.51,136,0,0.0,311.22,517,0,0.0,315.18,259,2,0.00898,341.56
August,2,10:00,123,0,0.0,318.71,168,0,6e-06,329.0,610,0,0.0,316.23,309,11,0.03428,309.56
August,2,10:30,150,0,0.0,318.71,193,0,0.000804,334.8,646,0,0.0,319.48,341,16,0.048356,317.53
August,2,11:00,163,0,0.0,317.58,214,3,0.01548,336.19,676,0,2e-06,330.52,354,10,0.027152,310.81
August,2,11:30,165,0,4e-06,317.58,254,9,0.036738,328.89,688,0,0.000398,331.93,372,5,0.013025,312.38
August,2,12:00,181,0,0.000653,318.11,273,7,0.024517,328.79,716,6,0.008621,329.68,379,2,0.005276,313.02
August,2,12:30,187,3,0.013511,318.11,298,11,0.037217,336.75,713,25,0.034523,330.7,390,4,0.010556,313.25
August,2,13:00,196,7,0.035724,317.6,324,12,0.036549,337.99,712,41,0.057253,345.24,394,9,0.022147,317.71
August,2,13:30,192,3,0.013918,318.31,346,15,0.044145,337.99,699,49,0.070211,340.5,400,8,0.020478,320.12
August,2,14:00,194,3,0.016156,318.31,380,10,0.025928,337.68,699,30,0.042849,344.02,405,4,0.010022,320.12
August,2,14:30,200,8,0.042276,318.31,389,2,0.005703,339.82,684,10,0.014324,337.03,408,5,0.012839,319.79
August,2,15:00,191,5,0.026953,318.31,382,0,0.000506,338.89,678,2,0.002294,336.84,402,4,0.009419,320.29
August,2,15:30,208,6,0.02912,318.31,383,2,0.00543,338.89,665,0,9.3e-05,337.52,394,6,0.014318,320.29
August,2,16:00,207,2,0.010293,314.45,374,6,0.015676,338.42,660,0,1e-06,336.49,388,4,0.010581,320.79
August,2,16:30,194,0,0.000515,312.68,353,4,0.011797,338.42,629,0,0.0,338.31,374,6,0.016098,320.04
August,2,17:00,173,0,4e-06,312.68,341,6,0.017334,338.42,597,0,0.0,337.41,349,2,0.00622,319.65
August,2,17:30,162,0,0.0,311.34,320,3,0.010089,340.64,563,0,0.0,336.53,334,1,0.002437,317.92
August,2,18:00,107,0,0.0,314.36,308,5,0.017087,339.65,412,0,0.0,339.73,267,2,0.007412,317.92
August,2,18:30,97,0,0.0,315.27,279,10,0.037209,341.04,383,0,0.0,340.66,243,1,0.002934,317.92
August,2,19:00,55,0,0.0,315.37,254,14,0.054414,339.74,353,0,0.0,336.91,222,0,0.000373,317.32
August,2,19:30,48,0,0.0,314.57,219,9,0.042571,336.81,314,0,0.0,337.73,203,1,0.005207,326.22
August,2,20:00,40,0,0.0,314.57,170,2,0.013221,336.81,286,0,0.0,336.62,175,3,0.0167,322.85
August,2,20:30,36,0,0.0,319.31,153,0,0.000643,334.84,258,0,0.0,332.62,161,1,0.006535,317.0
August,2,21:00,34,0,2.2e-05,319.77,131,0,5e-06,334.84,247,0,0.0,332.41,136,0,0.000364,324.6
August,2,21:30,25,0,0.004783,324.43,109,0,0.0,336.57,226,0,0.0,338.86,121,0,0.000231,330.89
August,2,22:00,21,3,0.125136,315.66,83,0,0.0,330.6,184,0,0.0,331.2,104,1,0.005711,330.89
August,2,22:30,15,7,0.481393,306.68,68,0,0.0,322.56,144,0,0.0,335.09,89,2,0.018509,333.03
August,2,23:00,13,3,0.202227,327.78,54,0,0.0,298.44,116,0,0.0,351.81,75,1,0.00789,333.03
August,2,23:30,9,0,0.013162,299.58,41,0,0.0,318.29,101,0,0.0,345.83,66,0,0.000423,340.04
August,3,0:00,2,0,0.0,489.65,20,0,0.0,343.41,65,0,0.0,311.15,33,0,0.0,306.98
August,3,0:30,1,0,0.0,312.16,17,0,0.0,311.74,54,0,0.0,307.62,24,0,0.0,329.2
August,3,1:00,1,0,0.0,341.88,7,0,0.0,334.34,41,0,0.0,300.11,18,0,0.0,347.34
August,3,1:30,1,0,0.0,321.84,4,0,0.0,320.07,32,0,0.0,315.74,15,0,0.0,346.24
August,3,2:00,1,0,0.0,387.77,3,0,0.0,327.25,23,0,0.0,289.46,10,0,0.0,345.55
August,3,2:30,1,0,0.0,333.7,2,0,0.0,366.98,20,0,0.0,298.3,8,0,0.0,351.35
August,3,3:00,1,0,0.0,359.59,2,0,0.0,465.25,11,0,0.0,260.91,3,0,0.0,305.72
August,3,3:30,1,0,0.0,366.84,2,0,0.0,274.56,10,0,0.0,271.26,2,0,0.0,197.9
August,3,4:00,1,0,0.0,204.91,2,0,0.0,223.4,9,0,0.0,307.8,2,0,0.0,418.17
August,3,4:30,1,0,0.0,209.6,2,0,0.0,218.58,9,0,0.0,295.43,2,0,0.0,216.31
August,3,5:00,1,0,0.0,252.38,2,0,4.3e-05,286.82,10,0,0.0,270.88,2,0,0.0,324.97
August,3,5:30,1,0,0.0,244.12,2,0,0.007181,205.49,11,0,0.0,231.92,2,0,0.0,446.81
August,3,6:00,2,0,0.0,256.03,2,0,0.141313,376.58,17,0,0.0,214.43,8,0,0.0,240.5
August,3,6:30,2,0,0.0,260.97,3,1,0.267851,261.22,28,0,0.0,235.34,12,0,0.0,263.87
August,3,7:00,4,0,0.0,264.45,13,0,0.02312,242.84,40,0,0.0,244.94,21,0,3e-06,266.66
August,3,7:30,7,0,6e-06,304.63,18,0,0.001541,268.48,72,0,1e-06,239.61,38,0,0.000261,267.76
August,3,8:00,16,0,0.000391,260.51,24,0,0.01168,274.78,143,0,0.000112,262.78,63,0,0.003317,269.55
August,3,8:30,26,0,0.005712,282.53,35,1,0.022462,288.01,197,0,0.001852,275.25,100,1,0.006404,284.68
August,3,9:00,46,1,0.016505,299.84,83,0,0.005431,292.4,242,2,0.006544,284.66,113,1,0.012706,273.1
August,3,9:30,58,1,0.021451,309.52,101,1,0.009073,309.36,321,4,0.010929,301.57,146,4,0.026518,286.2
August,3,10:00,70,0,0.005804,308.79,134,3,0.021724,313.44,376,6,0.015766,303.92,185,4,0.022584,303.4
August,3,10:30,71,0,0.000266,308.79,158,5,0.034424,321.69,463,6,0.012128,316.17,208,6,0.029686,309.21
August,3,11:00,75,0,0.000261,308.65,185,5,0.025309,323.49,501,7,0.013609,321.77,223,5,0.020738,315.25
August,3,11:30,77,0,0.005426,308.65,198,5,0.026928,338.35,520,11,0.021454,326.21,243,5,0.018932,315.25
August,3,12:00,77,1,0.015162,308.65,201,5,0.022527,323.9,550,11,0.020629,327.68,245,5,0.022138,315.85
August,3,12:30,78,1,0.008176,308.65,209,6,0.026582,326.09,551,9,0.016182,330.95,250,6,0.024171,317.97
August,3,13:00,75,1,0.008451,308.74,233,5,0.023336,327.56,550,7,0.013586,333.2,253,5,0.01972,320.24
August,3,13:30,74,0,0.003251,316.39,241,6,0.026674,327.56,542,10,0.017679,336.28,256,4,0.015331,324.0
August,3,14:00,74,0,0.005985,316.39,251,5,0.018683,328.27,542,10,0.017971,336.22,250,3,0.01394,324.0
August,3,14:30,74,2,0.02034,316.39,253,4,0.014417,330.11,534,10,0.018342,336.33,252,4,0.013941,324.28
August,3,15:00,71,2,0.026633,316.39,253,3,0.011468,329.22,525,6,0.010608,337.33,244,3,0.011928,324.28
August,3,15:30,75,2,0.026363,316.39,258,2,0.008071,329.22,510,3,0.0051,338.14,234,3,0.014522,323.74
August,3,16:00,74,1,0.008303,321.84,256,2,0.007089,333.22,493,3,0.005267,338.2,230,3,0.011134,323.24
August,3,16:30,70,0,0.003287,319.43,249,2,0.008539,333.22,479,3,0.005464,338.2,225,3,0.013098,325.85
August,3,17:00,64,1,0.008708,319.43,244,2,0.007632,333.22,456,2,0.005206,338.11,216,2,0.011523,325.82
August,3,17:30,57,0,0.003573,318.22,219,2,0.008497,335.93,427,4,0.008749,338.21,208,2,0.010388,324.05
August,3,18:00,44,0,0.000217,316.89,210,3,0.012334,335.07,383,4,0.010562,338.29,221,1,0.006684,324.05
August,3,18:30,43,0,1e-06,323.27,200,3,0.017268,332.75,360,3,0.008556,338.9,206,1,0.006782,324.05
August,3,19:00,32,0,2e-06,323.35,180,3,0.015094,330.82,322,4,0.013353,338.67,184,3,0.014869,320.29
August,3,19:30,24,0,0.000341,318.63,166,3,0.017573,328.37,307,4,0.014339,339.04,178,5,0.026406,324.41
August,3,20:00,18,0,0.010881,318.63,141,4,0.030343,328.37,276,5,0.016555,339.05,159,4,0.027399,322.37
August,3,20:30,16,1,0.062512,315.02,129,3,0.021421,321.3,252,2,0.008286,332.95,139,2,0.01731,317.43
August,3,21:00,13,2,0.116536,315.44,113,2,0.016534,321.3,208,0,0.001644,331.94,115,2,0.016706,323.31
August,3,21:30,10,1,0.052745,319.08,92,1,0.005911,322.33,168,0,8.1e-05,329.7,101,1,0.009215,325.54
August,3,22:00,8,1,0.097557,314.89,73,0,0.000338,312.02,157,0,1e-06,320.76,89,0,0.001934,325.54
August,3,22:30,7,2,0.336789,309.67,55,0,3e-06,300.32,135,0,0.0,311.68,79,0,0.001689,328.14
August,3,23:00,6,1,0.142668,309.1,43,0,0.0,282.75,106,0,0.0,309.75,64,0,0.005473,328.14
August,3,23:30,4,0,0.009264,298.06,32,0,0.0,284.56,93,0,0.0,311.97,55,0,0.002388,328.46
August,4,0:00,5,0,0.0,425.75,37,0,0.0,356.12,76,0,0.0,348.6,52,0,0.0,355.99
August,4,0:30,4,0,0.0,380.12,28,0,0.0,339.38,59,0,0.0,361.44,34,0,0.0,387.41
August,4,1:00,3,0,0.0,518.72,13,0,0.0,336.92,42,0,0.0,381.66,26,0,0.0,418.89
August,4,1:30,2,0,0.0,442.09,8,0,0.0,430.2,33,0,0.0,348.29,21,0,0.0,405.98
August,4,2:00,2,0,0.0,533.3,5,0,0.0,415.57,24,0,0.0,359.08,15,0,0.0,420.74
August,4,2:30,2,0,0.0,357.6,4,0,0.0,452.64,20,0,0.0,401.42,11,0,0.0,461.82
August,4,3:00,2,0,0.0,375.71,4,0,0.0,439.53,15,0,0.0,371.04,4,0,0.0,490.14
August,4,3:30,1,0,0.0,280.88,4,0,0.0,443.9,14,0,0.0,400.51,3,0,0.0,235.97
August,4,4:00,1,0,0.0,254.62,4,0,0.0,409.86,13,0,0.0,435.71,4,0,0.0,839.07
August,4,4:30,1,0,0.0,248.57,4,0,0.0,330.42,13,0,0.0,373.98,4,0,0.0,359.63
August,4,5:00,1,0,0.0,279.1,3,0,0.000221,521.85,15,0,0.0,490.07,4,0,0.0,391.81
August,4,5:30,2,0,0.0,309.86,4,0,0.028575,532.75,19,0,0.0,301.78,3,0,0.0,583.56
August,4,6:00,2,0,0.0,299.37,5,2,0.472047,586.78,29,0,0.0,250.38,15,0,0.0,373.34
August,4,6:30,3,0,0.0,292.68,8,7,0.843752,507.53,50,0,0.0,266.62,26,0,0.0,356.96
August,4,7:00,9,0,5.8e-05,303.43,31,2,0.081602,352.47,88,0,0.0,316.07,45,0,0.0,306.09
August,4,7:30,18,0,0.005115,334.12,51,0,0.003328,313.7,144,0,0.0,265.33,76,0,0.0,307.23
August,4,8:00,53,2,0.037663,289.0,92,1,0.011927,291.15,273,0,3e-06,307.6,136,0,2e-06,300.05
August,4,8:30,96,7,0.071303,309.12,156,3,0.019485,311.78,396,0,0.000292,322.85,208,0,0.00024,299.57
August,4,9:00,145,7,0.048914,309.49,222,1,0.004947,310.07,591,3,0.004361,319.96,303,1,0.003799,311.16
August,4,9:30,192,5,0.024436,329.67,286,0,0.000889,321.29,740,10,0.013284,327.66,374,5,0.014349,306.73
August,4,10:00,223,1,0.005634,328.92,341,4,0.012804,332.7,862,18,0.02114,326.1,461,15,0.031521,312.3
August,4,10:30,247,1,0.004825,328.92,388,13,0.033096,339.24,958,31,0.032024,337.29,509,27,0.053593,315.3
August,4,11:00,260,3,0.012274,332.54,425,12,0.027296,343.59,1036,26,0.025578,341.45,554,24,0.043491,322.84
August,4,11:30,278,2,0.007216,325.06,460,18,0.038669,345.84,1072,27,0.024784,336.26,595,21,0.034952,322.84
August,4,12:00,289,4,0.014252,325.06,479,12,0.024115,345.33,1088,44,0.040082,339.65,618,20,0.031749,323.47
August,4,12:30,282,6,0.021388,325.06,484,9,0.019023,347.67,1083,50,0.046602,342.27,630,26,0.042021,324.36
August,4,13:00,273,2,0.007064,325.91,505,7,0.013245,345.16,1084,26,0.024416,347.27,628,25,0.039832,327.23
August,4,13:30,276,0,0.000322,328.86,512,14,0.02637,345.16,1081,19,0.017413,348.68,635,23,0.036589,330.57
August,4,14:00,290,0,2e-06,328.86,530,13,0.024625,345.91,1118,20,0.017811,349.63,642,21,0.032609,330.57
August,4,14:30,299,0,0.0,328.86,537,7,0.013926,349.63,1129,23,0.020215,354.38,637,14,0.022462,331.53
August,4,15:00,291,0,0.0,328.86,538,6,0.012004,349.28,1114,17,0.015016,354.96,632,10,0.0166,331.53
August,4,15:30,291,0,0.0,328.86,518,8,0.015917,349.28,1100,12,0.011076,357.04,625,10,0.016384,331.53
August,4,16:00,285,0,0.0,332.08,510,10,0.018829,353.77,1087,11,0.010219,357.4,636,9,0.014772,332.48
August,4,16:30,276,0,0.0,331.41,503,9,0.017292,353.77,1089,11,0.010336,357.4,616,10,0.017028,333.99
August,4,17:00,246,0,0.0,331.41,475,9,0.019913,353.77,1031,15,0.014578,357.24,580,8,0.013122,334.18
August,4,17:30,213,0,0.0,331.28,455,10,0.021241,356.55,952,21,0.022321,354.2,535,5,0.009768,334.14
August,4,18:00,184,0,0.0,329.92,426,10,0.024591,355.63,866,25,0.028394,356.04,485,6,0.013247,334.14
August,4,18:30,166,0,3e-06,333.47,390,8,0.020003,349.45,755,15,0.019616,356.96,445,4,0.009445,334.14
August,4,19:00,105,0,0.000852,334.78,348,9,0.024577,348.56,687,10,0.014562,350.25,418,7,0.016011,331.34
August,4,19:30,83,2,0.023886,328.99,305,9,0.030919,348.43,608,10,0.016196,353.38,379,14,0.035806,333.19
August,4,20:00,64,7,0.116487,328.99,269,16,0.059639,348.87,514,11,0.021503,349.98,339,12,0.035868,330.0
August,4,20:30,55,9,0.16131,325.55,231,13,0.058249,343.1,441,7,0.01604,343.83,281,7,0.023177,324.97
August,4,21:00,42,5,0.129715,320.56,189,6,0.030484,343.1,368,2,0.004567,344.01,220,2,0.010863,332.7
August,4,21:30,30,1,0.048118,324.5,163,1,0.006664,341.8,306,1,0.002211,348.26,192,0,0.002397,333.85
August,4,22:00,24,4,0.161791,346.01,128,0,0.000353,331.36,246,2,0.008853,344.68,158,0,0.002541,333.85
August,4,22:30,17,12,0.679875,341.04,103,0,3e-06,326.29,193,2,0.011266,337.57,135,1,0.007918,336.11
August,4,23:00,14,7,0.482249,346.7,77,0,0.0,322.54,146,1,0.004144,334.52,106,0,0.003635,336.11
August,4,23:30,10,1,0.140667,325.05,60,0,0.0,319.79,113,0,0.000241,346.56,77,0,0.000236,335.87
August,5,0:00,10,0,0.0,275.96,37,0,0.0,334.96,81,0,0.0,349.55,54,0,0.0,304.26
August,5,0:30,9,0,0.0,292.01,28,0,0.0,318.32,59,0,0.0,341.42,36,0,0.0,326.38
August,5,1:00,8,0,0.0,354.84,13,0,0.0,332.4,42,0,0.0,345.37,28,0,0.0,348.51
August,5,1:30,7,0,0.0,306.52,8,0,0.0,389.07,32,0,0.0,349.17,22,0,0.0,326.9
August,5,2:00,6,0,0.0,376.08,4,0,0.0,399.16,23,0,0.0,342.25,16,0,0.0,339.87
August,5,2:30,2,0,0.0,330.17,4,0,0.0,395.59,19,0,0.0,385.73,12,0,0.0,363.93
August,5,3:00,2,0,0.0,357.11,4,0,0.0,411.07,14,0,0.0,393.39,2,0,0.0,349.49
August,5,3:30,2,0,0.0,299.66,3,0,0.0,386.38,13,0,0.0,432.4,1,0,0.0,241.68
August,5,4:00,2,0,0.0,257.44,3,0,0.0,339.44,13,0,0.0,431.15,1,0,0.0,404.43
August,5,4:30,2,0,0.0,253.22,3,0,0.0,285.05,13,0,0.0,423.09,1,0,0.0,490.09
August,5,5:00,2,0,0.0,289.31,3,0,0.000108,348.49,15,0,0.0,371.75,1,0,0.000129,441.31
August,5,5:30,3,0,0.0,295.69,4,0,0.01502,405.57,20,0,0.0,255.5,2,0,0.010393,553.58
August,5,6:00,3,0,4.9e-05,304.56,5,1,0.215296,454.58,31,0,0.0,256.78,14,0,0.034247,306.79
August,5,6:30,4,0,0.005902,300.07,8,3,0.442525,460.46,52,0,0.0,270.96,25,1,0.052551,296.9
August,5,7:00,11,1,0.052893,302.78,32,3,0.085899,299.94,91,0,3e-06,264.77,44,0,0.010756,297.15
August,5,7:30,20,2,0.115768,336.19,48,4,0.091638,305.42,147,0,0.000284,293.0,78,0,0.000286,298.27
August,5,8:00,55,5,0.098013,279.38,87,3,0.028868,297.7,274,1,0.003509,305.41,139,0,7.4e-05,303.9
August,5,8:30,99,11,0.109693,305.36,137,3,0.019963,319.15,393,4,0.010755,320.7,210,0,0.001229,286.38
August,5,9:00,139,10,0.069472,305.72,208,1,0.006674,315.88,565,8,0.014454,318.15,287,2,0.005756,295.02
August,5,9:30,185,6,0.035184,317.3,251,3,0.01212,329.42,707,10,0.014355,321.72,353,5,0.015299,302.83
August,5,10:00,215,3,0.014934,316.57,305,11,0.036693,327.88,827,11,0.012739,325.62,419,14,0.034229,308.2
August,5,10:30,236,1,0.002935,316.57,338,19,0.055069,340.0,933,18,0.019628,336.01,464,24,0.05097,313.78
August,5,11:00,249,0,0.000381,320.1,380,10,0.025057,341.9,993,14,0.013755,340.0,504,13,0.025847,319.88
August,5,11:30,258,1,0.005513,320.1,410,10,0.024079,340.32,1028,8,0.008043,334.49,523,10,0.018302,319.88
August,5,12:00,256,5,0.017936,320.1,442,5,0.011863,340.26,1046,14,0.013351,338.17,552,9,0.015981,320.5
August,5,12:30,262,3,0.01322,320.1,456,6,0.013697,343.25,1042,25,0.024063,340.48,557,10,0.017075,321.38
August,5,13:00,261,1,0.003106,320.82,477,7,0.013782,343.54,1042,14,0.012996,344.37,560,9,0.015539,324.2
August,5,13:30,258,0,0.000137,323.7,483,6,0.013445,343.54,1042,9,0.008524,345.93,564,6,0.009809,327.37
August,5,14:00,266,0,1e-06,323.7,506,5,0.009345,344.29,1054,9,0.00888,347.68,584,4,0.006986,327.37
August,5,14:30,277,0,9.4e-05,323.7,513,6,0.012401,347.24,1061,11,0.010064,351.02,587,6,0.010038,328.32
August,5,15:00,279,1,0.001991,323.7,508,5,0.009085,346.89,1039,9,0.008813,351.76,580,6,0.010238,328.32
August,5,15:30,276,2,0.005584,323.7,502,4,0.008943,346.89,1029,10,0.009886,353.7,590,9,0.014623,328.32
August,5,16:00,270,1,0.002057,326.59,501,4,0.008294,347.93,1014,6,0.006213,354.15,591,10,0.016664,328.54
August,5,16:30,259,0,0.0001,325.93,495,3,0.005224,347.93,983,5,0.005259,354.15,563,7,0.012518,330.02
August,5,17:00,228,0,1e-06,325.93,470,1,0.002807,347.93,912,8,0.008756,354.01,539,8,0.015118,330.0
August,5,17:30,204,0,0.0,325.8,442,4,0.008558,349.39,858,11,0.012253,351.34,524,8,0.014773,329.96
August,5,18:00,193,0,0.0,324.47,421,6,0.015326,348.1,820,9,0.010478,354.5,473,7,0.014177,329.96
August,5,18:30,161,0,0.0,327.93,378,3,0.008816,346.12,707,7,0.009273,355.41,427,7,0.016541,329.96
August,5,19:00,101,0,0.0,329.22,345,4,0.012964,346.61,642,7,0.010232,348.1,385,9,0.024617,327.21
August,5,19:30,82,0,2e-06,322.59,305,6,0.018923,342.36,562,6,0.011109,348.11,349,11,0.030342,329.03
