Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,19:00,116,0,0.003194,344.29,311,6,0.018048,344.22,616,6,0.008969,343.26,342,1,0.002027,329.52
August,1,19:30,91,0,0.000191,339.01,272,7,0.026818,336.58,552,7,0.013459,341.32,301,0,0.000845,324.87
August,1,20:00,72,0,1e-06,318.24,242,13,0.051822,333.83,490,7,0.013607,341.77,262,0,0.001333,313.58
August,1,20:30,59,0,0.0,305.74,212,8,0.03636,321.22,419,3,0.008347,339.88,238,2,0.008532,307.44
August,1,21:00,45,0,0.0,319.17,177,6,0.033847,316.37,352,3,0.007791,338.82,204,4,0.018435,309.02
August,1,21:30,33,0,0.0,340.79,148,3,0.023071,320.24,288,1,0.002973,333.54,169,1,0.007493,313.13
August,1,22:00,23,0,0.0,372.6,121,2,0.016315,317.89,238,0,0.000165,323.74,149,0,0.000395,311.18
August,1,22:30,16,0,0.0,344.9,95,1,0.011344,316.07,197,0,1e-06,318.52,125,0,3e-06,310.84
August,1,23:00,13,0,0.0,339.29,75,2,0.020077,300.23,158,0,0.0,316.3,100,0,0.0,304.67
August,1,23:30,10,0,0.0,296.75,59,1,0.009551,299.69,137,0,0.0,313.48,84,0,0.0,291.48
August,2,0:00,7,0,0.0,325.14,59,0,0.0,285.89,81,0,0.0,306.1,65,0,0.0,293.89
August,2,0:30,8,0,0.0,340.58,42,0,0.0,291.18,67,0,0.0,313.88,48,0,0.0,293.31
August,2,1:00,7,0,0.0,340.05,22,0,0.0,323.85,51,0,0.0,291.95,36,0,0.0,323.3
August,2,1:30,6,0,0.0,316.38,13,0,0.0,340.51,42,0,0.0,284.58,27,0,0.0,347.4
August,2,2:00,4,0,0.0,239.72,9,0,0.0,353.06,31,0,0.0,297.58,20,0,0.0,347.28
August,2,2:30,3,0,0.0,278.51,7,0,0.0,303.62,24,0,0.0,300.59,14,0,0.0,356.12
August,2,3:00,4,0,0.0,333.06,6,0,0.0,307.54,20,0,0.0,319.69,5,0,0.0,336.38
August,2,3:30,4,0,0.0,431.96,5,0,0.0,259.37,16,0,0.0,365.52,1,0,0.0,252.81
August,2,4:00,4,0,0.0,372.73,4,0,0.0,211.63,14,0,0.0,384.15,0,0,0.0,207.27
August,2,4:30,4,0,0.0,261.93,4,0,0.0,327.11,13,0,0.0,354.35,0,0,0.0,247.61
August,2,5:00,6,0,0.0,204.94,3,0,0.0,414.99,16,0,0.0,318.5,1,0,0.0,294.66
August,2,5:30,6,0,0.0,216.94,4,0,0.0,313.77,19,0,0.0,267.13,2,0,0.0,273.67
August,2,6:00,6,0,0.0,244.83,4,0,0.0,262.82,29,0,0.0,258.13,9,0,0.0,229.71
August,2,6:30,6,0,0.0,243.18,7,0,0.0,256.26,43,0,0.0,257.14,20,0,0.0,253.98
August,2,7:00,11,0,0.0,269.58,12,0,0.0,274.67,66,0,0.0,261.0,34,0,0.0,291.63
August,2,7:30,18,0,0.0,291.72,21,0,0.0,288.71,105,0,0.0,263.96,57,0,0.0,297.71
August,2,8:00,28,0,0.0,274.38,34,0,0.0,279.08,163,0,0.0,271.08,84,0,0.0,291.8
August,2,8:30,39,0,0.0,275.73,59,0,0.0,293.9,231,0,0.0,283.02,122,0,5e-06,299.23
August,2,9:00,50,0,0.0,269.95,107,0,0.0,302.13,298,0,0.0,291.26,166,0,0.000583,292.08
August,2,9:30,59,0,0.0,292.08,145,0,0.0,307.05,368,0,0.0,287.76,202,2,0.011151,283.84
August,2,10:00,69,0,0.0,295.48,176,0,7e-06,305.55,449,0,0.0,288.95,242,10,0.042516,294.98
August,2,10:30,85,0,0.0,289.65,200,0,0.001061,310.82,520,0,0.0,295.33,283,16,0.056566,308.16
August,2,11:00,91,0,0.0,292.21,222,5,0.020455,309.0,570,0,2e-06,303.7,310,9,0.03,304.24
August,2,11:30,100,0,7e-06,297.01,253,13,0.050619,310.07,630,0,0.000374,306.79,334,5,0.014035,302.29
August,2,12:00,130,0,0.000902,295.54,287,9,0.031977,309.18,678,5,0.007838,304.85,357,2,0.00543,300.49
August,2,12:30,163,3,0.015369,296.35,329,15,0.046236,309.68,697,21,0.030392,306.51,363,4,0.010987,299.01
August,2,13:00,190,7,0.036534,297.73,368,16,0.044115,306.33,709,35,0.049452,313.55,370,8,0.022896,304.79
August,2,13:30,203,3,0.013051,296.72,389,21,0.053817,309.87,716,42,0.059007,316.32,386,8,0.020537,304.55
August,2,14:00,213,3,0.014575,301.38,409,14,0.033046,313.98,721,26,0.035787,319.04,386,4,0.010197,305.09
August,2,14:30,217,8,0.038687,304.36,419,3,0.007262,316.96,718,8,0.011754,318.81,386,5,0.013158,304.58
August,2,15:00,215,5,0.023738,305.33,427,0,0.000621,315.06,718,1,0.001865,320.9,385,4,0.009528,307.88
August,2,15:30,221,6,0.027199,300.12,437,3,0.006529,313.65,704,0,7.6e-05,320.26,391,5,0.013967,306.97
August,2,16:00,219,2,0.009655,293.3,424,8,0.018988,314.42,686,0,0.0,317.64,375,4,0.010612,315.36
August,2,16:30,205,0,0.000483,284.48,406,6,0.014071,314.29,671,0,0.0,321.82,364,6,0.016066,314.57
August,2,17:00,180,0,3e-06,283.25,391,8,0.020766,314.57,633,0,0.0,320.44,349,2,0.006041,316.75
August,2,17:30,157,0,0.0,285.27,372,4,0.011915,311.65,590,0,0.0,315.23,334,1,0.002362,312.19
August,2,18:00,129,0,0.0,299.14,350,7,0.020635,311.84,532,0,0.0,315.87,316,2,0.006071,304.66
August,2,18:30,101,0,0.0,291.82,316,14,0.04516,306.88,484,0,0.0,315.86,288,1,0.002401,302.1
August,2,19:00,82,0,0.0,283.91,288,19,0.065908,302.02,448,0,0.0,317.49,271,0,0.000296,305.26
August,2,19:30,75,0,0.0,280.5,260,13,0.049219,310.9,409,0,0.0,315.89,264,1,0.003869,314.54
August,2,20:00,74,0,0.0,295.57,226,3,0.013601,308.69,376,0,0.0,309.27,244,3,0.011596,312.59
August,2,20:30,64,0,0.0,297.02,200,0,0.000675,304.85,344,0,0.0,311.44,218,1,0.004677,308.93
August,2,21:00,53,0,1.4e-05,304.93,180,0,5e-06,305.59,303,0,0.0,313.37,179,0,0.000268,311.3
August,2,21:30,42,0,0.002886,327.3,156,0,0.0,311.16,261,0,0.0,308.47,159,0,0.000171,315.86
August,2,22:00,35,3,0.074219,296.14,127,0,0.0,306.58,225,0,0.0,307.82,140,1,0.004079,312.74
August,2,22:30,31,7,0.227843,310.42,105,0,0.0,292.48,195,0,0.0,306.64,122,2,0.013019,308.45
August,2,23:00,23,3,0.112296,343.04,84,0,0.0,267.1,159,0,0.0,304.67,103,1,0.005553,316.58
August,2,23:30,20,0,0.006076,302.84,69,0,0.0,267.43,131,0,0.0,301.81,91,0,0.000297,337.55
August,3,0:00,1,0,0.0,345.14,11,0,0.0,333.63,24,0,0.0,307.87,15,0,0.0,315.35
August,3,0:30,1,0,0.0,312.91,9,0,0.0,322.99,20,0,0.0,303.05,11,0,0.0,315.89
August,3,1:00,1,0,0.0,320.76,6,0,0.0,338.06,15,0,0.0,303.79,8,0,0.0,326.18
August,3,1:30,1,0,0.0,327.29,3,0,0.0,316.62,10,0,0.0,306.04,6,0,0.0,313.17
August,3,2:00,1,0,0.0,378.28,2,0,0.0,273.82,8,0,0.0,296.41,4,0,0.0,305.56
August,3,2:30,1,0,0.0,308.26,2,0,0.0,286.6,6,0,0.0,316.96,4,0,0.0,319.19
August,3,3:00,0,0,0.0,224.94,2,0,0.0,317.01,5,0,0.0,312.0,3,0,0.0,336.75
August,3,3:30,0,0,0.0,253.18,1,0,0.0,327.8,5,0,0.0,303.82,3,0,0.0,280.48
August,3,4:00,0,0,0.0,254.56,1,0,0.0,280.82,5,0,0.0,292.57,2,0,0.0,275.28
August,3,4:30,1,0,0.0,192.62,1,0,0.0,249.58,4,0,0.0,279.31,2,0,0.0,248.25
August,3,5:00,0,0,0.0,205.7,1,0,7.3e-05,249.81,5,0,0.0,286.74,2,0,0.0,257.46
August,3,5:30,0,0,0.0,219.66,1,0,0.008494,222.67,7,0,0.0,257.71,3,0,0.0,273.03
August,3,6:00,1,0,0.0,231.58,2,0,0.1285,228.4,12,0,0.0,248.2,6,0,0.0,248.62
August,3,6:30,1,0,0.0,221.82,5,1,0.147065,292.93,21,0,0.0,261.94,10,0,0.0,245.2
August,3,7:00,3,0,0.0,237.21,13,0,0.02053,278.72,37,0,0.0,249.37,17,0,3e-06,262.44
August,3,7:30,6,0,5e-06,286.35,24,0,0.000988,268.03,66,0,1e-06,253.6,32,0,0.000309,269.02
August,3,8:00,16,0,0.00038,297.01,44,0,0.005659,275.27,120,0,0.000111,272.31,56,0,0.003741,271.4
August,3,8:30,30,0,0.004682,306.99,70,1,0.009888,288.38,189,0,0.001617,287.15,88,1,0.007226,282.36
August,3,9:00,46,1,0.015661,307.28,104,0,0.003807,299.34,262,1,0.005051,301.61,132,1,0.010866,293.04
August,3,9:30,59,1,0.019906,315.45,138,1,0.005816,308.03,335,3,0.008755,314.11,170,4,0.022682,305.06
August,3,10:00,71,0,0.005448,320.56,171,3,0.014906,314.13,401,5,0.012337,318.35,203,4,0.020586,313.65
August,3,10:30,80,0,0.000224,317.49,194,5,0.024502,323.51,454,5,0.010336,325.62,227,6,0.027195,317.31
August,3,11:00,84,0,0.000222,322.77,214,4,0.01915,330.82,489,6,0.011642,333.13,246,5,0.01881,320.31
August,3,11:30,86,0,0.00458,326.88,226,5,0.020647,334.4,502,9,0.018523,336.7,260,5,0.017613,322.58
August,3,12:00,87,1,0.012647,321.65,242,4,0.016355,333.79,516,9,0.01835,335.89,273,5,0.019813,326.77
August,3,12:30,89,1,0.006778,312.41,254,5,0.019208,337.08,517,7,0.014394,337.34,278,6,0.021694,329.66
August,3,13:00,87,1,0.006886,315.12,266,5,0.017948,336.62,511,6,0.012197,340.55,274,5,0.018107,330.93
August,3,13:30,86,0,0.00264,324.98,274,6,0.020606,330.72,510,8,0.015677,344.79,278,4,0.014104,325.75
August,3,14:00,89,0,0.004727,326.08,276,4,0.014899,330.8,518,8,0.015684,346.24,286,3,0.012162,324.2
August,3,14:30,91,1,0.015618,327.72,278,3,0.011519,333.65,524,8,0.015617,346.15,294,3,0.011917,329.88
August,3,15:00,92,2,0.019492,327.43,279,3,0.009116,334.64,524,5,0.008883,345.31,294,3,0.009872,331.52
August,3,15:30,93,2,0.020015,330.39,281,2,0.006508,334.69,522,2,0.00416,346.3,288,3,0.011732,334.0
August,3,16:00,90,1,0.006412,330.04,281,2,0.005666,338.61,520,2,0.004175,344.29,288,3,0.008894,338.78
August,3,16:30,87,0,0.002487,326.44,273,2,0.006839,341.98,505,2,0.00432,344.88,282,3,0.010416,342.42
August,3,17:00,80,1,0.006615,328.7,260,2,0.006295,341.0,475,2,0.004173,344.78,270,2,0.009213,341.99
August,3,17:30,71,0,0.00269,323.33,243,2,0.006714,343.73,441,3,0.007069,344.37,252,2,0.008582,334.43
August,3,18:00,60,0,0.000149,321.44,224,2,0.010163,343.02,407,3,0.008293,344.45,228,1,0.006441,336.36
August,3,18:30,50,0,1e-06,330.54,208,3,0.014577,341.51,360,3,0.007127,348.06,203,1,0.006849,336.32
August,3,19:00,37,0,1e-06,330.63,187,2,0.012723,339.76,317,4,0.01132,351.29,184,3,0.014896,330.12
August,3,19:30,28,0,0.000282,329.49,172,3,0.014894,331.06,285,4,0.012907,349.69,170,5,0.027569,331.61
August,3,20:00,21,0,0.008842,326.82,154,4,0.024229,327.53,250,4,0.015205,347.04,149,4,0.029068,327.85
August,3,20:30,16,1,0.056438,331.2,127,2,0.018955,324.2,210,2,0.008267,341.25,127,2,0.018943,326.96
August,3,21:00,13,1,0.110569,327.13,104,2,0.015771,319.34,177,0,0.001609,335.95,107,2,0.01801,327.48
August,3,21:30,10,1,0.050181,313.73,84,0,0.005662,322.79,149,0,7.6e-05,328.99,88,1,0.01053,334.49
August,3,22:00,8,1,0.098356,315.95,66,0,0.000326,318.52,118,0,1e-06,323.73,72,0,0.002386,329.93
August,3,22:30,6,2,0.347552,324.56,52,0,3e-06,309.47,91,0,0.0,316.42,60,0,0.002206,332.25
August,3,23:00,5,1,0.15332,318.32,39,0,0.0,292.26,70,0,0.0,315.4,48,0,0.007242,336.92
August,3,23:30,4,0,0.00907,321.78,32,0,0.0,283.13,56,0,0.0,326.28,38,0,0.00351,325.59
August,4,0:00,6,0,0.0,383.36,36,0,0.0,314.88,83,0,0.0,345.33,56,0,0.0,327.74
August,4,0:30,5,0,0.0,318.8,28,0,0.0,320.23,64,0,0.0,343.83,45,0,0.0,353.7
August,4,1:00,4,0,0.0,303.31,16,0,0.0,332.97,47,0,0.0,335.94,34,0,0.0,375.2
August,4,1:30,3,0,0.0,291.82,8,0,0.0,338.05,34,0,0.0,307.64,25,0,0.0,359.54
August,4,2:00,2,0,0.0,325.2,5,0,0.0,347.15,26,0,0.0,295.46,18,0,0.0,330.41
August,4,2:30,2,0,0.0,263.02,4,0,0.0,372.69,20,0,0.0,287.71,12,0,0.0,323.23
August,4,3:00,1,0,0.0,258.78,3,0,0.0,324.3,16,0,0.0,291.64,5,0,0.0,330.73
August,4,3:30,2,0,0.0,267.8,3,0,0.0,253.82,14,0,0.0,304.52,1,0,0.0,294.7
August,4,4:00,2,0,0.0,266.17,2,0,0.0,226.08,12,0,0.0,305.85,0,0,0.0,226.08
August,4,4:30,2,0,0.0,285.77,2,0,0.0,218.38,13,0,0.0,288.18,0,0,0.0,199.64
August,4,5:00,3,0,0.0,248.82,2,0,0.00027,225.12,15,0,0.0,291.65,0,0,0.0,220.31
August,4,5:30,3,0,0.0,227.31,3,0,0.029207,289.92,22,0,0.0,291.24,4,0,0.0,267.16
August,4,6:00,4,0,0.0,253.1,6,2,0.326513,296.42,36,0,0.0,263.23,16,0,0.0,245.37
August,4,6:30,6,0,0.0,225.43,13,5,0.406597,302.95,62,0,0.0,252.33,31,0,0.0,249.52
August,4,7:00,12,0,5e-05,259.01,31,2,0.064305,286.77,107,0,0.0,265.34,56,0,0.0,277.94
August,4,7:30,26,0,0.003689,297.98,58,0,0.002287,288.68,178,0,0.0,277.91,94,0,0.0,288.04
August,4,8:00,61,2,0.034769,297.69,106,1,0.008179,297.26,299,0,2e-06,297.46,156,0,2e-06,289.95
August,4,8:30,104,7,0.069711,315.54,167,2,0.014407,313.12,448,0,0.000188,312.7,232,0,0.000204,294.68
August,4,9:00,152,8,0.049435,333.36,236,1,0.003676,320.36,626,2,0.003,323.05,322,1,0.003406,302.52
August,4,9:30,201,5,0.024726,337.38,306,0,0.000656,329.62,782,7,0.009144,330.81,402,5,0.012741,313.72
August,4,10:00,237,1,0.005635,337.94,366,3,0.009393,335.57,917,13,0.014467,336.05,475,14,0.02919,322.28
August,4,10:30,258,1,0.004887,338.59,412,10,0.024589,343.41,1028,22,0.021722,342.96,531,26,0.048908,327.2
August,4,11:00,274,3,0.012337,342.14,461,9,0.019878,348.76,1106,19,0.017426,347.57,577,23,0.039776,334.61
August,4,11:30,289,2,0.007367,343.04,491,14,0.028574,351.55,1144,19,0.016901,349.18,616,20,0.032189,334.93
August,4,12:00,295,4,0.014811,342.95,520,9,0.017509,357.85,1151,32,0.027579,351.6,642,19,0.02915,335.67
August,4,12:30,298,6,0.021497,338.47,542,7,0.013384,361.26,1161,37,0.031642,355.23,653,25,0.038653,335.95
August,4,13:00,297,2,0.006887,342.49,568,5,0.009292,361.34,1162,19,0.016568,356.44,652,24,0.036574,336.75
August,4,13:30,297,0,0.000318,348.03,583,11,0.01825,357.11,1162,14,0.011791,359.16,641,22,0.034545,338.81
August,4,14:00,304,0,2e-06,347.0,609,10,0.016903,355.7,1178,14,0.012302,361.72,659,20,0.030331,337.65
August,4,14:30,307,0,0.0,351.04,623,6,0.009467,358.08,1184,17,0.014032,365.2,658,14,0.020717,336.72
August,4,15:00,307,0,0.0,354.1,620,5,0.008211,355.67,1172,12,0.010384,364.39,654,10,0.015301,338.52
August,4,15:30,308,0,0.0,348.76,609,6,0.010661,355.23,1159,9,0.007653,364.88,664,10,0.014695,338.86
August,4,16:00,310,0,0.0,351.68,603,8,0.012549,361.84,1148,8,0.007037,364.08,671,9,0.013335,342.47
August,4,16:30,293,0,0.0,351.98,577,7,0.011885,364.27,1130,8,0.007246,361.88,643,10,0.015551,343.63
August,4,17:00,259,0,0.0,348.33,548,7,0.013606,366.34,1070,11,0.010224,364.04,596,7,0.012168,341.18
August,4,17:30,225,0,0.0,344.85,527,8,0.014445,365.69,999,15,0.015488,362.79,565,5,0.008818,343.22
August,4,18:00,202,0,0.0,344.84,497,8,0.016601,360.95,918,18,0.019477,360.6,523,6,0.011702,347.33
August,4,18:30,168,0,3e-06,349.18,449,6,0.01369,357.56,813,11,0.013269,359.68,465,4,0.008618,345.12
August,4,19:00,122,0,0.000775,358.93,401,7,0.016804,354.4,722,7,0.010077,358.94,419,6,0.015228,341.19
August,4,19:30,89,2,0.023766,353.56,364,7,0.020417,353.33,638,7,0.011244,357.39,380,13,0.033979,343.89
August,4,20:00,69,8,0.113259,356.13,316,13,0.04011,347.51,547,8,0.014706,358.5,338,12,0.034262,340.73
August,4,20:30,60,9,0.157221,357.03,267,11,0.039766,341.6,476,5,0.010825,356.21,291,6,0.021306,335.45
August,4,21:00,45,6,0.127918,347.27,222,5,0.020477,339.13,407,1,0.003006,354.82,243,2,0.009375,341.78
August,4,21:30,33,2,0.04657,326.41,184,1,0.004658,340.58,340,0,0.001448,353.52,209,0,0.002094,349.87
August,4,22:00,25,4,0.162449,312.6,147,0,0.000242,343.34,278,2,0.005698,348.56,171,0,0.002241,350.38
August,4,22:30,18,12,0.701851,309.52,116,0,2e-06,336.47,223,2,0.007098,342.22,139,1,0.007336,344.98
August,4,23:00,13,7,0.550653,331.94,89,0,0.0,324.44,169,0,0.002598,338.27,108,0,0.003387,345.96
August,4,23:30,11,1,0.133307,327.88,68,0,0.0,305.09,131,0,0.000151,337.6,90,0,0.000191,347.95
August,5,0:00,5,0,0.0,263.79,41,0,0.0,312.18,79,0,0.0,342.92,48,0,0.0,326.05
August,5,0:30,3,0,0.0,268.12,29,0,0.0,307.6,61,0,0.0,339.01,39,0,0.0,339.36
August,5,1:00,2,0,0.0,298.4,15,0,0.0,299.25,41,0,0.0,343.82,29,0,0.0,332.82
August,5,1:30,2,0,0.0,301.82,8,0,0.0,309.9,29,0,0.0,338.51,20,0,0.0,332.1
August,5,2:00,2,0,0.0,303.59,5,0,0.0,333.7,22,0,0.0,313.71,13,0,0.0,348.89
August,5,2:30,2,0,0.0,307.52,4,0,0.0,345.6,17,0,0.0,301.42,9,0,0.0,364.81
August,5,3:00,2,0,0.0,297.57,4,0,0.0,352.16,13,0,0.0,310.3,4,0,0.0,363.9
August,5,3:30,1,0,0.0,246.72,4,0,0.0,302.48,12,0,0.0,338.85,1,0,0.0,328.67
August,5,4:00,1,0,0.0,218.06,3,0,0.0,288.73,12,0,0.0,340.62,0,0,0.0,356.61
August,5,4:30,1,0,0.0,231.61,3,0,0.0,280.19,13,0,0.0,321.03,0,0,0.0,387.62
August,5,5:00,1,0,0.0,261.41,3,0,0.000135,298.86,15,0,0.0,293.91,0,0,0.000229,340.03
August,5,5:30,2,0,0.0,271.77,3,0,0.017134,322.7,21,0,0.0,266.42,4,0,0.003641,264.39
August,5,6:00,3,0,5.1e-05,254.08,6,1,0.202686,319.3,35,0,0.0,257.32,15,0,0.021053,250.58
August,5,6:30,5,0,0.004733,265.55,13,4,0.281308,274.23,59,0,0.0,257.56,30,1,0.029572,264.51
August,5,7:00,10,1,0.052839,296.17,31,3,0.095023,253.18,106,0,2e-06,272.16,54,0,0.006032,254.01
August,5,7:30,25,2,0.083868,313.35,59,5,0.080546,286.96,181,0,0.000225,281.26,94,0,0.000163,270.27
August,5,8:00,57,5,0.084975,304.79,104,3,0.025745,300.46,299,1,0.003128,293.05,153,0,4.6e-05,290.21
August,5,8:30,99,10,0.099916,329.11,162,3,0.01804,307.71,438,4,0.009401,307.81,226,0,0.000776,293.79
August,5,9:00,142,9,0.061511,328.6,233,1,0.006387,314.42,608,8,0.013084,318.84,318,1,0.00352,292.07
August,5,9:30,178,6,0.032935,329.69,302,3,0.01079,320.59,762,10,0.01297,324.45,386,4,0.00949,303.02
August,5,10:00,211,3,0.013795,327.32,353,12,0.033914,327.49,874,10,0.011742,327.51,444,10,0.021927,310.96
August,5,10:30,233,1,0.002684,326.98,390,20,0.05102,339.12,976,18,0.018278,336.7,486,16,0.033011,319.36
August,5,11:00,251,0,0.000343,327.34,439,10,0.023194,345.71,1037,13,0.012822,342.7,529,9,0.016723,322.53
August,5,11:30,261,1,0.004931,325.89,477,11,0.022116,347.56,1065,8,0.007559,345.74,555,6,0.011701,324.08
August,5,12:00,259,4,0.016028,336.08,510,6,0.011014,348.73,1083,14,0.012568,345.71,567,6,0.01057,323.65
August,5,12:30,259,3,0.012059,334.53,525,7,0.012708,348.84,1096,24,0.022279,348.41,580,6,0.011131,322.59
August,5,13:00,265,1,0.002772,332.84,536,7,0.013139,341.97,1094,13,0.012056,347.46,589,6,0.010038,326.19
August,5,13:30,262,0,0.000122,331.32,547,7,0.012705,343.91,1091,9,0.007929,346.98,600,4,0.006257,323.43
August,5,14:00,263,0,1e-06,332.17,555,5,0.009105,347.69,1092,9,0.008349,348.91,614,3,0.004507,324.44
August,5,14:30,264,0,8.9e-05,336.29,561,7,0.012115,352.14,1099,10,0.009462,351.24,610,4,0.006553,333.36
August,5,15:00,264,1,0.001902,335.05,564,5,0.008751,349.82,1082,9,0.008245,354.8,607,4,0.006639,338.05
August,5,15:30,263,1,0.005292,339.22,567,5,0.008476,348.73,1072,10,0.009237,359.58,602,6,0.009722,336.06
August,5,16:00,258,1,0.001948,344.08,559,4,0.007954,348.07,1054,6,0.005819,359.1,587,7,0.011384,333.79
August,5,16:30,243,0,9.7e-05,341.75,538,3,0.005145,349.98,1017,5,0.004951,356.92,573,5,0.00834,332.6
August,5,17:00,223,0,1e-06,338.81,513,1,0.002753,351.44,964,8,0.008063,354.91,558,6,0.009913,328.7
August,5,17:30,201,0,0.0,331.03,492,4,0.008222,349.93,897,10,0.011417,356.22,514,5,0.010211,331.51
August,5,18:00,178,0,0.0,332.43,455,7,0.015149,347.65,818,8,0.010223,361.8,464,5,0.009823,327.38
August,5,18:30,148,0,0.0,350.87,405,4,0.008811,347.71,737,6,0.008662,361.92,419,5,0.011455,329.7
August,5,19:00,104,0,0.0,350.2,367,5,0.013038,348.68,660,6,0.00969,353.86,386,6,0.016698,331.36
August,5,19:30,76,0,2e-06,336.83,334,6,0.018539,350.3,577,6,0.010547,348.09,347,7,0.020679,338.3
