Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,10:30,216,1,0.004598,302.6,342,10,0.028883,333.36,994,12,0.012295,324.38,479,14,0.028924,300.33
August,1,11:00,242,3,0.011769,304.8,396,10,0.025476,336.76,1080,15,0.014238,328.46,536,11,0.0207,307.75
August,1,11:30,254,6,0.02187,304.94,433,11,0.024644,338.64,1112,21,0.018577,333.39,566,6,0.010349,310.71
August,1,12:00,275,9,0.032637,312.6,453,10,0.021347,337.15,1135,23,0.019838,334.67,585,5,0.009013,314.38
August,1,12:30,289,12,0.041035,314.1,473,16,0.033691,340.87,1135,23,0.02058,334.5,603,8,0.013322,312.95
August,1,13:00,290,5,0.018576,320.77,492,21,0.042195,341.53,1121,21,0.018569,336.95,615,10,0.016665,312.54
August,1,13:30,282,2,0.005991,325.64,512,24,0.046182,340.15,1126,24,0.021388,338.89,616,13,0.020687,309.8
August,1,14:00,274,3,0.011755,326.8,527,23,0.043107,343.36,1133,23,0.020067,339.31,612,15,0.025152,312.3
August,1,14:30,273,3,0.012029,324.36,527,16,0.030084,346.91,1105,11,0.009664,338.27,614,23,0.036804,313.77
August,1,15:00,264,1,0.003482,321.78,512,8,0.016592,340.15,1059,2,0.001925,339.78,599,13,0.022031,305.82
August,1,15:30,259,0,0.000161,329.68,501,7,0.014847,336.35,1025,1,0.000767,337.57,568,7,0.011627,304.03
August,1,16:00,259,0,0.000161,331.09,495,7,0.013693,346.37,985,2,0.002387,338.87,542,5,0.009423,312.17
August,1,16:30,242,1,0.003732,314.48,471,5,0.010632,353.47,930,3,0.003351,337.89,515,4,0.007401,312.0
August,1,17:00,220,3,0.013025,322.21,454,4,0.00893,351.24,874,4,0.004857,339.51,477,4,0.007498,312.73
August,1,17:30,197,2,0.010436,331.49,431,6,0.013666,353.11,837,3,0.003069,339.3,442,2,0.004805,314.14
August,1,18:00,175,1,0.004741,336.5,400,9,0.023498,355.62,781,4,0.005131,338.74,413,2,0.004038,318.2
August,1,18:30,148,1,0.007143,341.84,362,8,0.02339,352.78,707,4,0.006061,341.4,375,1,0.002017,326.87
August,1,19:00,117,0,0.003194,335.16,318,6,0.018048,346.27,642,6,0.008969,340.66,349,1,0.002027,325.44
August,1,19:30,92,0,0.000191,330.03,279,7,0.026818,338.58,575,8,0.013459,338.74,308,0,0.000845,320.85
August,1,20:00,73,0,1e-06,309.8,248,13,0.051822,335.81,510,7,0.013607,339.18,267,0,0.001333,309.69
August,1,20:30,60,0,0.0,297.64,217,8,0.03636,323.13,436,4,0.008347,337.3,243,2,0.008532,303.63
August,1,21:00,45,0,0.0,310.71,181,6,0.033847,318.25,367,3,0.007791,336.26,208,4,0.018435,305.19
August,1,21:30,34,0,0.0,331.75,152,4,0.023071,322.14,300,1,0.002973,331.01,173,1,0.007493,309.25
August,1,22:00,24,0,0.0,362.72,124,2,0.016315,319.78,248,0,0.000165,321.29,152,0,0.000395,307.32
August,1,22:30,16,0,0.0,335.75,97,1,0.011344,317.95,206,0,1e-06,316.1,127,0,3e-06,306.99
August,1,23:00,13,0,0.0,330.3,77,2,0.020077,302.01,165,0,0.0,313.9,102,0,0.0,300.9
August,1,23:30,10,0,0.0,288.88,60,1,0.009551,301.46,143,0,0.0,311.1,86,0,0.0,287.87
August,2,0:00,7,0,0.0,317.45,57,0,0.0,288.7,85,0,0.0,307.33,64,0,0.0,291.96
August,2,0:30,8,0,0.0,332.52,41,0,0.0,294.05,70,0,0.0,315.15,47,0,0.0,291.38
August,2,1:00,7,0,0.0,332.0,21,0,0.0,327.03,54,0,0.0,293.12,36,0,0.0,321.18
August,2,1:30,6,0,0.0,308.9,13,0,0.0,343.86,44,0,0.0,285.72,27,0,0.0,345.12
August,2,2:00,4,0,0.0,234.05,9,0,0.0,356.53,33,0,0.0,298.78,20,0,0.0,345.0
August,2,2:30,3,0,0.0,271.92,7,0,0.0,306.6,25,0,0.0,301.8,14,0,0.0,353.78
August,2,3:00,4,0,0.0,325.19,6,0,0.0,310.56,21,0,0.0,320.98,5,0,0.0,334.17
August,2,3:30,5,0,0.0,421.74,4,0,0.0,261.92,16,0,0.0,366.99,1,0,0.0,251.15
August,2,4:00,4,0,0.0,363.92,4,0,0.0,213.7,15,0,0.0,385.69,0,0,0.0,205.91
August,2,4:30,4,0,0.0,255.74,4,0,0.0,330.32,14,0,0.0,355.78,0,0,0.0,245.98
August,2,5:00,6,0,0.0,200.09,3,0,0.0,419.06,17,0,0.0,319.78,1,0,0.0,292.73
August,2,5:30,6,0,0.0,211.81,4,0,0.0,316.85,20,0,0.0,268.21,2,0,0.0,271.87
August,2,6:00,7,0,0.0,239.03,4,0,0.0,265.4,30,0,0.0,259.16,9,0,0.0,228.2
August,2,6:30,6,0,0.0,237.43,7,0,0.0,258.78,45,0,0.0,258.18,19,0,0.0,252.32
August,2,7:00,11,0,0.0,263.2,12,0,0.0,277.37,69,0,0.0,262.05,33,0,0.0,289.72
August,2,7:30,18,0,0.0,284.82,20,0,0.0,291.55,110,0,0.0,265.02,56,0,0.0,295.76
August,2,8:00,29,0,0.0,267.89,33,0,0.0,281.82,171,0,0.0,272.17,84,0,0.0,289.89
August,2,8:30,40,0,0.0,269.21,57,0,0.0,296.78,242,0,0.0,284.16,121,0,5e-06,297.27
August,2,9:00,51,0,0.0,263.56,103,0,0.0,305.1,312,0,0.0,292.43,165,0,0.000583,290.16
August,2,9:30,60,0,0.0,285.17,141,0,0.0,310.07,386,0,0.0,288.92,201,2,0.011151,281.97
August,2,10:00,71,0,0.0,288.49,171,0,7e-06,308.55,470,0,0.0,290.11,240,10,0.042516,293.05
August,2,10:30,87,0,0.0,282.8,194,0,0.001061,313.87,544,0,0.0,296.52,281,16,0.056566,306.14
August,2,11:00,93,0,0.0,285.3,215,4,0.020455,312.03,597,0,2e-06,304.92,308,9,0.03,302.24
August,2,11:30,102,0,7e-06,289.98,245,12,0.050619,313.11,660,0,0.000374,308.02,332,5,0.014035,300.31
August,2,12:00,133,0,0.000902,288.55,278,9,0.031977,312.22,710,6,0.007838,306.08,355,2,0.00543,298.51
August,2,12:30,167,3,0.015369,289.34,318,15,0.046236,312.73,730,22,0.030392,307.74,360,4,0.010987,297.04
August,2,13:00,194,7,0.036534,290.69,357,16,0.044115,309.33,743,37,0.049452,314.81,367,8,0.022896,302.79
August,2,13:30,207,3,0.013051,289.7,377,20,0.053817,312.91,749,44,0.059007,317.6,384,8,0.020537,302.55
August,2,14:00,218,3,0.014575,294.25,396,13,0.033046,317.07,755,27,0.035787,320.32,383,4,0.010197,303.09
August,2,14:30,222,9,0.038687,297.16,406,3,0.007262,320.07,752,9,0.011754,320.09,383,5,0.013158,302.58
August,2,15:00,220,5,0.023738,298.11,413,0,0.000621,318.15,752,1,0.001865,322.19,383,4,0.009528,305.86
August,2,15:30,225,6,0.027199,293.02,423,3,0.006529,316.73,737,0,7.6e-05,321.55,389,5,0.013967,304.95
August,2,16:00,224,2,0.009655,286.36,410,8,0.018988,317.51,719,0,0.0,318.92,373,4,0.010612,313.29
August,2,16:30,209,0,0.000483,277.75,393,6,0.014071,317.37,702,0,0.0,323.12,361,6,0.016066,312.5
August,2,17:00,184,0,3e-06,276.55,378,8,0.020766,317.66,663,0,0.0,321.73,346,2,0.006041,314.67
August,2,17:30,160,0,0.0,278.52,360,4,0.011915,314.71,618,0,0.0,316.5,332,1,0.002362,310.14
August,2,18:00,132,0,0.0,292.07,339,7,0.020635,314.9,557,0,0.0,317.14,314,2,0.006071,302.67
August,2,18:30,103,0,0.0,284.92,306,14,0.04516,309.9,507,0,0.0,317.13,286,1,0.002401,300.12
August,2,19:00,84,0,0.0,277.19,279,18,0.065908,304.99,469,0,0.0,318.77,269,0,0.000296,303.25
August,2,19:30,76,0,0.0,273.86,252,12,0.049219,313.95,428,0,0.0,317.16,262,1,0.003869,312.48
August,2,20:00,76,0,0.0,288.57,219,3,0.013601,311.72,393,0,0.0,310.52,243,3,0.011596,310.53
August,2,20:30,65,0,0.0,289.99,194,0,0.000675,307.85,361,0,0.0,312.69,217,1,0.004677,306.91
August,2,21:00,54,0,1.4e-05,297.72,175,0,5e-06,308.59,317,0,0.0,314.63,178,0,0.000268,309.25
August,2,21:30,43,0,0.002886,319.56,151,0,0.0,314.22,273,0,0.0,309.71,158,0,0.000171,313.79
August,2,22:00,35,3,0.074219,289.14,123,0,0.0,309.59,235,0,0.0,309.06,140,1,0.004079,310.68
August,2,22:30,32,7,0.227843,303.07,101,0,0.0,295.36,204,0,0.0,307.88,121,2,0.013019,306.42
August,2,23:00,23,3,0.112296,334.92,81,0,0.0,269.72,166,0,0.0,305.9,103,1,0.005553,314.5
August,2,23:30,20,0,0.006076,295.68,67,0,0.0,270.06,137,0,0.0,303.02,90,0,0.000297,335.33
August,3,0:00,1,0,0.0,337.7,12,0,0.0,337.27,25,0,0.0,311.63,15,0,0.0,313.81
August,3,0:30,1,0,0.0,306.16,10,0,0.0,326.51,20,0,0.0,306.75,12,0,0.0,314.35
August,3,1:00,1,0,0.0,313.84,6,0,0.0,341.74,15,0,0.0,307.49,8,0,0.0,324.58
August,3,1:30,1,0,0.0,320.23,3,0,0.0,320.07,11,0,0.0,309.77,6,0,0.0,311.64
August,3,2:00,1,0,0.0,370.13,3,0,0.0,276.81,8,0,0.0,300.03,5,0,0.0,304.07
August,3,2:30,1,0,0.0,301.61,2,0,0.0,289.73,7,0,0.0,320.82,4,0,0.0,317.63
August,3,3:00,0,0,0.0,220.09,2,0,0.0,320.47,6,0,0.0,315.81,3,0,0.0,335.11
August,3,3:30,0,0,0.0,247.72,1,0,0.0,331.37,5,0,0.0,307.53,3,0,0.0,279.11
August,3,4:00,0,0,0.0,249.07,1,0,0.0,283.88,5,0,0.0,296.14,2,0,0.0,273.94
August,3,4:30,1,0,0.0,188.47,1,0,0.0,252.3,5,0,0.0,282.72,2,0,0.0,247.04
August,3,5:00,0,0,0.0,201.26,1,0,7.3e-05,252.53,5,0,0.0,290.24,2,0,0.0,256.2
August,3,5:30,0,0,0.0,214.92,2,0,0.008494,225.1,7,0,0.0,260.85,3,0,0.0,271.7
August,3,6:00,1,0,0.0,226.59,2,0,0.1285,230.89,13,0,0.0,251.23,6,0,0.0,247.4
August,3,6:30,1,0,0.0,217.04,5,1,0.147065,296.12,22,0,0.0,265.14,10,0,0.0,244.0
August,3,7:00,3,0,0.0,232.1,13,0,0.02053,281.76,39,0,0.0,252.41,18,0,3e-06,261.15
August,3,7:30,6,0,5e-06,280.17,25,0,0.000988,270.95,69,0,1e-06,256.7,32,0,0.000309,267.7
August,3,8:00,16,0,0.00038,290.61,46,0,0.005659,278.27,125,0,0.000111,275.63,57,0,0.003741,270.07
August,3,8:30,30,0,0.004682,300.37,74,1,0.009888,291.52,196,0,0.001617,290.66,90,1,0.007226,280.98
August,3,9:00,46,1,0.015661,300.65,110,0,0.003807,302.6,272,1,0.005051,305.29,136,1,0.010866,291.61
August,3,9:30,59,1,0.019906,308.65,146,1,0.005816,311.39,348,3,0.008755,317.95,174,4,0.022682,303.57
August,3,10:00,71,0,0.005448,313.65,180,3,0.014906,317.56,417,5,0.012337,322.24,208,4,0.020586,312.12
August,3,10:30,80,0,0.000224,310.64,205,5,0.024502,327.04,472,5,0.010336,329.6,233,6,0.027195,315.76
August,3,11:00,84,0,0.000222,315.81,225,4,0.01915,334.43,508,6,0.011642,337.2,252,5,0.01881,318.75
August,3,11:30,86,0,0.00458,319.83,238,5,0.020647,338.05,522,10,0.018523,340.81,267,5,0.017613,321.0
August,3,12:00,88,1,0.012647,314.71,255,4,0.016355,337.43,537,10,0.01835,339.99,280,6,0.019813,325.17
August,3,12:30,89,1,0.006778,305.68,267,5,0.019208,340.76,537,8,0.014394,341.46,285,6,0.021694,328.05
August,3,13:00,87,1,0.006886,308.32,280,5,0.017948,340.28,532,6,0.012197,344.7,281,5,0.018107,329.31
August,3,13:30,87,0,0.00264,317.97,288,6,0.020606,334.32,530,8,0.015677,349.0,285,4,0.014104,324.15
August,3,14:00,89,0,0.004727,319.05,291,4,0.014899,334.4,539,8,0.015684,350.46,293,4,0.012162,322.61
August,3,14:30,91,1,0.015618,320.66,292,3,0.011519,337.28,544,8,0.015617,350.37,301,4,0.011917,328.27
August,3,15:00,92,2,0.019492,320.37,294,3,0.009116,338.29,544,5,0.008883,349.53,301,3,0.009872,329.9
August,3,15:30,93,2,0.020015,323.26,295,2,0.006508,338.33,543,2,0.00416,350.53,296,3,0.011732,332.37
August,3,16:00,91,1,0.006412,322.93,296,2,0.005666,342.3,540,2,0.004175,348.49,295,3,0.008894,337.12
August,3,16:30,88,0,0.002487,319.41,287,2,0.006839,345.71,525,2,0.00432,349.09,289,3,0.010416,340.75
August,3,17:00,80,1,0.006615,321.62,273,2,0.006295,344.71,494,2,0.004173,348.99,276,3,0.009213,340.32
August,3,17:30,71,0,0.00269,316.36,255,2,0.006714,347.48,458,3,0.007069,348.57,258,2,0.008582,332.79
August,3,18:00,60,0,0.000149,314.51,236,2,0.010163,346.76,423,4,0.008293,348.66,234,2,0.006441,334.72
August,3,18:30,50,0,1e-06,323.42,219,3,0.014577,345.23,375,3,0.007127,352.31,208,1,0.006849,334.67
August,3,19:00,37,0,1e-06,323.5,197,3,0.012723,343.46,330,4,0.01132,355.58,188,3,0.014896,328.51
August,3,19:30,28,0,0.000282,322.38,181,3,0.014894,334.66,296,4,0.012907,353.96,174,5,0.027569,329.99
August,3,20:00,21,0,0.008842,319.77,162,4,0.024229,331.1,260,4,0.015205,351.28,153,4,0.029068,326.25
August,3,20:30,16,1,0.056438,324.06,134,3,0.018955,327.73,219,2,0.008267,345.41,130,2,0.018943,325.36
August,3,21:00,13,1,0.110569,320.08,109,2,0.015771,322.82,184,0,0.001609,340.05,109,2,0.01801,325.88
August,3,21:30,10,1,0.050181,306.96,88,1,0.005662,326.31,155,0,7.6e-05,333.01,90,1,0.01053,332.85
August,3,22:00,8,1,0.098356,309.14,70,0,0.000326,321.99,122,0,1e-06,327.68,74,0,0.002386,328.31
August,3,22:30,6,2,0.347552,317.57,55,0,3e-06,312.84,95,0,0.0,320.28,62,0,0.002206,330.63
August,3,23:00,5,1,0.15332,311.46,41,0,0.0,295.44,73,0,0.0,319.25,50,0,0.007242,335.28
August,3,23:30,4,0,0.00907,314.85,33,0,0.0,286.21,58,0,0.0,330.27,39,0,0.00351,324.0
August,4,0:00,6,0,0.0,379.55,36,0,0.0,315.37,86,0,0.0,341.29,58,0,0.0,324.98
August,4,0:30,5,0,0.0,315.63,28,0,0.0,320.72,66,0,0.0,339.81,46,0,0.0,350.72
August,4,1:00,4,0,0.0,300.29,16,0,0.0,333.48,49,0,0.0,332.01,35,0,0.0,372.05
August,4,1:30,3,0,0.0,288.92,8,0,0.0,338.57,35,0,0.0,304.04,26,0,0.0,356.52
August,4,2:00,2,0,0.0,321.97,5,0,0.0,347.68,27,0,0.0,292.01,18,0,0.0,327.63
August,4,2:30,2,0,0.0,260.4,4,0,0.0,373.27,21,0,0.0,284.35,12,0,0.0,320.51
August,4,3:00,1,0,0.0,256.21,3,0,0.0,324.8,16,0,0.0,288.23,5,0,0.0,327.95
August,4,3:30,2,0,0.0,265.14,3,0,0.0,254.21,14,0,0.0,300.96,1,0,0.0,292.22
August,4,4:00,2,0,0.0,263.53,2,0,0.0,226.43,13,0,0.0,302.27,0,0,0.0,224.18
August,4,4:30,2,0,0.0,282.93,2,0,0.0,218.72,13,0,0.0,284.81,0,0,0.0,197.96
August,4,5:00,3,0,0.0,246.34,2,0,0.00027,225.47,16,0,0.0,288.24,0,0,0.0,218.45
August,4,5:30,3,0,0.0,225.05,3,0,0.029207,290.36,22,0,0.0,287.83,4,0,0.0,264.91
August,4,6:00,4,0,0.0,250.58,6,2,0.326513,296.88,37,0,0.0,260.16,16,0,0.0,243.3
August,4,6:30,6,0,0.0,223.18,13,5,0.406597,303.42,64,0,0.0,249.38,32,0,0.0,247.42
August,4,7:00,12,0,5e-05,256.44,30,2,0.064305,287.21,110,0,0.0,262.24,58,0,0.0,275.6
August,4,7:30,26,0,0.003689,295.02,58,0,0.002287,289.13,185,0,0.0,274.66,97,0,0.0,285.61
August,4,8:00,62,2,0.034769,294.73,105,1,0.008179,297.72,310,0,2e-06,293.98,161,0,2e-06,287.51
August,4,8:30,106,7,0.069711,312.4,166,2,0.014407,313.6,464,0,0.000188,309.04,240,0,0.000204,292.2
August,4,9:00,155,8,0.049435,330.04,235,1,0.003676,320.85,648,2,0.003,319.28,333,1,0.003406,299.97
August,4,9:30,205,5,0.024726,334.02,305,0,0.000656,330.13,810,7,0.009144,326.94,415,5,0.012741,311.07
August,4,10:00,241,1,0.005635,334.58,365,3,0.009393,336.09,949,14,0.014467,332.12,490,14,0.02919,319.57
August,4,10:30,263,1,0.004887,335.22,410,10,0.024589,343.94,1064,23,0.021722,338.95,549,27,0.048908,324.45
August,4,11:00,279,3,0.012337,338.73,459,9,0.019878,349.3,1145,20,0.017426,343.51,596,24,0.039776,331.8
August,4,11:30,294,2,0.007367,339.62,489,14,0.028574,352.09,1184,20,0.016901,345.1,636,20,0.032189,332.11
August,4,12:00,300,4,0.014811,339.54,518,9,0.017509,358.4,1191,33,0.027579,347.49,663,19,0.02915,332.85
August,4,12:30,303,7,0.021497,335.1,540,7,0.013384,361.82,1201,38,0.031642,351.07,674,26,0.038653,333.12
August,4,13:00,302,2,0.006887,339.08,566,5,0.009292,361.9,1203,20,0.016568,352.27,673,25,0.036574,333.92
August,4,13:30,302,0,0.000318,344.57,581,11,0.01825,357.66,1202,14,0.011791,354.96,662,23,0.034545,335.95
August,4,14:00,309,0,2e-06,343.55,606,10,0.016903,356.25,1219,15,0.012302,357.49,680,21,0.030331,334.81
August,4,14:30,313,0,0.0,347.55,621,6,0.009467,358.63,1225,17,0.014032,360.93,679,14,0.020717,333.89
August,4,15:00,312,0,0.0,350.58,618,5,0.008211,356.22,1213,13,0.010384,360.13,675,10,0.015301,335.67
August,4,15:30,314,0,0.0,345.3,607,6,0.010661,355.78,1199,9,0.007653,360.62,686,10,0.014695,336.01
August,4,16:00,316,0,0.0,348.18,601,8,0.012549,362.4,1188,8,0.007037,359.82,693,9,0.013335,339.59
August,4,16:30,299,0,0.0,348.48,575,7,0.011885,364.83,1170,8,0.007246,357.65,664,10,0.015551,340.74
August,4,17:00,264,0,0.0,344.87,545,7,0.013606,366.9,1107,11,0.010224,359.78,615,7,0.012168,338.31
August,4,17:30,229,0,0.0,341.42,525,8,0.014445,366.25,1034,16,0.015488,358.54,583,5,0.008818,340.33
August,4,18:00,205,0,0.0,341.41,495,8,0.016601,361.51,950,19,0.019477,356.38,540,6,0.011702,344.41
August,4,18:30,171,0,3e-06,345.71,447,6,0.01369,358.12,841,11,0.013269,355.47,480,4,0.008618,342.21
August,4,19:00,124,0,0.000775,355.36,399,7,0.016804,354.95,747,8,0.010077,354.74,433,7,0.015228,338.32
August,4,19:30,90,2,0.023766,350.05,363,7,0.020417,353.88,660,7,0.011244,353.21,393,13,0.033979,341.0
August,4,20:00,71,8,0.113259,352.59,315,13,0.04011,348.04,566,8,0.014706,354.31,349,12,0.034262,337.86
August,4,20:30,61,10,0.157221,353.48,266,11,0.039766,342.13,493,5,0.010825,352.04,301,6,0.021306,332.62
August,4,21:00,46,6,0.127918,343.81,221,5,0.020477,339.65,421,1,0.003006,350.67,251,2,0.009375,338.9
August,4,21:30,33,2,0.04657,323.17,183,1,0.004658,341.11,352,1,0.001448,349.38,216,0,0.002094,346.93
August,4,22:00,26,4,0.162449,309.49,147,0,0.000242,343.87,288,2,0.005698,344.49,177,0,0.002241,347.43
August,4,22:30,18,13,0.701851,306.45,116,0,2e-06,336.98,231,2,0.007098,338.22,143,1,0.007336,342.08
August,4,23:00,13,7,0.550653,328.64,89,0,0.0,324.95,175,0,0.002598,334.31,112,0,0.003387,343.05
August,4,23:30,11,1,0.133307,324.62,67,0,0.0,305.56,136,0,0.000151,333.65,93,0,0.000191,345.02
August,5,0:00,5,0,0.0,262.0,41,0,0.0,312.26,83,0,0.0,341.47,50,0,0.0,327.43
August,5,0:30,3,0,0.0,266.3,30,0,0.0,307.68,63,0,0.0,337.58,41,0,0.0,340.8
August,5,1:00,2,0,0.0,296.39,15,0,0.0,299.32,43,0,0.0,342.37,30,0,0.0,334.24
August,5,1:30,2,0,0.0,299.78,8,0,0.0,309.98,30,0,0.0,337.08,21,0,0.0,333.51
August,5,2:00,2,0,0.0,301.54,5,0,0.0,333.78,23,0,0.0,312.39,14,0,0.0,350.38
August,5,2:30,2,0,0.0,305.44,4,0,0.0,345.68,18,0,0.0,300.15,10,0,0.0,366.36
August,5,3:00,2,0,0.0,295.56,4,0,0.0,352.24,14,0,0.0,308.99,4,0,0.0,365.44
August,5,3:30,1,0,0.0,245.05,4,0,0.0,302.55,13,0,0.0,337.41,1,0,0.0,330.07
August,5,4:00,1,0,0.0,216.58,3,0,0.0,288.8,12,0,0.0,339.18,0,0,0.0,358.12
August,5,4:30,1,0,0.0,230.05,3,0,0.0,280.26,13,0,0.0,319.67,0,0,0.0,389.27
August,5,5:00,1,0,0.0,259.64,3,0,0.000135,298.94,15,0,0.0,292.67,0,0,0.000229,341.47
August,5,5:30,2,0,0.0,269.94,3,0,0.017134,322.78,22,0,0.0,265.29,4,0,0.003641,265.51
August,5,6:00,3,0,5.1e-05,252.36,6,1,0.202686,319.38,36,0,0.0,256.23,16,0,0.021053,251.64
August,5,6:30,5,0,0.004733,263.75,13,4,0.281308,274.29,62,0,0.0,256.47,32,1,0.029572,265.64
August,5,7:00,10,1,0.052839,294.17,31,3,0.095023,253.24,111,0,2e-06,271.01,56,0,0.006032,255.09
August,5,7:30,25,2,0.083868,311.23,59,5,0.080546,287.03,188,0,0.000225,280.07,97,0,0.000163,271.42
August,5,8:00,58,5,0.084975,302.72,105,3,0.025745,300.53,311,1,0.003128,291.81,159,0,4.6e-05,291.44
August,5,8:30,100,10,0.099916,326.89,163,3,0.01804,307.79,456,4,0.009401,306.51,234,0,0.000776,295.03
August,5,9:00,143,9,0.061511,326.37,235,1,0.006387,314.49,633,8,0.013084,317.5,330,1,0.00352,293.31
August,5,9:30,180,6,0.032935,327.46,304,3,0.01079,320.67,792,10,0.01297,323.08,401,4,0.00949,304.31
August,5,10:00,213,3,0.013795,325.1,355,12,0.033914,327.57,909,11,0.011742,326.12,461,10,0.021927,312.28
August,5,10:30,236,1,0.002684,324.77,393,20,0.05102,339.2,1015,19,0.018278,335.28,505,17,0.033011,320.72
August,5,11:00,253,0,0.000343,325.13,442,10,0.023194,345.79,1079,14,0.012822,341.26,549,9,0.016723,323.89
August,5,11:30,263,1,0.004931,323.68,481,11,0.022116,347.65,1108,8,0.007559,344.28,576,7,0.011701,325.46
August,5,12:00,262,4,0.016028,333.81,513,6,0.011014,348.81,1126,14,0.012568,344.25,589,6,0.01057,325.03
August,5,12:30,262,3,0.012059,332.26,529,7,0.012708,348.93,1140,25,0.022279,346.94,602,7,0.011131,323.96
August,5,13:00,268,1,0.002772,330.58,540,7,0.013139,342.06,1138,14,0.012056,346.0,612,6,0.010038,327.58
August,5,13:30,264,0,0.000122,329.08,551,7,0.012705,343.99,1135,9,0.007929,345.52,624,4,0.006257,324.81
August,5,14:00,265,0,1e-06,329.93,559,5,0.009105,347.77,1136,9,0.008349,347.44,638,3,0.004507,325.82
August,5,14:30,267,0,8.9e-05,334.01,565,7,0.012115,352.22,1143,11,0.009462,349.76,634,4,0.006553,334.77
August,5,15:00,267,1,0.001902,332.79,568,5,0.008751,349.9,1125,9,0.008245,353.3,630,4,0.006639,339.49
August,5,15:30,266,1,0.005292,336.92,571,5,0.008476,348.82,1115,10,0.009237,358.06,625,6,0.009722,337.49
August,5,16:00,260,1,0.001948,341.75,563,4,0.007954,348.15,1096,6,0.005819,357.59,610,7,0.011384,335.2
August,5,16:30,246,0,9.7e-05,339.44,541,3,0.005145,350.06,1057,5,0.004951,355.41,595,5,0.00834,334.02
August,5,17:00,225,0,1e-06,336.51,517,1,0.002753,351.53,1003,8,0.008063,353.41,579,6,0.009913,330.1
August,5,17:30,203,0,0.0,328.79,496,4,0.008222,350.02,933,11,0.011417,354.72,534,5,0.010211,332.92
August,5,18:00,180,0,0.0,330.18,458,7,0.015149,347.73,851,9,0.010223,360.28,482,5,0.009823,328.77
August,5,18:30,149,0,0.0,348.49,408,4,0.008811,347.79,767,7,0.008662,360.39,435,5,0.011455,331.11
August,5,19:00,105,0,0.0,347.83,370,5,0.013038,348.76,686,7,0.00969,352.37,401,7,0.016698,332.77
August,5,19:30,77,0,2e-06,334.55,336,6,0.018539,350.39,600,6,0.010547,346.62,361,7,0.020679,339.74
