Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,20:30,45,0,0.0,304.94,249,6,0.024791,336.16,391,9,0.02388,345.58,217,4,0.020103,306.4
August,1,21:00,34,0,0.0,318.34,207,5,0.023253,331.09,327,7,0.022384,344.51,178,8,0.045382,307.98
August,1,21:30,24,0,0.0,339.89,175,3,0.015702,335.13,274,2,0.008361,339.14,155,3,0.017512,312.08
August,1,22:00,20,0,0.0,371.62,136,2,0.011667,332.68,221,0,0.000476,329.17,124,0,0.001018,310.13
August,1,22:30,13,0,0.0,343.99,108,1,0.007967,330.78,173,0,4e-06,323.86,100,0,8e-06,309.8
August,1,23:00,11,0,0.0,338.4,83,1,0.014738,314.19,129,0,0.0,321.61,79,0,0.0,303.65
August,1,23:30,8,0,0.0,295.97,65,0,0.006952,313.63,103,0,0.0,318.74,61,0,0.0,290.5
August,2,0:00,3,0,0.0,327.86,38,0,0.0,296.67,62,0,0.0,315.96,38,0,0.0,306.95
August,2,0:30,3,0,0.0,343.43,28,0,0.0,302.16,47,0,0.0,324.0,27,0,0.0,306.34
August,2,1:00,2,0,0.0,342.9,13,0,0.0,336.05,35,0,0.0,301.36,21,0,0.0,337.67
August,2,1:30,2,0,0.0,319.03,8,0,0.0,353.34,27,0,0.0,293.75,16,0,0.0,362.84
August,2,2:00,2,0,0.0,241.73,6,0,0.0,366.36,20,0,0.0,307.17,10,0,0.0,362.71
August,2,2:30,1,0,0.0,280.84,5,0,0.0,315.05,15,0,0.0,310.27,7,0,0.0,371.94
August,2,3:00,1,0,0.0,335.85,4,0,0.0,319.13,12,0,0.0,329.99,2,0,0.0,351.32
August,2,3:30,1,0,0.0,435.57,4,0,0.0,269.14,10,0,0.0,377.29,1,0,0.0,264.05
August,2,4:00,1,0,0.0,375.86,3,0,0.0,219.6,9,0,0.0,396.52,1,0,0.0,216.48
August,2,4:30,1,0,0.0,264.13,3,0,0.0,339.43,9,0,0.0,365.77,1,0,0.0,258.61
August,2,5:00,2,0,0.0,206.66,3,0,0.0,430.62,10,0,0.0,328.76,1,0,0.0,307.75
August,2,5:30,1,0,0.0,218.76,4,0,0.0,325.59,13,0,0.0,275.74,1,0,0.0,285.82
August,2,6:00,2,0,0.0,246.88,4,0,0.0,272.72,19,0,0.0,266.44,6,0,0.0,239.92
August,2,6:30,2,0,0.0,245.22,5,0,0.0,265.92,36,0,0.0,265.43,13,0,0.0,265.27
August,2,7:00,5,0,0.0,271.84,14,0,0.0,285.02,62,0,0.0,269.41,22,0,0.0,304.59
August,2,7:30,8,0,0.0,294.17,25,0,0.0,299.59,106,0,0.0,272.47,38,0,0.0,310.94
August,2,8:00,24,0,0.0,276.68,47,0,0.0,289.59,190,0,0.0,279.81,65,0,0.0,304.76
August,2,8:30,38,0,0.0,278.04,70,0,0.0,304.97,266,0,0.0,292.14,88,0,8e-06,312.53
August,2,9:00,77,0,0.0,272.21,143,0,0.0,313.51,360,0,0.0,300.64,165,0,0.00069,305.05
August,2,9:30,94,0,0.0,294.53,187,0,0.0,318.62,454,0,0.0,297.03,212,3,0.012502,296.45
August,2,10:00,114,0,0.0,297.95,231,0,4e-06,317.06,543,0,0.0,298.26,235,12,0.05142,308.09
August,2,10:30,152,0,0.0,292.07,260,0,0.000602,322.53,617,0,0.0,304.85,276,19,0.068041,321.85
August,2,11:00,162,0,0.0,294.66,284,3,0.011765,320.64,650,0,3e-06,313.48,312,11,0.035032,317.76
August,2,11:30,168,0,4e-06,299.5,317,9,0.02973,321.75,670,0,0.000502,316.67,330,6,0.016698,315.72
August,2,12:00,176,0,0.000657,298.02,350,7,0.019297,320.83,676,8,0.011216,314.67,345,2,0.006599,313.83
August,2,12:30,180,2,0.013696,298.84,369,11,0.030308,321.35,678,30,0.044636,316.38,348,5,0.013452,312.29
August,2,13:00,182,7,0.03763,300.22,391,12,0.030605,317.87,677,50,0.074,323.65,351,10,0.028341,318.33
August,2,13:30,178,3,0.014605,299.21,404,15,0.03815,321.54,676,60,0.089239,326.51,354,9,0.026319,318.08
August,2,14:00,183,3,0.016706,303.91,423,10,0.0235,325.81,678,37,0.054321,329.32,365,5,0.012654,318.64
August,2,14:30,184,8,0.044877,306.91,429,2,0.005222,328.9,676,12,0.01783,329.08,367,6,0.016248,318.11
August,2,15:00,183,5,0.027521,307.89,429,0,0.000454,326.93,659,2,0.002904,331.23,364,4,0.011822,321.56
August,2,15:30,184,6,0.032141,302.63,433,2,0.004857,325.46,648,0,0.000117,330.58,359,6,0.017879,320.6
August,2,16:00,182,2,0.011415,295.75,427,6,0.013863,326.26,631,0,1e-06,327.87,351,5,0.013309,329.37
August,2,16:30,174,0,0.00056,286.86,409,4,0.010266,326.13,604,0,0.0,332.19,334,7,0.020545,328.54
August,2,17:00,164,0,4e-06,285.62,392,6,0.015224,326.42,582,0,0.0,330.76,316,2,0.007824,330.82
August,2,17:30,146,0,0.0,287.66,373,3,0.00876,323.39,555,0,0.0,325.39,300,1,0.003083,326.06
August,2,18:00,88,0,0.0,301.65,311,5,0.017091,323.58,465,0,0.0,326.05,242,2,0.009304,318.2
August,2,18:30,81,0,0.0,294.26,280,10,0.037482,318.45,423,0,0.0,326.03,218,1,0.003726,315.53
August,2,19:00,55,0,0.0,286.28,251,14,0.055609,313.4,375,0,0.0,327.72,196,0,0.00048,318.82
August,2,19:30,47,0,0.0,282.85,226,9,0.041702,322.61,343,0,0.0,326.07,181,1,0.006634,328.52
August,2,20:00,38,0,0.0,298.04,197,2,0.011499,320.32,306,0,0.0,319.24,155,3,0.021456,326.47
August,2,20:30,33,0,0.0,299.5,171,0,0.000579,316.34,270,0,0.0,321.47,143,1,0.008386,322.66
August,2,21:00,24,0,3e-05,307.48,151,0,4e-06,317.1,226,0,0.0,323.47,124,0,0.000455,325.13
August,2,21:30,18,0,0.006539,330.04,127,0,0.0,322.89,200,0,0.0,318.4,108,0,0.000296,329.89
August,2,22:00,15,3,0.16458,298.62,101,0,0.0,318.13,174,0,0.0,317.73,94,1,0.007184,326.63
August,2,22:30,11,7,0.610161,313.02,79,0,0.0,303.5,141,0,0.0,316.52,77,2,0.024346,322.15
August,2,23:00,9,3,0.272844,345.91,60,0,0.0,277.16,109,0,0.0,314.49,61,1,0.011076,330.65
August,2,23:30,7,0,0.017542,305.38,48,0,0.0,277.51,91,0,0.0,311.53,50,0,0.000641,352.54
August,3,0:00,2,0,0.0,369.96,18,0,0.0,359.55,46,0,0.0,323.46,27,0,0.0,325.3
August,3,0:30,2,0,0.0,335.41,14,0,0.0,348.08,36,0,0.0,318.4,20,0,0.0,325.86
August,3,1:00,2,0,0.0,343.82,7,0,0.0,364.32,28,0,0.0,319.17,14,0,0.0,336.47
August,3,1:30,1,0,0.0,350.82,3,0,0.0,341.21,20,0,0.0,321.54,11,0,0.0,323.05
August,3,2:00,1,0,0.0,405.49,2,0,0.0,295.1,13,0,0.0,311.42,7,0,0.0,315.2
August,3,2:30,1,0,0.0,330.42,2,0,0.0,308.87,11,0,0.0,333.01,5,0,0.0,329.26
August,3,3:00,1,0,0.0,241.11,1,0,0.0,341.64,9,0,0.0,327.8,2,0,0.0,347.38
August,3,3:30,1,0,0.0,271.38,1,0,0.0,353.27,7,0,0.0,319.21,1,0,0.0,289.33
August,3,4:00,1,0,0.0,272.86,1,0,0.0,302.64,7,0,0.0,307.38,1,0,0.0,283.97
August,3,4:30,1,0,0.0,206.47,1,0,0.0,268.97,7,0,0.0,293.46,1,0,0.0,256.08
August,3,5:00,1,0,0.0,220.49,1,0,0.00018,269.21,8,0,0.0,301.26,1,0,0.0,265.58
August,3,5:30,1,0,0.0,235.45,1,0,0.024647,239.97,9,0,0.0,270.76,1,0,0.0,281.65
August,3,6:00,2,0,0.0,248.23,2,1,0.35715,246.14,14,0,0.0,260.77,6,0,0.0,256.46
August,3,6:30,2,0,0.0,237.78,5,2,0.369266,315.69,25,0,0.0,275.21,11,0,0.0,252.94
August,3,7:00,4,0,0.0,254.27,12,1,0.052546,300.37,41,0,0.0,262.0,19,0,3e-06,270.72
August,3,7:30,8,0,4e-06,306.94,19,0,0.002951,288.85,69,0,2e-06,266.45,30,0,0.000325,277.5
August,3,8:00,18,0,0.000306,318.37,39,1,0.015005,296.65,124,0,0.000189,286.1,55,0,0.003826,279.96
August,3,8:30,29,0,0.004576,329.07,61,2,0.026924,310.78,178,1,0.00302,301.7,87,1,0.007381,291.27
August,3,9:00,59,1,0.011578,329.38,95,1,0.009943,322.6,205,2,0.01135,316.88,116,1,0.01257,302.28
August,3,9:30,66,1,0.016948,338.13,118,2,0.016154,331.96,247,5,0.020903,330.02,134,4,0.029125,314.69
August,3,10:00,72,0,0.005094,343.62,150,6,0.040287,338.54,302,9,0.028945,334.47,157,4,0.026877,323.55
August,3,10:30,73,0,0.000234,340.32,173,11,0.065229,348.64,342,8,0.024201,342.12,178,6,0.035035,327.32
August,3,11:00,73,0,0.000243,345.98,195,10,0.049661,356.52,382,10,0.026252,350.0,192,5,0.02436,330.42
August,3,11:30,70,0,0.005399,350.39,215,11,0.051482,360.38,409,16,0.040068,353.75,205,5,0.022677,332.75
August,3,12:00,70,1,0.015097,344.78,229,9,0.040893,359.72,434,17,0.038521,352.9,212,5,0.025808,337.07
August,3,12:30,69,1,0.008338,334.88,240,12,0.048047,363.27,436,13,0.03006,354.42,213,6,0.028661,340.06
August,3,13:00,70,1,0.008188,337.78,254,11,0.04446,362.77,438,11,0.025092,357.8,215,5,0.023427,341.37
August,3,13:30,69,0,0.003139,348.35,260,13,0.051244,356.41,435,14,0.032444,362.25,215,4,0.018447,336.02
August,3,14:00,68,0,0.005816,349.53,267,10,0.036566,356.5,437,14,0.03279,363.77,216,4,0.016249,334.42
August,3,14:30,67,1,0.020336,351.29,268,8,0.02826,359.56,435,14,0.033142,363.68,217,4,0.016314,340.29
August,3,15:00,64,2,0.026403,350.98,267,6,0.022511,360.64,427,8,0.019224,362.8,215,3,0.013639,341.97
August,3,15:30,64,2,0.027621,354.15,268,4,0.016131,360.69,423,4,0.009059,363.84,208,3,0.016455,344.53
August,3,16:00,61,1,0.009021,353.78,268,4,0.014083,364.91,415,4,0.009219,361.73,206,3,0.012553,349.46
August,3,16:30,58,0,0.003583,349.92,261,4,0.016963,368.55,405,4,0.00951,362.34,200,3,0.014851,353.22
August,3,17:00,55,1,0.009128,352.34,252,4,0.015374,367.49,389,3,0.008995,362.25,192,3,0.013085,352.78
August,3,17:30,55,0,0.003322,346.58,236,4,0.01632,370.44,379,5,0.014474,361.81,189,2,0.011566,344.97
August,3,18:00,41,0,0.000206,344.56,216,5,0.024901,369.67,370,6,0.016077,361.9,188,1,0.007933,346.97
August,3,18:30,37,0,1e-06,354.31,204,7,0.035211,368.04,345,5,0.013136,365.69,172,1,0.008198,346.92
August,3,19:00,28,0,2e-06,354.4,185,6,0.030502,366.15,315,6,0.020085,369.09,164,3,0.016922,340.53
August,3,19:30,22,0,0.000337,353.18,170,6,0.035795,356.78,285,6,0.022719,367.4,155,5,0.030501,342.07
August,3,20:00,18,0,0.009865,350.32,155,9,0.057129,352.97,259,7,0.025909,364.62,136,4,0.032344,338.19
August,3,20:30,16,1,0.056312,355.02,131,6,0.043632,349.38,228,3,0.013468,358.53,118,2,0.020637,337.28
August,3,21:00,14,1,0.099891,350.65,103,4,0.037468,344.14,193,1,0.00261,352.96,93,2,0.020846,337.81
August,3,21:30,11,0,0.043952,336.29,88,1,0.012768,347.86,172,0,0.000116,345.65,80,1,0.011675,345.04
August,3,22:00,9,1,0.079397,338.67,72,0,0.000711,343.26,147,0,1e-06,340.13,72,0,0.002411,340.33
August,3,22:30,7,2,0.285312,347.91,58,0,5e-06,333.51,117,0,0.0,332.45,61,0,0.002216,342.73
August,3,23:00,6,1,0.114279,341.21,46,0,0.0,314.96,94,0,0.0,331.38,50,0,0.007051,347.55
August,3,23:30,5,0,0.006639,344.93,36,0,0.0,305.12,79,0,0.0,342.81,42,0,0.003159,335.86
August,4,0:00,5,0,0.0,361.37,35,0,0.0,293.12,73,0,0.0,339.75,42,0,0.0,310.06
August,4,0:30,4,0,0.0,300.51,27,0,0.0,298.1,53,0,0.0,338.28,30,0,0.0,334.62
August,4,1:00,3,0,0.0,285.91,13,0,0.0,309.96,38,0,0.0,330.51,22,0,0.0,354.97
August,4,1:30,2,0,0.0,275.09,7,0,0.0,314.68,28,0,0.0,302.67,16,0,0.0,340.15
August,4,2:00,2,0,0.0,306.55,5,0,0.0,323.16,20,0,0.0,290.69,11,0,0.0,312.59
August,4,2:30,2,0,0.0,247.93,4,0,0.0,346.93,18,0,0.0,283.07,8,0,0.0,305.8
August,4,3:00,2,0,0.0,243.94,3,0,0.0,301.89,14,0,0.0,286.93,3,0,0.0,312.89
August,4,3:30,2,0,0.0,252.44,3,0,0.0,236.28,13,0,0.0,299.6,2,0,0.0,278.8
August,4,4:00,2,0,0.0,250.91,3,0,0.0,210.46,13,0,0.0,300.91,3,0,0.0,213.89
August,4,4:30,2,0,0.0,269.38,3,0,0.0,203.29,14,0,0.0,283.52,3,0,0.0,188.87
August,4,5:00,2,0,0.0,234.55,3,0,0.00041,209.56,14,0,0.0,286.94,3,0,0.0,208.43
August,4,5:30,2,0,0.0,214.27,4,0,0.055762,269.88,19,0,0.0,286.53,4,0,0.0,252.75
August,4,6:00,3,0,0.0,238.58,5,4,0.82463,275.94,29,0,0.0,258.98,14,0,0.0,232.14
August,4,6:30,4,0,0.0,212.5,12,12,1.0,282.02,49,0,0.0,248.25,24,0,0.0,236.07
August,4,7:00,8,0,6.6e-05,244.16,31,4,0.134683,266.95,89,0,0.0,261.05,41,0,0.0,262.95
August,4,7:30,15,0,0.005951,280.89,52,0,0.00542,268.73,145,0,0.0,273.42,72,0,0.0,272.5
August,4,8:00,48,2,0.04114,280.62,101,2,0.018265,276.71,272,0,4e-06,292.66,134,0,4e-06,274.31
August,4,8:30,83,7,0.081303,297.44,156,5,0.032646,291.48,396,0,0.000417,307.65,195,0,0.000432,278.79
August,4,9:00,133,7,0.052679,314.24,241,2,0.007648,298.21,625,4,0.005889,317.84,314,2,0.006217,286.2
August,4,9:30,172,5,0.026962,318.03,304,0,0.001406,306.84,777,14,0.01806,325.46,375,9,0.024198,296.8
August,4,10:00,198,1,0.006245,318.56,362,7,0.020256,312.38,898,26,0.028953,330.62,444,25,0.055371,304.9
August,4,10:30,224,1,0.005237,319.17,404,22,0.053341,319.68,1004,44,0.043584,337.42,487,46,0.094729,309.56
August,4,11:00,239,3,0.013131,322.51,453,19,0.043002,324.66,1087,38,0.034778,341.96,527,41,0.077284,316.57
August,4,11:30,249,2,0.00793,323.36,493,30,0.060504,327.25,1122,38,0.033811,343.54,570,35,0.061806,316.87
August,4,12:00,253,4,0.016024,323.28,522,19,0.037076,333.12,1137,62,0.054739,345.92,582,33,0.057071,317.57
August,4,12:30,253,6,0.023472,319.06,531,15,0.029085,336.3,1144,72,0.062947,349.49,590,45,0.075922,317.83
August,4,13:00,252,2,0.007537,322.84,553,11,0.020326,336.37,1147,38,0.032901,350.68,578,42,0.07329,318.59
August,4,13:30,254,0,0.000344,328.07,569,23,0.03979,332.43,1152,27,0.023312,353.36,583,39,0.067527,320.53
August,4,14:00,261,0,2e-06,327.1,580,22,0.037758,331.12,1161,28,0.024474,355.88,587,35,0.060475,319.44
August,4,14:30,262,0,0.0,330.91,589,13,0.021314,333.33,1161,33,0.028052,359.3,583,24,0.041552,318.56
August,4,15:00,262,0,0.0,333.79,589,11,0.018416,331.09,1155,24,0.02066,358.51,583,18,0.030474,320.27
August,4,15:30,262,0,0.0,328.76,582,14,0.023761,330.68,1151,17,0.01511,358.99,580,17,0.029883,320.59
August,4,16:00,259,0,0.0,331.51,580,16,0.027762,336.83,1149,16,0.013793,358.2,583,16,0.027285,324.0
August,4,16:30,251,0,0.0,331.79,567,15,0.025752,339.1,1130,16,0.014215,356.04,582,18,0.030527,325.1
August,4,17:00,222,0,0.0,328.35,539,16,0.029439,341.02,1071,21,0.02002,358.16,555,13,0.023195,322.78
August,4,17:30,189,0,0.0,325.08,519,16,0.031258,340.42,989,30,0.030676,356.92,520,9,0.017024,324.71
August,4,18:00,163,0,0.0,325.06,461,18,0.038142,336.0,854,35,0.041065,354.77,445,11,0.024421,328.6
August,4,18:30,144,0,4e-06,329.15,419,13,0.031199,332.85,747,21,0.02831,353.87,397,7,0.017923,326.51
August,4,19:00,92,0,0.000958,338.34,372,14,0.038521,329.91,673,14,0.021211,353.14,365,11,0.031048,322.79
August,4,19:30,71,2,0.027668,333.28,338,16,0.046747,328.91,599,14,0.02347,351.62,335,23,0.068528,325.34
August,4,20:00,55,7,0.131671,335.7,294,27,0.091546,323.49,507,16,0.031093,352.71,293,21,0.070154,322.35
August,4,20:30,48,9,0.182284,336.55,255,23,0.088751,317.99,441,10,0.02289,350.45,245,11,0.045023,317.35
August,4,21:00,37,5,0.146304,327.35,210,10,0.046186,315.69,371,2,0.006465,349.09,198,4,0.020389,323.35
August,4,21:30,26,1,0.053739,307.69,177,2,0.010316,317.04,309,1,0.003125,347.81,170,1,0.004569,331.0
August,4,22:00,21,4,0.18114,294.67,138,0,0.000551,319.61,254,3,0.012228,342.93,138,1,0.004943,331.48
August,4,22:30,14,11,0.812092,291.77,110,0,4e-06,313.21,196,3,0.015819,336.7,117,2,0.015434,326.38
August,4,23:00,12,7,0.562101,312.91,81,0,0.0,302.02,151,1,0.005694,332.8,92,1,0.007102,327.3
August,4,23:30,9,1,0.149602,309.07,62,0,0.0,284.0,118,0,0.00033,332.15,71,0,0.000431,329.19
August,5,0:00,5,0,0.0,241.4,34,0,0.0,289.97,69,0,0.0,320.69,43,0,0.0,310.82
August,5,0:30,4,0,0.0,245.36,25,0,0.0,285.71,51,0,0.0,317.04,30,0,0.0,323.5
August,5,1:00,3,0,0.0,273.08,12,0,0.0,277.95,36,0,0.0,321.53,22,0,0.0,317.27
August,5,1:30,3,0,0.0,276.21,6,0,0.0,287.85,26,0,0.0,316.56,17,0,0.0,316.58
August,5,2:00,2,0,0.0,277.83,4,0,0.0,309.95,19,0,0.0,293.37,11,0,0.0,332.59
August,5,2:30,2,0,0.0,281.42,4,0,0.0,321.01,17,0,0.0,281.88,8,0,0.0,347.77
August,5,3:00,2,0,0.0,272.31,3,0,0.0,327.1,12,0,0.0,290.18,2,0,0.0,346.9
August,5,3:30,2,0,0.0,225.78,3,0,0.0,280.96,12,0,0.0,316.88,1,0,0.0,313.32
August,5,4:00,2,0,0.0,199.55,3,0,0.0,268.18,11,0,0.0,318.54,1,0,0.0,339.94
August,5,4:30,2,0,0.0,211.96,3,0,0.0,260.26,12,0,0.0,300.21,1,0,0.0,369.51
August,5,5:00,2,0,0.0,239.23,3,0,0.000106,277.6,13,0,0.0,274.86,1,0,6.8e-05,324.14
August,5,5:30,2,0,0.0,248.71,3,0,0.014991,299.74,19,0,0.0,249.14,2,0,0.008147,252.03
August,5,6:00,3,0,0.000103,232.52,5,1,0.219763,296.58,30,0,0.0,240.64,12,0,0.026503,238.87
August,5,6:30,4,0,0.011442,243.01,10,3,0.299048,254.71,52,0,0.0,240.86,23,1,0.037745,252.15
August,5,7:00,9,1,0.118935,271.04,30,3,0.085813,235.16,91,0,4e-06,254.51,40,0,0.007915,242.14
August,5,7:30,17,4,0.248493,286.76,51,4,0.081516,266.54,147,0,0.000392,263.02,71,0,0.000207,257.64
August,5,8:00,48,10,0.203754,278.92,94,2,0.024896,279.08,271,1,0.004875,274.05,126,0,5.4e-05,276.65
August,5,8:30,83,20,0.239619,301.18,145,3,0.017729,285.81,395,6,0.014762,287.85,179,0,0.000949,280.06
August,5,9:00,128,18,0.137915,300.71,222,1,0.005883,292.04,585,11,0.01923,298.17,267,1,0.004084,278.42
August,5,9:30,163,12,0.072754,301.71,279,3,0.010214,297.78,723,14,0.019318,303.42,326,4,0.010909,288.86
August,5,10:00,190,6,0.03094,299.54,329,10,0.031918,304.19,824,15,0.017611,306.27,390,9,0.02431,296.43
August,5,10:30,217,1,0.005835,299.23,366,17,0.047731,314.99,917,25,0.027512,314.87,432,16,0.036077,304.44
August,5,11:00,233,0,0.000745,299.56,411,9,0.021731,321.11,983,19,0.019129,320.48,470,9,0.018294,307.46
August,5,11:30,239,3,0.010892,298.23,451,9,0.020537,322.83,1012,11,0.011252,323.32,492,6,0.012843,308.94
August,5,12:00,240,8,0.035076,307.56,479,5,0.010271,323.91,1017,19,0.01892,323.3,506,6,0.011508,308.53
August,5,12:30,242,6,0.026201,306.13,484,6,0.012081,324.02,1018,35,0.033928,325.83,511,6,0.012276,307.51
August,5,13:00,242,1,0.006142,304.59,500,6,0.012352,317.64,1017,19,0.018351,324.94,516,6,0.011137,310.95
August,5,13:30,244,0,0.000265,303.2,514,6,0.011855,319.44,1017,12,0.012033,324.49,523,4,0.006988,308.32
August,5,14:00,251,0,3e-06,303.98,518,4,0.008554,322.95,1022,13,0.012618,326.29,538,3,0.005005,309.28
August,5,14:30,252,0,0.000189,307.75,524,6,0.011375,327.08,1022,15,0.014387,328.47,538,4,0.007238,317.78
August,5,15:00,253,1,0.004023,306.62,525,4,0.008247,324.92,1016,13,0.012421,331.8,535,4,0.007317,322.26
August,5,15:30,251,3,0.011227,310.43,523,4,0.008057,323.92,1014,14,0.013819,336.27,536,6,0.010619,320.36
August,5,16:00,250,1,0.004064,314.88,521,4,0.007473,323.3,1006,9,0.008626,335.82,538,7,0.012098,318.19
August,5,16:30,240,0,0.000198,312.75,511,2,0.004744,325.07,988,7,0.007209,333.78,522,5,0.008907,317.06
August,5,17:00,210,0,1e-06,310.05,486,1,0.002547,326.43,931,11,0.011814,331.9,496,5,0.010837,313.34
August,5,17:30,182,0,0.0,302.94,468,4,0.007586,325.03,870,14,0.016648,333.13,468,5,0.010902,316.02
August,5,18:00,155,0,0.0,304.22,411,6,0.014702,322.91,787,12,0.015032,338.35,420,4,0.01056,312.09
August,5,18:30,139,0,0.0,321.09,372,3,0.008419,322.97,695,9,0.013006,338.46,368,5,0.012672,314.3
August,5,19:00,87,0,0.0,320.48,333,4,0.012604,323.86,625,9,0.014485,330.92,338,6,0.018541,315.88
August,5,19:30,68,0,4e-06,308.24,302,5,0.017926,325.38,557,9,0.015446,325.52,309,7,0.02259,322.49
