Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,3,14:30,86,2,0.024101,349.95,258,4,0.015697,358.9,503,10,0.020443,361.0,304,5,0.016822,344.85
August,3,15:00,87,3,0.030079,349.64,259,3,0.012423,359.97,503,6,0.011628,360.13,304,4,0.013934,346.56
August,3,15:30,88,3,0.030886,352.79,260,2,0.008869,360.02,501,3,0.005446,361.16,298,5,0.016561,349.15
August,3,16:00,85,1,0.009894,352.42,261,2,0.007721,364.24,499,3,0.005466,359.06,297,4,0.012555,354.15
August,3,16:30,82,0,0.003837,348.58,253,2,0.00932,367.87,485,3,0.005655,359.67,291,4,0.014702,357.96
August,3,17:00,76,1,0.010207,351.0,241,2,0.008578,366.81,456,2,0.005463,359.58,279,4,0.013005,357.5
August,3,17:30,67,0,0.00415,345.25,225,2,0.009149,369.75,423,4,0.009254,359.14,260,3,0.012114,349.6
August,3,18:00,57,0,0.000229,343.24,208,3,0.013849,368.99,390,4,0.010856,359.23,236,2,0.009092,351.62
August,3,18:30,47,0,2e-06,352.96,193,4,0.019865,367.36,346,3,0.009329,362.99,210,2,0.009668,351.57
August,3,19:00,35,0,2e-06,353.05,174,3,0.017338,365.47,304,5,0.014819,366.36,190,4,0.021026,345.1
August,3,19:30,26,0,0.000436,351.83,160,3,0.020296,356.12,273,5,0.016896,364.69,176,7,0.038916,346.65
August,3,20:00,20,0,0.013645,348.98,143,5,0.033018,352.32,240,5,0.019905,361.93,155,6,0.041031,342.73
August,3,20:30,15,1,0.087091,353.66,118,3,0.02583,348.74,202,2,0.010821,355.89,131,4,0.02674,341.8
August,3,21:00,12,2,0.170621,349.31,96,2,0.021492,343.51,170,0,0.002106,350.36,111,3,0.025423,342.34
August,3,21:30,10,1,0.077435,335.0,78,1,0.007715,347.22,143,0,9.9e-05,343.1,91,1,0.014865,349.66
August,3,22:00,8,1,0.151776,337.38,62,0,0.000444,342.63,113,0,1e-06,337.62,74,0,0.003368,344.89
August,3,22:30,6,3,0.536314,346.58,48,0,3e-06,332.9,87,0,0.0,330.0,62,0,0.003114,347.33
August,3,23:00,5,1,0.236591,339.91,37,0,0.0,314.38,68,0,0.0,328.93,50,1,0.010223,352.21
August,3,23:30,4,0,0.013995,343.61,29,0,0.0,304.56,54,0,0.0,340.28,39,0,0.004955,340.37
August,4,0:00,5,0,0.0,410.13,35,0,0.0,333.85,81,0,0.0,358.21,57,0,0.0,342.47
August,4,0:30,5,0,0.0,341.06,27,0,0.0,339.51,63,0,0.0,356.66,45,0,0.0,369.59
August,4,1:00,4,0,0.0,324.49,16,0,0.0,353.02,46,0,0.0,348.47,35,0,0.0,392.07
August,4,1:30,3,0,0.0,312.21,8,0,0.0,358.41,33,0,0.0,319.12,26,0,0.0,375.7
August,4,2:00,2,0,0.0,347.92,5,0,0.0,368.06,25,0,0.0,306.49,18,0,0.0,345.26
August,4,2:30,1,0,0.0,281.39,4,0,0.0,395.14,19,0,0.0,298.45,12,0,0.0,337.76
August,4,3:00,1,0,0.0,276.86,3,0,0.0,343.83,15,0,0.0,302.52,5,0,0.0,345.6
August,4,3:30,2,0,0.0,286.5,3,0,0.0,269.11,14,0,0.0,315.88,1,0,0.0,307.94
August,4,4:00,1,0,0.0,284.77,2,0,0.0,239.7,12,0,0.0,317.26,0,0,0.0,236.24
August,4,4:30,2,0,0.0,305.73,2,0,0.0,231.53,13,0,0.0,298.93,0,0,0.0,208.61
August,4,5:00,2,0,0.0,266.2,2,0,0.000335,238.68,15,0,0.0,302.53,0,0,0.0,230.21
August,4,5:30,3,0,0.0,243.18,3,0,0.036357,307.38,21,0,0.0,302.1,4,0,0.0,279.17
August,4,6:00,3,0,0.0,270.78,6,2,0.406437,314.28,35,0,0.0,273.05,16,0,0.0,256.4
August,4,6:30,6,0,0.0,241.17,13,7,0.506124,321.2,60,0,0.0,261.74,32,0,0.0,260.74
August,4,7:00,11,0,4e-05,277.1,30,2,0.080045,304.04,104,0,0.0,275.24,57,0,0.0,290.43
August,4,7:30,24,0,0.002977,318.8,56,0,0.002846,306.07,174,0,0.0,288.28,96,0,0.0,300.98
August,4,8:00,56,2,0.028063,318.48,102,1,0.010182,315.16,292,0,3e-06,308.56,158,0,3e-06,302.98
August,4,8:30,95,5,0.056264,337.58,161,3,0.017934,331.98,438,0,0.000279,324.36,237,0,0.000301,307.93
August,4,9:00,140,6,0.039899,356.64,227,1,0.004576,339.65,612,3,0.004456,335.11,328,2,0.005014,316.12
August,4,9:30,185,4,0.019956,360.94,295,0,0.000817,349.48,765,10,0.013584,343.15,409,8,0.018755,327.81
August,4,10:00,217,1,0.004548,361.54,354,4,0.011692,355.78,896,19,0.021491,348.58,483,21,0.042967,336.76
August,4,10:30,237,1,0.003944,362.24,398,12,0.030608,364.09,1005,32,0.032269,355.76,541,39,0.071991,341.91
August,4,11:00,252,3,0.009957,366.03,445,11,0.024744,369.77,1081,28,0.025887,360.54,588,34,0.058549,349.65
August,4,11:30,265,2,0.005946,367.0,474,17,0.035569,372.72,1119,28,0.025107,362.21,628,30,0.047381,349.99
August,4,12:00,271,3,0.011954,366.91,502,11,0.021795,379.4,1125,46,0.04097,364.72,654,28,0.042908,350.76
August,4,12:30,273,5,0.01735,362.11,523,9,0.01666,383.02,1134,53,0.047006,368.48,665,38,0.056897,351.05
August,4,13:00,273,2,0.005559,366.41,548,6,0.011567,383.11,1136,28,0.024613,369.74,664,36,0.053836,351.88
August,4,13:30,272,0,0.000256,372.34,563,13,0.022718,378.62,1135,20,0.017516,372.56,653,33,0.050849,354.03
August,4,14:00,279,0,2e-06,371.24,588,12,0.02104,377.12,1152,21,0.018275,375.22,671,30,0.044646,352.82
August,4,14:30,282,0,0.0,375.56,602,7,0.011784,379.64,1157,24,0.020845,378.82,670,20,0.030494,351.85
August,4,15:00,282,0,0.0,378.83,599,6,0.010221,377.09,1146,18,0.015426,377.99,666,15,0.022524,353.74
August,4,15:30,283,0,0.0,373.12,588,8,0.013271,376.62,1133,13,0.011369,378.5,676,15,0.021631,354.09
August,4,16:00,285,0,0.0,376.24,583,9,0.01562,383.63,1122,12,0.010454,377.66,684,13,0.019629,357.87
August,4,16:30,269,0,0.0,376.56,557,8,0.014795,386.21,1105,12,0.010765,375.38,655,15,0.022891,359.07
August,4,17:00,238,0,0.0,372.66,529,9,0.016936,388.4,1046,16,0.015189,377.62,607,11,0.017912,356.51
August,4,17:30,207,0,0.0,368.94,509,9,0.017981,387.71,976,22,0.023008,376.32,575,7,0.01298,358.65
August,4,18:00,185,0,0.0,368.93,480,10,0.020665,382.69,898,26,0.028934,374.05,533,9,0.017225,362.94
August,4,18:30,154,0,3e-06,373.57,433,7,0.017041,379.1,794,16,0.019712,373.1,473,6,0.012686,360.63
August,4,19:00,112,0,0.000626,384.0,387,8,0.020917,375.75,706,11,0.01497,372.33,427,10,0.022415,356.53
August,4,19:30,82,2,0.019182,378.26,352,9,0.025415,374.61,623,10,0.016704,370.72,387,19,0.050017,359.35
August,4,20:00,64,6,0.091412,381.0,305,15,0.049928,368.43,535,12,0.021846,371.87,345,17,0.050434,356.04
August,4,20:30,55,7,0.126894,381.97,258,13,0.0495,362.18,465,7,0.016081,369.5,297,9,0.031362,350.52
August,4,21:00,41,4,0.103243,371.52,215,5,0.02549,359.55,398,2,0.004466,368.06,247,3,0.0138,357.14
August,4,21:30,30,1,0.037587,349.21,178,1,0.005798,361.09,332,1,0.002151,366.71,213,1,0.003082,365.6
August,4,22:00,23,3,0.131113,334.43,142,0,0.000302,364.02,272,2,0.008464,361.57,174,1,0.003299,366.12
August,4,22:30,16,9,0.566466,331.14,112,0,2e-06,356.73,218,2,0.010544,354.99,141,2,0.010799,360.49
August,4,23:00,12,5,0.444434,355.13,86,0,0.0,343.98,165,1,0.00386,350.89,110,1,0.004985,361.51
August,4,23:30,10,1,0.107592,350.78,65,0,0.0,323.46,128,0,0.000225,350.19,92,0,0.000282,363.59
August,5,0:00,5,0,0.0,282.0,39,0,0.0,332.79,79,0,0.0,356.39,50,0,0.0,343.86
August,5,0:30,3,0,0.0,286.64,28,0,0.0,327.91,60,0,0.0,352.33,41,0,0.0,357.89
August,5,1:00,2,0,0.0,319.01,15,0,0.0,319.0,41,0,0.0,357.32,30,0,0.0,351.0
August,5,1:30,2,0,0.0,322.67,7,0,0.0,330.36,29,0,0.0,351.8,21,0,0.0,350.23
August,5,2:00,2,0,0.0,324.56,5,0,0.0,355.73,21,0,0.0,326.03,14,0,0.0,367.95
August,5,2:30,2,0,0.0,328.76,4,0,0.0,368.42,17,0,0.0,313.26,10,0,0.0,384.73
August,5,3:00,2,0,0.0,318.12,4,0,0.0,375.4,13,0,0.0,322.49,4,0,0.0,383.77
August,5,3:30,1,0,0.0,263.76,3,0,0.0,322.45,12,0,0.0,352.15,1,0,0.0,346.62
August,5,4:00,1,0,0.0,233.12,3,0,0.0,307.79,11,0,0.0,354.0,0,0,0.0,376.08
August,5,4:30,1,0,0.0,247.61,3,0,0.0,298.69,13,0,0.0,333.63,0,0,0.0,408.79
August,5,5:00,1,0,0.0,279.47,3,0,9.8e-05,318.59,15,0,0.0,305.46,0,0,0.000454,358.6
August,5,5:30,2,0,0.0,290.54,3,0,0.01245,344.0,21,0,0.0,276.88,4,0,0.007205,278.82
August,5,6:00,3,0,6.3e-05,271.63,6,1,0.14728,340.38,35,0,0.0,267.43,16,1,0.04166,264.26
August,5,6:30,5,0,0.005775,283.89,12,2,0.204411,292.33,59,0,0.0,267.68,32,2,0.058518,278.96
August,5,7:00,10,1,0.064474,316.63,29,2,0.069048,269.89,105,0,4e-06,282.84,56,1,0.011937,267.89
August,5,7:30,24,2,0.102335,334.99,56,3,0.058528,305.91,179,0,0.000393,292.3,97,0,0.000322,285.03
August,5,8:00,56,6,0.103685,325.84,100,2,0.018707,320.29,296,2,0.005451,304.56,160,0,9.1e-05,306.05
August,5,8:30,96,12,0.121917,351.84,155,2,0.013109,328.03,434,7,0.016385,319.89,235,0,0.001535,309.83
August,5,9:00,139,10,0.075056,351.29,223,1,0.004641,335.17,602,14,0.022804,331.37,331,2,0.006966,308.02
August,5,9:30,174,7,0.040187,352.46,288,2,0.007841,341.76,754,17,0.022606,337.2,401,8,0.018779,319.57
August,5,10:00,206,3,0.016832,349.92,337,8,0.024644,349.11,865,18,0.020466,340.37,462,20,0.043389,327.94
August,5,10:30,228,1,0.003275,349.56,373,14,0.037073,361.51,966,31,0.031858,349.92,505,33,0.065322,336.8
August,5,11:00,245,0,0.000418,349.95,420,7,0.016854,368.53,1027,23,0.022348,356.16,550,18,0.033091,340.14
August,5,11:30,255,2,0.006017,348.39,456,7,0.01607,370.51,1055,14,0.013176,359.31,577,13,0.023155,341.78
August,5,12:00,254,5,0.019557,359.29,487,4,0.008003,371.75,1072,23,0.021906,359.29,589,12,0.020916,341.32
August,5,12:30,254,4,0.014714,357.63,502,5,0.009234,371.87,1086,42,0.038831,362.1,603,13,0.022027,340.2
August,5,13:00,259,1,0.003382,355.82,512,5,0.009547,364.55,1084,23,0.021013,361.11,613,12,0.019863,344.01
August,5,13:30,256,0,0.000149,354.2,522,5,0.009232,366.62,1080,15,0.01382,360.61,625,8,0.012381,341.09
August,5,14:00,257,0,2e-06,355.11,530,4,0.006616,370.64,1082,16,0.014552,362.62,639,6,0.008919,342.15
August,5,14:30,259,0,0.000108,359.51,536,5,0.008804,375.39,1088,18,0.016493,365.04,635,8,0.012967,351.56
August,5,15:00,258,1,0.00232,358.19,539,3,0.006359,372.91,1071,15,0.014371,368.73,631,8,0.013137,356.51
August,5,15:30,257,2,0.006458,362.65,542,3,0.006159,371.75,1062,17,0.016099,373.7,626,12,0.019239,354.41
August,5,16:00,252,1,0.002377,367.84,534,3,0.00578,371.05,1044,11,0.010143,373.21,611,14,0.022526,352.01
August,5,16:30,238,0,0.000118,365.36,513,2,0.003738,373.08,1007,9,0.00863,370.93,596,10,0.016503,350.77
August,5,17:00,218,0,1e-06,362.21,490,1,0.002,374.64,955,13,0.014054,368.85,580,11,0.019616,346.65
August,5,17:30,196,0,0.0,353.89,470,3,0.005975,373.03,889,18,0.0199,370.21,535,11,0.020206,349.62
August,5,18:00,174,0,0.0,355.39,435,5,0.011008,370.6,810,14,0.017818,376.01,482,9,0.019439,345.26
August,5,18:30,144,0,0.0,375.1,387,2,0.006402,370.67,730,11,0.015097,376.13,436,10,0.022667,347.71
August,5,19:00,102,0,0.0,374.39,351,3,0.009474,371.69,654,11,0.016889,367.76,401,13,0.033042,349.46
August,5,19:30,75,0,2e-06,360.09,319,4,0.013471,373.43,571,10,0.018383,361.76,361,15,0.040919,356.78
