Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,20:00,51,0,2e-06,318.24,211,11,0.053408,333.83,458,6,0.013955,341.77,261,0,0.00125,313.58
August,1,20:30,44,0,0.0,305.74,188,7,0.036727,321.22,392,3,0.008555,339.88,225,2,0.008434,307.44
August,1,21:00,34,0,0.0,319.17,158,5,0.033921,316.37,330,3,0.00796,338.82,188,4,0.01875,309.02
August,1,21:30,28,0,0.0,340.79,127,3,0.024159,320.24,268,1,0.003062,333.54,163,1,0.007278,313.13
August,1,22:00,23,0,0.0,372.6,100,2,0.017646,317.89,221,0,0.000171,323.74,130,0,0.000422,311.18
August,1,22:30,17,0,0.0,344.9,79,1,0.012218,316.07,173,0,1e-06,318.52,105,0,3e-06,310.84
August,1,23:00,15,0,0.0,339.29,60,1,0.022711,300.23,141,0,0.0,316.3,79,0,0.0,304.67
August,1,23:30,11,0,0.0,296.75,49,1,0.010268,299.69,116,0,0.0,313.48,65,0,0.0,291.48
August,2,0:00,4,0,0.0,325.14,31,0,0.0,285.89,79,0,0.0,306.1,33,0,0.0,293.89
August,2,0:30,4,0,0.0,340.58,24,0,0.0,291.18,65,0,0.0,313.88,27,0,0.0,293.31
August,2,1:00,3,0,0.0,340.05,11,0,0.0,323.85,48,0,0.0,291.95,20,0,0.0,323.3
August,2,1:30,2,0,0.0,316.38,6,0,0.0,340.51,37,0,0.0,284.58,15,0,0.0,347.4
August,2,2:00,2,0,0.0,239.72,5,0,0.0,353.06,24,0,0.0,297.58,10,0,0.0,347.28
August,2,2:30,2,0,0.0,278.51,4,0,0.0,303.62,20,0,0.0,300.59,7,0,0.0,356.12
August,2,3:00,2,0,0.0,333.06,4,0,0.0,307.54,14,0,0.0,319.69,1,0,0.0,336.38
August,2,3:30,2,0,0.0,431.96,3,0,0.0,259.37,12,0,0.0,365.52,0,0,0.0,252.81
August,2,4:00,3,0,0.0,372.73,3,0,0.0,211.63,11,0,0.0,384.15,0,0,0.0,207.27
August,2,4:30,3,0,0.0,261.93,3,0,0.0,327.11,11,0,0.0,354.35,0,0,0.0,247.61
August,2,5:00,3,0,0.0,204.94,3,0,0.0,414.99,12,0,0.0,318.5,0,0,0.0,294.66
August,2,5:30,2,0,0.0,216.94,3,0,0.0,313.77,13,0,0.0,267.13,0,0,0.0,273.67
August,2,6:00,1,0,0.0,244.83,3,0,0.0,262.82,22,0,0.0,258.13,7,0,0.0,229.71
August,2,6:30,2,0,0.0,243.18,5,0,0.0,256.26,42,0,0.0,257.14,13,0,0.0,253.98
August,2,7:00,3,0,0.0,269.58,11,0,0.0,274.67,78,0,0.0,261.0,23,0,0.0,291.63
August,2,7:30,7,0,0.0,291.72,15,0,0.0,288.71,118,0,0.0,263.96,35,0,0.0,297.71
August,2,8:00,24,0,0.0,274.38,30,0,0.0,279.08,184,0,0.0,271.08,62,0,0.0,291.8
August,2,8:30,18,0,0.0,275.73,50,0,0.0,293.9,270,0,0.0,283.02,89,0,6e-06,299.23
August,2,9:00,80,0,0.0,269.95,109,0,0.0,302.13,292,0,0.0,291.26,190,0,0.000479,292.08
August,2,9:30,107,0,0.0,292.08,141,0,0.0,307.05,369,0,0.0,287.76,254,2,0.008328,283.84
August,2,10:00,117,0,0.0,295.48,174,0,7e-06,305.55,467,0,0.0,288.95,299,10,0.032182,294.98
August,2,10:30,144,0,0.0,289.65,199,0,0.000956,310.82,574,0,0.0,295.33,330,15,0.04535,308.16
August,2,11:00,156,0,0.0,292.21,221,4,0.0184,309.0,638,0,2e-06,303.7,343,9,0.025456,304.24
August,2,11:30,158,0,4e-06,297.01,263,11,0.043668,310.07,672,0,0.000336,306.79,360,4,0.012206,302.29
August,2,12:00,173,0,0.000649,295.54,282,8,0.029142,309.18,709,5,0.007189,304.85,366,2,0.004958,300.49
August,2,12:30,179,2,0.013428,296.35,308,14,0.044237,309.68,705,20,0.028828,306.51,379,4,0.00986,299.01
August,2,13:00,188,7,0.035505,297.73,335,15,0.043444,306.33,703,34,0.047833,313.55,383,8,0.020685,304.79
August,2,13:30,183,3,0.013833,296.72,357,19,0.052472,309.87,687,41,0.059002,316.32,389,7,0.019124,304.55
August,2,14:00,186,3,0.016057,301.38,393,12,0.030818,313.98,691,25,0.03581,319.04,394,4,0.009359,305.09
August,2,14:30,192,8,0.042017,304.36,402,3,0.006778,316.96,668,8,0.012115,318.81,397,5,0.011979,304.58
August,2,15:00,183,5,0.026788,305.33,395,0,0.000601,315.06,652,1,0.001971,320.9,391,3,0.008795,307.88
August,2,15:30,199,6,0.028942,300.12,396,3,0.006454,313.65,631,0,8.1e-05,320.26,381,5,0.013427,306.97
August,2,16:00,198,2,0.01023,293.3,387,7,0.018633,314.42,614,0,0.0,317.64,375,4,0.009941,315.36
August,2,16:30,185,0,0.000512,284.48,365,5,0.014022,314.29,593,0,0.0,321.82,360,5,0.015197,314.57
August,2,17:00,166,0,3e-06,283.25,353,7,0.020604,314.57,578,0,0.0,320.44,336,2,0.005876,316.75
August,2,17:30,155,0,0.0,285.27,331,4,0.011992,311.65,533,0,0.0,315.23,320,1,0.002304,312.19
August,2,18:00,102,0,0.0,299.14,319,6,0.02031,311.84,494,0,0.0,315.87,262,2,0.006866,304.66
August,2,18:30,93,0,0.0,291.82,289,13,0.044227,306.88,467,0,0.0,315.86,238,1,0.002717,302.1
August,2,19:00,53,0,0.0,283.91,263,17,0.064679,302.02,421,0,0.0,317.49,218,0,0.000345,305.26
August,2,19:30,46,0,0.0,280.5,227,11,0.050601,310.9,382,0,0.0,315.89,199,1,0.00481,314.54
August,2,20:00,38,0,0.0,295.57,175,3,0.015715,308.69,346,0,0.0,309.27,171,3,0.015531,312.59
August,2,20:30,35,0,0.0,297.02,158,0,0.000764,304.85,310,0,0.0,311.44,157,1,0.006078,308.93
August,2,21:00,33,0,2.1e-05,304.93,135,0,5e-06,305.59,257,0,0.0,313.37,133,0,0.000339,311.3
August,2,21:30,24,0,0.004754,327.3,113,0,0.0,311.16,208,0,0.0,308.47,110,0,0.000232,315.86
August,2,22:00,20,2,0.12437,296.14,86,0,0.0,306.58,191,0,0.0,307.82,86,1,0.006276,312.74
August,2,22:30,14,7,0.478446,310.42,70,0,0.0,292.48,169,0,0.0,306.64,77,1,0.019227,308.45
August,2,23:00,12,2,0.200989,343.04,56,0,0.0,267.1,132,0,0.0,304.67,64,1,0.008377,316.58
August,2,23:30,9,0,0.013081,302.84,43,0,0.0,267.43,113,0,0.0,301.81,55,0,0.000459,337.55
August,3,0:00,2,0,0.0,345.14,20,0,0.0,333.63,64,0,0.0,307.87,33,0,0.0,315.35
August,3,0:30,2,0,0.0,312.91,17,0,0.0,322.99,53,0,0.0,303.05,24,0,0.0,315.89
August,3,1:00,1,0,0.0,320.76,7,0,0.0,338.06,41,0,0.0,303.79,18,0,0.0,326.18
August,3,1:30,1,0,0.0,327.29,4,0,0.0,316.62,32,0,0.0,306.04,15,0,0.0,313.17
August,3,2:00,1,0,0.0,378.28,3,0,0.0,273.82,22,0,0.0,296.41,10,0,0.0,305.56
August,3,2:30,1,0,0.0,308.26,2,0,0.0,286.6,19,0,0.0,316.96,8,0,0.0,319.19
August,3,3:00,1,0,0.0,224.94,2,0,0.0,317.01,11,0,0.0,312.0,3,0,0.0,336.75
August,3,3:30,1,0,0.0,253.18,2,0,0.0,327.8,10,0,0.0,303.82,2,0,0.0,280.48
August,3,4:00,1,0,0.0,254.56,2,0,0.0,280.82,9,0,0.0,292.57,2,0,0.0,275.28
August,3,4:30,1,0,0.0,192.62,2,0,0.0,249.58,9,0,0.0,279.31,2,0,0.0,248.25
August,3,5:00,1,0,0.0,205.7,2,0,3.4e-05,249.81,10,0,0.0,286.74,2,0,0.0,257.46
August,3,5:30,2,0,0.0,219.66,2,0,0.005674,222.67,11,0,0.0,257.71,2,0,0.0,273.03
August,3,6:00,2,0,0.0,231.58,2,0,0.111645,228.4,17,0,0.0,248.2,8,0,0.0,248.62
August,3,6:30,2,0,0.0,221.82,3,1,0.211617,292.93,27,0,0.0,261.94,12,0,0.0,245.2
August,3,7:00,5,0,0.0,237.21,13,0,0.018266,278.72,39,0,0.0,249.37,21,0,3e-06,262.44
August,3,7:30,8,0,4e-06,286.35,18,0,0.001218,268.03,71,0,1e-06,253.6,38,0,0.000244,269.02
August,3,8:00,18,0,0.000317,297.01,24,0,0.009228,275.27,134,0,9.5e-05,272.31,63,0,0.003097,271.4
August,3,8:30,29,0,0.004713,306.99,35,1,0.017746,288.38,142,0,0.002063,287.15,100,1,0.005979,282.36
August,3,9:00,51,1,0.013656,307.28,83,0,0.004291,299.34,190,1,0.006663,301.61,114,1,0.011861,293.04
August,3,9:30,63,1,0.017774,315.45,101,1,0.007168,308.03,253,3,0.011102,314.11,146,4,0.024755,305.06
August,3,10:00,78,0,0.004751,320.56,133,2,0.017163,314.13,310,5,0.015336,318.35,185,4,0.021083,313.65
August,3,10:30,79,0,0.000218,317.49,157,4,0.027197,323.51,384,5,0.011726,325.62,209,6,0.027713,317.31
August,3,11:00,84,0,0.000211,322.77,183,4,0.019996,330.82,422,5,0.01292,333.13,224,4,0.01936,320.31
August,3,11:30,86,0,0.004371,326.88,197,4,0.021275,334.4,458,9,0.019477,336.7,243,4,0.017674,322.58
August,3,12:00,86,1,0.012244,321.65,199,4,0.017797,333.79,494,9,0.018399,335.89,245,5,0.020667,326.77
August,3,12:30,87,1,0.006613,312.41,208,4,0.021001,337.08,495,7,0.014431,337.34,250,6,0.022564,329.66
August,3,13:00,84,1,0.006843,315.12,232,4,0.018436,336.62,496,6,0.012069,340.55,253,5,0.018409,330.93
August,3,13:30,82,0,0.002674,324.98,240,5,0.021074,330.72,491,8,0.015629,344.79,257,4,0.014312,325.75
August,3,14:00,81,0,0.004924,326.08,250,4,0.01476,330.8,491,8,0.015887,346.24,250,3,0.013014,324.2
August,3,14:30,81,1,0.016756,327.72,252,3,0.01139,333.65,486,8,0.016141,346.15,252,3,0.013014,329.88
August,3,15:00,78,2,0.021926,327.43,251,2,0.00906,334.64,478,4,0.009327,345.31,244,3,0.011135,331.52
August,3,15:30,82,2,0.02172,330.39,256,2,0.006377,334.69,469,2,0.004443,346.3,234,3,0.013556,334.0
August,3,16:00,81,1,0.006839,330.04,255,1,0.005601,338.61,457,2,0.00455,344.29,230,2,0.010394,338.78
August,3,16:30,77,0,0.002705,326.44,248,2,0.006746,341.98,452,2,0.004631,344.88,225,3,0.012227,342.42
August,3,17:00,71,1,0.007155,328.7,243,1,0.00603,341.0,430,2,0.004422,344.78,216,2,0.010757,341.99
August,3,17:30,62,0,0.002955,323.33,217,1,0.006713,343.73,401,3,0.007456,344.37,209,2,0.009697,334.43
August,3,18:00,47,0,0.000181,321.44,209,2,0.009744,343.02,371,3,0.008713,344.45,221,1,0.00624,336.36
August,3,18:30,46,0,1e-06,330.54,199,3,0.013643,341.51,349,2,0.007066,348.06,206,1,0.006331,336.32
August,3,19:00,35,0,1e-06,330.63,179,2,0.011925,339.76,312,3,0.011051,351.29,185,3,0.013881,330.12
August,3,19:30,27,0,0.000284,329.49,165,2,0.013883,331.06,303,4,0.01162,349.69,178,4,0.024651,331.61
August,3,20:00,20,0,0.008938,326.82,140,3,0.023972,327.53,272,4,0.013417,347.04,159,4,0.025577,327.85
August,3,20:30,17,1,0.0512,331.2,128,2,0.016924,324.2,249,2,0.006715,341.25,139,2,0.016159,326.96
August,3,21:00,15,1,0.095089,327.13,112,1,0.013063,319.34,205,0,0.001332,335.95,116,2,0.015596,327.48
August,3,21:30,11,0,0.042728,313.73,91,0,0.00467,322.79,166,0,6.6e-05,328.99,101,1,0.008603,334.49
August,3,22:00,9,1,0.079456,315.95,73,0,0.000267,318.52,158,0,0.0,323.73,89,0,0.001805,329.93
August,3,22:30,7,2,0.279908,324.56,55,0,2e-06,309.47,137,0,0.0,316.42,79,0,0.001576,332.25
August,3,23:00,6,1,0.118622,318.32,42,0,0.0,292.26,108,0,0.0,315.4,64,0,0.005109,336.92
August,3,23:30,4,0,0.008198,321.78,32,0,0.0,283.13,97,0,0.0,326.28,55,0,0.002229,325.59
August,4,0:00,5,0,0.0,383.36,35,0,0.0,314.88,78,0,0.0,345.33,51,0,0.0,327.74
August,4,0:30,4,0,0.0,318.8,26,0,0.0,320.23,59,0,0.0,343.83,33,0,0.0,353.7
August,4,1:00,3,0,0.0,303.31,13,0,0.0,332.97,42,0,0.0,335.94,25,0,0.0,375.2
August,4,1:30,2,0,0.0,291.82,8,0,0.0,338.05,33,0,0.0,307.64,20,0,0.0,359.54
August,4,2:00,2,0,0.0,325.2,6,0,0.0,347.15,24,0,0.0,295.46,14,0,0.0,330.41
August,4,2:30,2,0,0.0,263.02,5,0,0.0,372.69,19,0,0.0,287.71,11,0,0.0,323.23
August,4,3:00,2,0,0.0,258.78,4,0,0.0,324.3,14,0,0.0,291.64,4,0,0.0,330.73
August,4,3:30,1,0,0.0,267.8,4,0,0.0,253.82,13,0,0.0,304.52,3,0,0.0,294.7
August,4,4:00,1,0,0.0,266.17,4,0,0.0,226.08,12,0,0.0,305.85,3,0,0.0,226.08
August,4,4:30,1,0,0.0,285.77,3,0,0.0,218.38,12,0,0.0,288.18,3,0,0.0,199.64
August,4,5:00,1,0,0.0,248.82,3,0,0.000168,225.12,13,0,0.0,291.65,3,0,0.0,220.31
August,4,5:30,2,0,0.0,227.31,4,0,0.021599,289.92,17,0,0.0,291.24,3,0,0.0,267.16
August,4,6:00,2,0,0.0,253.1,5,2,0.375722,296.42,27,0,0.0,263.23,15,0,0.0,245.37
August,4,6:30,3,0,0.0,225.43,7,5,0.656173,302.95,48,0,0.0,252.33,25,0,0.0,249.52
August,4,7:00,9,0,6e-05,259.01,29,2,0.061181,286.77,87,0,0.0,265.34,44,0,0.0,277.94
August,4,7:30,18,0,0.00521,297.98,50,0,0.002375,288.68,141,0,0.0,277.91,74,0,0.0,288.04
August,4,8:00,53,2,0.038361,297.69,90,1,0.00865,297.26,269,0,2e-06,297.46,133,0,2e-06,289.95
August,4,8:30,95,7,0.072626,315.54,152,2,0.014138,313.12,391,0,0.000207,312.7,204,0,0.000218,294.68
August,4,9:00,144,7,0.049822,333.36,214,1,0.003634,320.36,587,2,0.00307,323.05,297,1,0.003462,302.52
August,4,9:30,192,5,0.02489,337.38,279,0,0.000645,329.62,735,7,0.009342,330.81,366,5,0.013075,313.72
August,4,10:00,222,1,0.005738,337.94,326,3,0.009456,335.57,866,13,0.014709,336.05,452,13,0.028721,322.28
August,4,10:30,247,1,0.004897,338.59,371,9,0.024449,343.41,970,21,0.022093,342.96,498,24,0.048833,327.2
August,4,11:00,268,3,0.012084,342.14,415,8,0.01975,348.76,1052,18,0.01759,347.57,542,21,0.039627,334.61
August,4,11:30,287,2,0.007102,343.04,455,13,0.027592,351.55,1113,19,0.016678,349.18,583,19,0.031847,334.93
August,4,12:00,296,4,0.014132,342.95,476,8,0.017145,357.85,1131,30,0.026913,351.6,606,18,0.028928,335.67
August,4,12:30,293,6,0.020911,338.47,481,7,0.013515,361.26,1130,35,0.031189,355.23,617,24,0.038289,335.95
August,4,13:00,286,2,0.006849,342.49,501,5,0.00943,361.34,1129,18,0.016367,356.44,615,22,0.036294,336.75
August,4,13:30,284,0,0.000318,348.03,508,10,0.018779,357.11,1124,13,0.011688,359.16,622,21,0.033338,338.81
August,4,14:00,297,0,2e-06,347.0,524,9,0.017598,355.7,1158,14,0.012015,361.72,630,19,0.029712,337.65
August,4,14:30,305,0,0.0,351.04,537,5,0.009841,358.08,1166,16,0.013673,365.2,624,13,0.020467,336.72
August,4,15:00,298,0,0.0,354.1,536,5,0.008513,355.67,1148,12,0.010177,364.39,619,9,0.015125,338.52
August,4,15:30,298,0,0.0,348.76,516,6,0.011276,355.23,1133,9,0.007513,364.88,612,9,0.014929,338.86
August,4,16:00,290,0,0.0,351.68,521,7,0.013026,361.84,1120,8,0.006923,364.08,623,8,0.01346,342.47
August,4,16:30,278,0,0.0,351.98,537,6,0.011444,364.27,1108,8,0.007094,361.88,603,9,0.015515,343.63
August,4,17:00,246,0,0.0,348.33,506,7,0.013193,366.34,1048,10,0.010018,364.04,568,7,0.011956,341.18
August,4,17:30,213,0,0.0,344.85,493,7,0.013838,365.69,962,15,0.015429,362.79,524,5,0.0089,343.22
August,4,18:00,198,0,0.0,344.84,453,7,0.016316,360.95,901,17,0.019039,360.6,475,6,0.01207,347.33
August,4,18:30,165,0,3e-06,349.18,414,6,0.013304,357.56,791,10,0.013074,359.68,436,4,0.008606,345.12
August,4,19:00,106,0,0.000858,358.93,364,6,0.016577,354.4,701,7,0.009964,358.94,409,6,0.014589,341.19
August,4,19:30,83,2,0.024225,353.56,321,7,0.020751,353.33,621,7,0.011085,357.39,371,12,0.032626,343.89
August,4,20:00,64,8,0.117978,356.13,281,11,0.040366,347.51,530,8,0.014579,358.5,332,11,0.032682,340.73
August,4,20:30,55,9,0.164305,357.03,242,10,0.039279,341.6,451,5,0.010962,356.21,275,6,0.021118,335.45
August,4,21:00,42,6,0.132123,347.27,202,4,0.020187,339.13,376,1,0.003122,354.82,215,2,0.009898,341.78
August,4,21:30,30,1,0.049011,326.41,176,1,0.004364,340.58,311,0,0.001518,353.52,188,0,0.002184,349.87
August,4,22:00,24,4,0.164794,312.6,137,0,0.000234,343.34,251,2,0.00606,348.56,155,0,0.002315,350.38
August,4,22:30,17,12,0.692497,309.52,109,0,2e-06,336.47,196,2,0.007757,342.22,132,1,0.007215,344.98
August,4,23:00,14,7,0.491202,331.94,79,0,0.0,324.44,147,0,0.002878,338.27,104,0,0.003312,345.96
August,4,23:30,9,1,0.143278,327.88,61,0,0.0,305.09,114,0,0.000167,337.6,75,0,0.000215,347.95
August,5,0:00,5,0,0.0,263.79,37,0,0.0,312.18,82,0,0.0,342.92,50,0,0.0,326.05
August,5,0:30,4,0,0.0,268.12,27,0,0.0,307.6,60,0,0.0,339.01,34,0,0.0,339.36
August,5,1:00,3,0,0.0,298.4,13,0,0.0,299.25,42,0,0.0,343.82,26,0,0.0,332.82
August,5,1:30,2,0,0.0,301.82,8,0,0.0,309.9,32,0,0.0,338.51,21,0,0.0,332.1
August,5,2:00,2,0,0.0,303.59,5,0,0.0,333.7,23,0,0.0,313.71,15,0,0.0,348.89
August,5,2:30,2,0,0.0,307.52,4,0,0.0,345.6,19,0,0.0,301.42,11,0,0.0,364.81
August,5,3:00,2,0,0.0,297.57,4,0,0.0,352.16,14,0,0.0,310.3,1,0,0.0,363.9
August,5,3:30,2,0,0.0,246.72,4,0,0.0,302.48,13,0,0.0,338.85,0,0,0.0,328.67
August,5,4:00,1,0,0.0,218.06,4,0,0.0,288.73,13,0,0.0,340.62,0,0,0.0,356.61
August,5,4:30,1,0,0.0,231.61,4,0,0.0,280.19,13,0,0.0,321.03,0,0,0.0,387.62
August,5,5:00,1,0,0.0,261.41,3,0,9.9e-05,298.86,15,0,0.0,293.91,0,0,0.0,340.03
August,5,5:30,2,0,0.0,271.77,4,0,0.013927,322.7,20,0,0.0,266.42,1,0,0.01495,264.39
August,5,6:00,3,0,4.8e-05,254.08,6,1,0.20244,319.3,31,0,0.0,257.32,12,0,0.02452,250.58
August,5,6:30,4,0,0.005564,265.55,8,3,0.402342,274.23,52,0,0.0,257.56,24,1,0.035345,264.51
August,5,7:00,11,1,0.047745,296.17,33,3,0.080303,253.18,91,0,3e-06,272.16,43,0,0.007126,254.01
August,5,7:30,19,2,0.106614,313.35,49,4,0.086683,286.96,148,0,0.000264,281.26,75,0,0.000191,270.27
August,5,8:00,50,5,0.093463,304.79,87,2,0.027495,300.46,275,1,0.003267,293.05,135,0,4.9e-05,290.21
August,5,8:30,86,9,0.10928,329.11,138,3,0.019074,307.71,395,4,0.010014,307.81,201,0,0.000815,293.79
August,5,9:00,121,8,0.068867,328.6,208,1,0.006405,314.42,567,8,0.013458,318.84,280,1,0.003748,292.07
August,5,9:30,163,6,0.034493,329.69,249,3,0.011697,320.59,709,9,0.013366,324.45,345,3,0.00995,303.02
August,5,10:00,193,3,0.01443,327.32,303,11,0.035432,327.49,830,10,0.011861,327.51,413,9,0.022064,310.96
August,5,10:30,228,1,0.002635,326.98,335,18,0.053289,339.12,936,17,0.018276,336.7,454,15,0.033088,319.36
August,5,11:00,246,0,0.000335,327.34,376,9,0.024259,345.71,996,13,0.012807,342.7,497,8,0.016663,322.53
August,5,11:30,254,1,0.004848,325.89,410,9,0.023081,347.56,1032,8,0.007489,345.74,518,6,0.011739,324.08
August,5,12:00,260,4,0.015317,336.08,443,5,0.011337,348.73,1050,13,0.012432,345.71,544,6,0.010308,323.65
August,5,12:30,256,3,0.011707,334.53,459,6,0.01303,348.84,1046,23,0.022405,348.41,554,6,0.010904,322.59
August,5,13:00,255,1,0.002763,332.84,483,6,0.013045,341.97,1046,13,0.012101,347.46,555,6,0.009975,326.19
August,5,13:30,252,0,0.000122,331.32,494,6,0.012605,343.91,1046,8,0.007937,346.98,559,4,0.006297,323.43
August,5,14:00,256,0,1e-06,332.17,514,5,0.008817,347.69,1058,9,0.008268,348.91,585,3,0.004427,324.44
August,5,14:30,263,0,8.6e-05,336.29,521,6,0.011705,352.14,1065,10,0.00937,351.24,583,4,0.006428,333.36
August,5,15:00,255,0,0.001884,335.05,516,4,0.008572,349.82,1043,9,0.008206,354.8,575,4,0.006564,338.05
August,5,15:30,254,1,0.005248,339.22,511,4,0.008431,348.73,1033,10,0.009205,359.58,575,5,0.009534,336.06
August,5,16:00,251,0,0.001912,344.08,509,4,0.007818,348.07,1017,6,0.005785,359.1,574,6,0.010911,333.79
August,5,16:30,242,0,9.3e-05,341.75,500,2,0.004954,349.98,986,5,0.004897,356.92,547,4,0.00818,332.6
August,5,17:00,212,0,1e-06,338.81,473,1,0.002677,351.44,915,7,0.008153,354.91,522,5,0.009915,328.7
August,5,17:30,183,0,0.0,331.03,444,4,0.008172,349.93,862,10,0.011409,356.22,499,5,0.009862,331.51
August,5,18:00,181,0,0.0,332.43,417,6,0.014816,347.65,823,8,0.009757,361.8,443,4,0.009637,327.38
August,5,18:30,145,0,0.0,350.87,375,3,0.008521,347.71,710,6,0.008634,361.92,395,4,0.011364,329.7
August,5,19:00,96,0,0.0,350.2,343,4,0.012492,348.68,644,6,0.009527,353.86,370,6,0.016286,331.36
August,5,19:30,71,0,2e-06,336.83,304,6,0.018223,350.3,564,6,0.010344,348.09,320,7,0.020994,338.3
