Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,12:00,112,0,0.000902,288.21,231,7,0.031977,314.35,613,5,0.007838,307.67,297,2,0.00543,299.58
August,2,12:30,141,2,0.015369,289.01,265,12,0.046236,314.86,630,19,0.030392,309.34,302,3,0.010987,298.11
August,2,13:00,164,6,0.036534,290.35,296,13,0.044115,311.44,641,32,0.049452,316.45,308,7,0.022896,303.87
August,2,13:30,175,2,0.013051,289.37,313,17,0.053817,315.04,647,38,0.059007,319.24,322,7,0.020537,303.63
August,2,14:00,184,3,0.014575,293.91,329,11,0.033046,319.22,652,23,0.035787,321.99,321,3,0.010197,304.17
August,2,14:30,187,7,0.038687,296.81,337,2,0.007262,322.25,649,8,0.011754,321.75,321,4,0.013158,303.66
August,2,15:00,186,4,0.023738,297.76,344,0,0.000621,320.32,649,1,0.001865,323.86,321,3,0.009528,306.96
August,2,15:30,190,5,0.027199,292.67,352,2,0.006529,318.88,636,0,7.6e-05,323.22,326,5,0.013967,306.04
August,2,16:00,189,2,0.009655,286.02,341,6,0.018988,319.67,620,0,0.0,320.57,312,3,0.010612,314.41
August,2,16:30,177,0,0.000483,277.42,326,5,0.014071,319.54,606,0,0.0,324.8,303,5,0.016066,313.62
August,2,17:00,155,0,3e-06,276.23,315,7,0.020766,319.82,572,0,0.0,323.4,290,2,0.006041,315.8
August,2,17:30,135,0,0.0,278.19,300,4,0.011915,316.85,533,0,0.0,318.14,278,1,0.002362,311.25
August,2,18:00,111,0,0.0,291.73,282,6,0.020635,317.04,480,0,0.0,318.79,263,2,0.006071,303.75
August,2,18:30,87,0,0.0,284.58,254,11,0.04516,312.01,438,0,0.0,318.77,240,1,0.002401,301.2
August,2,19:00,71,0,0.0,276.87,232,15,0.065908,307.07,405,0,0.0,320.42,225,0,0.000296,304.34
August,2,19:30,64,0,0.0,273.54,209,10,0.049219,316.09,370,0,0.0,318.81,220,1,0.003869,313.6
August,2,20:00,64,0,0.0,288.24,182,2,0.013601,313.84,340,0,0.0,312.13,204,2,0.011596,311.65
August,2,20:30,55,0,0.0,289.65,161,0,0.000675,309.94,311,0,0.0,314.31,182,1,0.004677,308.0
August,2,21:00,45,0,1.4e-05,297.37,145,0,5e-06,310.69,274,0,0.0,316.27,149,0,0.000268,310.36
August,2,21:30,36,0,0.002886,319.19,126,0,0.0,316.36,236,0,0.0,311.31,132,0,0.000171,314.91
August,2,22:00,30,2,0.074219,288.8,102,0,0.0,311.7,203,0,0.0,310.66,117,0,0.004079,311.8
August,2,22:30,27,6,0.227843,302.72,84,0,0.0,297.37,176,0,0.0,309.48,102,1,0.013019,307.52
August,2,23:00,20,2,0.112296,334.53,67,0,0.0,271.56,143,0,0.0,307.49,86,0,0.005553,315.63
August,2,23:30,17,0,0.006076,295.33,56,0,0.0,271.9,118,0,0.0,304.6,76,0,0.000297,336.53
August,3,0:00,1,0,0.0,337.7,10,0,0.0,341.85,22,0,0.0,314.99,12,0,0.0,315.72
August,3,0:30,1,0,0.0,306.16,8,0,0.0,330.94,18,0,0.0,310.06,9,0,0.0,316.26
August,3,1:00,1,0,0.0,313.84,5,0,0.0,346.38,13,0,0.0,310.81,7,0,0.0,326.56
August,3,1:30,0,0,0.0,320.23,3,0,0.0,324.41,9,0,0.0,313.12,5,0,0.0,313.53
August,3,2:00,1,0,0.0,370.13,2,0,0.0,280.57,7,0,0.0,303.26,4,0,0.0,305.92
August,3,2:30,1,0,0.0,301.61,2,0,0.0,293.66,6,0,0.0,324.29,3,0,0.0,319.56
August,3,3:00,0,0,0.0,220.09,1,0,0.0,324.82,5,0,0.0,319.22,3,0,0.0,337.15
August,3,3:30,0,0,0.0,247.72,1,0,0.0,335.87,4,0,0.0,310.85,2,0,0.0,280.81
August,3,4:00,0,0,0.0,249.07,1,0,0.0,287.74,4,0,0.0,299.33,2,0,0.0,275.6
August,3,4:30,1,0,0.0,188.47,1,0,0.0,255.72,4,0,0.0,285.77,2,0,0.0,248.54
August,3,5:00,0,0,0.0,201.26,1,0,7.3e-05,255.96,5,0,0.0,293.37,2,0,0.0,257.76
August,3,5:30,0,0,0.0,214.92,1,0,0.008494,228.16,6,0,0.0,263.67,2,0,0.0,273.35
August,3,6:00,1,0,0.0,226.59,2,0,0.1285,234.03,11,0,0.0,253.94,5,0,0.0,248.91
August,3,6:30,1,0,0.0,217.04,4,1,0.147065,300.15,19,0,0.0,268.0,8,0,0.0,245.49
August,3,7:00,2,0,0.0,232.09,11,0,0.02053,285.58,34,0,0.0,255.14,14,0,3e-06,262.74
August,3,7:30,6,0,5e-06,280.17,22,0,0.000988,274.63,60,0,1e-06,259.47,26,0,0.000309,269.33
August,3,8:00,14,0,0.00038,290.61,39,0,0.005659,282.05,109,0,0.000111,278.61,46,0,0.003741,271.71
August,3,8:30,26,0,0.004682,300.37,63,1,0.009888,295.48,171,0,0.001617,293.79,72,1,0.007226,282.69
August,3,9:00,40,1,0.015661,300.65,93,0,0.003807,306.71,237,1,0.005051,308.59,109,1,0.010866,293.38
August,3,9:30,52,1,0.019906,308.64,123,1,0.005816,315.62,303,3,0.008755,321.38,140,3,0.022682,305.42
August,3,10:00,62,0,0.005448,313.65,152,2,0.014906,321.87,364,4,0.012337,325.72,167,3,0.020586,314.02
August,3,10:30,70,0,0.000224,310.64,173,4,0.024502,331.48,411,4,0.010336,333.16,187,5,0.027195,317.68
August,3,11:00,73,0,0.000222,315.81,190,4,0.01915,338.97,443,5,0.011642,340.84,202,4,0.01881,320.69
August,3,11:30,75,0,0.00458,319.83,202,4,0.020647,342.64,455,8,0.018523,344.48,214,4,0.017613,322.95
August,3,12:00,76,1,0.012647,314.71,216,4,0.016355,342.01,468,9,0.01835,343.66,224,4,0.019813,327.15
August,3,12:30,78,1,0.006778,305.68,226,4,0.019208,345.39,468,7,0.014394,345.14,228,5,0.021694,330.05
August,3,13:00,76,1,0.006886,308.32,236,4,0.017948,344.9,463,6,0.012197,348.42,225,4,0.018107,331.31
August,3,13:30,75,0,0.00264,317.97,243,5,0.020606,338.86,462,7,0.015677,352.76,228,3,0.014104,326.13
August,3,14:00,77,0,0.004727,319.04,246,4,0.014899,338.95,469,7,0.015684,354.25,235,3,0.012162,324.57
August,3,14:30,79,1,0.015618,320.65,247,3,0.011519,341.86,474,7,0.015617,354.15,241,3,0.011917,330.27
August,3,15:00,80,2,0.019492,320.37,248,2,0.009116,342.88,474,4,0.008883,353.3,241,2,0.009872,331.9
August,3,15:30,81,2,0.020015,323.26,250,2,0.006508,342.93,473,2,0.00416,354.31,237,3,0.011732,334.39
August,3,16:00,79,1,0.006412,322.92,250,1,0.005666,346.94,471,2,0.004175,352.26,236,2,0.008894,339.17
August,3,16:30,76,0,0.002487,319.4,243,2,0.006839,350.41,458,2,0.00432,352.85,231,2,0.010416,342.82
August,3,17:00,70,0,0.006615,321.61,231,1,0.006295,349.4,431,2,0.004173,352.76,222,2,0.009213,342.39
August,3,17:30,62,0,0.00269,316.35,216,1,0.006714,352.2,399,3,0.007069,352.33,207,2,0.008582,334.81
August,3,18:00,53,0,0.000149,314.51,199,2,0.010163,351.47,368,3,0.008293,352.42,188,1,0.006441,336.76
August,3,18:30,44,0,1e-06,323.41,185,3,0.014577,349.92,326,2,0.007127,356.11,167,1,0.006849,336.71
August,3,19:00,32,0,1e-06,323.5,167,2,0.012723,348.12,287,3,0.01132,359.42,151,2,0.014896,330.51
August,3,19:30,24,0,0.000282,322.38,153,2,0.014894,339.21,258,3,0.012907,357.78,139,4,0.027569,331.99
August,3,20:00,18,0,0.008842,319.77,137,3,0.024229,335.59,227,3,0.015205,355.07,123,4,0.029068,328.24
August,3,20:30,14,1,0.056438,324.05,113,2,0.018955,332.18,191,2,0.008267,349.14,104,2,0.018943,327.34
August,3,21:00,12,1,0.110569,320.07,92,1,0.015771,327.2,161,0,0.001609,343.72,88,2,0.01801,327.86
August,3,21:30,9,0,0.050181,306.96,75,0,0.005662,330.74,135,0,7.6e-05,336.6,72,1,0.01053,334.88
August,3,22:00,7,1,0.098356,309.13,59,0,0.000326,326.36,107,0,1e-06,331.22,59,0,0.002386,330.31
August,3,22:30,5,2,0.347552,317.56,46,0,3e-06,317.09,82,0,0.0,323.74,50,0,0.002206,332.64
August,3,23:00,4,1,0.15332,311.46,35,0,0.0,299.45,64,0,0.0,322.7,40,0,0.007242,337.32
August,3,23:30,3,0,0.00907,314.84,28,0,0.0,290.1,51,0,0.0,333.83,31,0,0.00351,325.97
August,4,0:00,5,0,0.0,378.13,30,0,0.0,316.31,75,0,0.0,340.9,47,0,0.0,324.65
August,4,0:30,5,0,0.0,314.45,23,0,0.0,321.68,58,0,0.0,339.43,37,0,0.0,350.37
August,4,1:00,4,0,0.0,299.17,13,0,0.0,334.48,43,0,0.0,331.64,28,0,0.0,371.68
August,4,1:30,3,0,0.0,287.85,7,0,0.0,339.58,31,0,0.0,303.7,21,0,0.0,356.16
August,4,2:00,2,0,0.0,320.77,4,0,0.0,348.72,23,0,0.0,291.68,15,0,0.0,327.31
August,4,2:30,1,0,0.0,259.43,3,0,0.0,374.38,18,0,0.0,284.03,10,0,0.0,320.19
August,4,3:00,1,0,0.0,255.25,3,0,0.0,325.77,14,0,0.0,287.91,4,0,0.0,327.62
August,4,3:30,1,0,0.0,264.15,2,0,0.0,254.97,13,0,0.0,300.62,1,0,0.0,291.93
August,4,4:00,1,0,0.0,262.54,2,0,0.0,227.11,11,0,0.0,301.93,0,0,0.0,223.95
August,4,4:30,2,0,0.0,281.87,2,0,0.0,219.37,12,0,0.0,284.48,0,0,0.0,197.76
August,4,5:00,2,0,0.0,245.42,2,0,0.00027,226.14,14,0,0.0,287.91,0,0,0.0,218.23
August,4,5:30,3,0,0.0,224.21,3,0,0.029207,291.23,20,0,0.0,287.51,3,0,0.0,264.65
August,4,6:00,3,0,0.0,249.65,5,2,0.326513,297.77,33,0,0.0,259.86,13,0,0.0,243.06
August,4,6:30,5,0,0.0,222.35,11,5,0.406597,304.33,56,0,0.0,249.1,26,0,0.0,247.18
August,4,7:00,10,0,5e-05,255.48,25,2,0.064305,288.07,97,0,0.0,261.94,47,0,0.0,275.33
August,4,7:30,23,0,0.003689,293.92,48,0,0.002287,289.99,162,0,0.0,274.35,79,0,0.0,285.33
August,4,8:00,53,2,0.034769,293.63,88,1,0.008179,298.6,272,0,2e-06,293.65,130,0,2e-06,287.22
August,4,8:30,91,6,0.069711,311.23,138,2,0.014407,314.54,407,0,0.000188,308.69,195,0,0.000204,291.91
August,4,9:00,133,7,0.049435,328.81,195,1,0.003676,321.81,568,2,0.003,318.92,270,1,0.003406,299.67
August,4,9:30,175,4,0.024726,332.78,254,0,0.000656,331.12,710,6,0.009144,326.57,336,4,0.012741,310.76
August,4,10:00,206,1,0.005635,333.33,304,3,0.009393,337.09,833,12,0.014467,331.74,398,12,0.02919,319.25
August,4,10:30,225,1,0.004887,333.97,342,8,0.024589,344.97,933,20,0.021722,338.57,445,22,0.048908,324.12
August,4,11:00,239,3,0.012337,337.47,382,8,0.019878,350.34,1004,18,0.017426,343.12,483,19,0.039776,331.47
August,4,11:30,252,2,0.007367,338.36,407,12,0.028574,353.14,1039,18,0.016901,344.71,516,17,0.032189,331.78
August,4,12:00,257,4,0.014811,338.28,431,8,0.017509,359.47,1045,29,0.027579,347.1,538,16,0.02915,332.52
August,4,12:30,259,6,0.021497,333.85,450,6,0.013384,362.9,1054,33,0.031642,350.68,547,21,0.038653,332.79
August,4,13:00,259,2,0.006887,337.82,471,4,0.009292,362.98,1055,17,0.016568,351.87,546,20,0.036574,333.58
August,4,13:30,258,0,0.000318,343.28,484,9,0.01825,358.73,1054,12,0.011791,354.56,537,19,0.034545,335.62
August,4,14:00,265,0,2e-06,342.27,505,9,0.016903,357.31,1070,13,0.012302,357.09,552,17,0.030331,334.47
August,4,14:30,267,0,0.0,346.25,517,5,0.009467,359.7,1075,15,0.014032,360.52,551,11,0.020717,333.55
August,4,15:00,267,0,0.0,349.27,515,4,0.008211,357.28,1064,11,0.010384,359.72,548,8,0.015301,335.34
August,4,15:30,269,0,0.0,344.01,506,5,0.010661,356.84,1052,8,0.007653,360.21,556,8,0.014695,335.67
August,4,16:00,270,0,0.0,346.88,501,6,0.012549,363.48,1042,7,0.007037,359.41,562,7,0.013335,339.25
August,4,16:30,256,0,0.0,347.18,479,6,0.011885,365.92,1026,7,0.007246,357.25,538,8,0.015551,340.4
August,4,17:00,226,0,0.0,343.58,454,6,0.013606,368.0,971,10,0.010224,359.37,499,6,0.012168,337.97
August,4,17:30,196,0,0.0,340.15,438,6,0.014445,367.35,907,14,0.015488,358.14,473,4,0.008818,339.99
August,4,18:00,176,0,0.0,340.14,413,7,0.016601,362.58,834,16,0.019477,355.98,438,5,0.011702,344.06
August,4,18:30,147,0,3e-06,344.42,372,5,0.01369,359.18,738,10,0.013269,355.07,389,3,0.008618,341.87
August,4,19:00,106,0,0.000775,354.03,333,6,0.016804,356.01,656,7,0.010077,354.34,351,5,0.015228,337.98
August,4,19:30,77,2,0.023766,348.74,302,6,0.020417,354.93,579,7,0.011244,352.81,319,11,0.033979,340.66
August,4,20:00,60,7,0.113259,351.27,262,11,0.04011,349.08,497,7,0.014706,353.91,283,10,0.034262,337.52
August,4,20:30,52,8,0.157221,352.16,222,9,0.039766,343.15,432,5,0.010825,351.64,244,5,0.021306,332.29
August,4,21:00,39,5,0.127918,342.53,184,4,0.020477,340.67,370,1,0.003006,350.27,203,2,0.009375,338.57
August,4,21:30,29,1,0.04657,321.96,153,1,0.004658,342.12,308,0,0.001448,348.99,175,0,0.002094,346.58
August,4,22:00,22,4,0.162449,308.34,122,0,0.000242,344.89,253,1,0.005698,344.1,143,0,0.002241,347.08
August,4,22:30,15,11,0.701851,305.3,96,0,2e-06,337.99,203,1,0.007098,337.84,116,1,0.007336,341.74
August,4,23:00,12,6,0.550653,327.42,74,0,0.0,325.91,154,0,0.002598,333.93,91,0,0.003387,342.7
August,4,23:30,9,1,0.133307,323.41,56,0,0.0,306.47,119,0,0.000151,333.27,76,0,0.000191,344.68
August,5,0:00,4,0,0.0,260.4,34,0,0.0,312.89,73,0,0.0,341.72,42,0,0.0,326.89
August,5,0:30,3,0,0.0,264.67,25,0,0.0,308.3,56,0,0.0,337.82,34,0,0.0,340.23
August,5,1:00,2,0,0.0,294.57,13,0,0.0,299.92,38,0,0.0,342.61,25,0,0.0,333.68
August,5,1:30,2,0,0.0,297.94,6,0,0.0,310.6,27,0,0.0,337.32,18,0,0.0,332.95
August,5,2:00,2,0,0.0,299.69,4,0,0.0,334.45,20,0,0.0,312.61,12,0,0.0,349.79
August,5,2:30,2,0,0.0,303.57,4,0,0.0,346.38,16,0,0.0,300.37,8,0,0.0,365.75
August,5,3:00,2,0,0.0,293.75,3,0,0.0,352.95,12,0,0.0,309.21,3,0,0.0,364.84
August,5,3:30,1,0,0.0,243.55,3,0,0.0,303.17,11,0,0.0,337.66,1,0,0.0,329.52
August,5,4:00,1,0,0.0,215.25,3,0,0.0,289.38,11,0,0.0,339.43,0,0,0.0,357.52
August,5,4:30,1,0,0.0,228.64,2,0,0.0,280.83,12,0,0.0,319.9,0,0,0.0,388.62
August,5,5:00,1,0,0.0,258.05,2,0,0.000135,299.54,14,0,0.0,292.88,0,0,0.000229,340.9
August,5,5:30,2,0,0.0,268.28,3,0,0.017134,323.43,20,0,0.0,265.48,4,0,0.003641,265.07
August,5,6:00,2,0,5.1e-05,250.82,5,1,0.202686,320.02,32,0,0.0,256.42,13,0,0.021053,251.23
August,5,6:30,4,0,0.004733,262.13,11,3,0.281308,274.85,55,0,0.0,256.66,27,1,0.029572,265.2
August,5,7:00,9,0,0.052839,292.37,26,2,0.095023,253.75,98,0,2e-06,271.2,47,0,0.006032,254.67
August,5,7:30,22,2,0.083868,309.32,50,4,0.080546,287.61,167,0,0.000225,280.27,82,0,0.000163,270.96
August,5,8:00,50,4,0.084975,300.87,88,2,0.025745,301.14,276,1,0.003128,292.02,134,0,4.6e-05,290.96
August,5,8:30,86,9,0.099916,324.88,137,2,0.01804,308.41,404,4,0.009401,306.73,197,0,0.000776,294.54
August,5,9:00,124,8,0.061511,324.37,197,1,0.006387,315.13,561,7,0.013084,317.72,277,1,0.00352,292.82
August,5,9:30,156,5,0.032935,325.45,255,3,0.01079,321.32,703,9,0.01297,323.31,336,3,0.00949,303.8
August,5,10:00,184,3,0.013795,323.11,299,10,0.033914,328.24,806,9,0.011742,326.36,387,8,0.021927,311.76
August,5,10:30,204,1,0.002684,322.78,330,17,0.05102,339.89,901,16,0.018278,335.52,423,14,0.033011,320.19
August,5,11:00,219,0,0.000343,323.13,372,9,0.023194,346.49,957,12,0.012822,341.5,461,8,0.016723,323.36
August,5,11:30,228,1,0.004931,321.7,404,9,0.022116,348.35,983,7,0.007559,344.52,484,6,0.011701,324.92
August,5,12:00,226,4,0.016028,331.76,432,5,0.011014,349.52,999,13,0.012568,344.5,494,5,0.01057,324.49
August,5,12:30,227,3,0.012059,330.23,445,6,0.012708,349.63,1012,23,0.022279,347.19,505,6,0.011131,323.42
August,5,13:00,231,1,0.002772,328.56,454,6,0.013139,342.75,1010,12,0.012056,346.24,513,5,0.010038,327.04
August,5,13:30,229,0,0.000122,327.06,463,6,0.012705,344.69,1007,8,0.007929,345.76,523,3,0.006257,324.27
August,5,14:00,229,0,1e-06,327.9,470,4,0.009105,348.48,1008,8,0.008349,347.69,535,2,0.004507,325.27
August,5,14:30,231,0,8.9e-05,331.97,476,6,0.012115,352.93,1014,10,0.009462,350.01,532,3,0.006553,334.22
August,5,15:00,230,0,0.001902,330.75,478,4,0.008751,350.61,998,8,0.008245,353.55,529,4,0.006639,338.92
August,5,15:30,230,1,0.005292,334.86,480,4,0.008476,349.52,990,9,0.009237,358.32,525,5,0.009722,336.93
August,5,16:00,225,0,0.001948,339.66,473,4,0.007954,348.86,973,6,0.005819,357.84,512,6,0.011384,334.65
August,5,16:30,212,0,9.7e-05,337.36,455,2,0.005145,350.77,938,5,0.004951,355.66,500,4,0.00834,333.46
August,5,17:00,194,0,1e-06,334.45,435,1,0.002753,352.24,890,7,0.008063,353.67,486,5,0.009913,329.55
August,5,17:30,175,0,0.0,326.78,417,3,0.008222,350.72,828,9,0.011417,354.97,448,5,0.010211,332.37
August,5,18:00,155,0,0.0,328.16,386,6,0.015149,348.44,755,8,0.010223,360.53,404,4,0.009823,328.23
August,5,18:30,129,0,0.0,346.36,343,3,0.008811,348.5,681,6,0.008662,360.65,365,4,0.011455,330.56
August,5,19:00,91,0,0.0,345.7,311,4,0.013038,349.46,609,6,0.00969,352.62,336,6,0.016698,332.21
August,5,19:30,67,0,2e-06,332.5,283,5,0.018539,351.1,532,6,0.010547,346.87,303,6,0.020679,339.17
