Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,9:30,107,0,0.0,292.08,143,0,0.0,307.05,364,0,0.0,287.76,257,2,0.008328,283.84
August,2,10:00,117,0,0.0,295.48,176,0,7e-06,305.55,460,0,0.0,288.95,303,10,0.032182,294.98
August,2,10:30,144,0,0.0,289.65,202,0,0.000956,310.82,566,0,0.0,295.33,335,15,0.04535,308.16
August,2,11:00,156,0,0.0,292.21,224,4,0.0184,309.0,629,0,2e-06,303.7,347,9,0.025456,304.24
August,2,11:30,158,0,4e-06,297.01,266,12,0.043668,310.07,663,0,0.000336,306.79,365,4,0.012206,302.29
August,2,12:00,173,0,0.000649,295.54,286,8,0.029142,309.18,699,5,0.007189,304.85,371,2,0.004958,300.49
August,2,12:30,179,2,0.013428,296.35,312,14,0.044237,309.68,695,20,0.028828,306.51,384,4,0.00986,299.01
August,2,13:00,188,7,0.035505,297.73,340,15,0.043444,306.33,694,33,0.047833,313.55,388,8,0.020685,304.79
August,2,13:30,183,3,0.013833,296.72,362,19,0.052472,309.87,677,40,0.059002,316.32,394,8,0.019124,304.55
August,2,14:00,186,3,0.016057,301.38,398,12,0.030818,313.98,681,24,0.03581,319.04,399,4,0.009359,305.09
August,2,14:30,192,8,0.042017,304.36,408,3,0.006778,316.96,659,8,0.012115,318.81,402,5,0.011979,304.58
August,2,15:00,183,5,0.026788,305.33,401,0,0.000601,315.06,643,1,0.001971,320.9,396,3,0.008795,307.88
August,2,15:30,199,6,0.028942,300.12,402,3,0.006454,313.65,622,0,8.1e-05,320.26,386,5,0.013427,306.97
August,2,16:00,198,2,0.01023,293.3,392,7,0.018633,314.42,606,0,0.0,317.64,380,4,0.009941,315.36
August,2,16:30,185,0,0.000512,284.48,370,5,0.014022,314.29,585,0,0.0,321.82,365,6,0.015197,314.57
August,2,17:00,166,0,3e-06,283.25,358,7,0.020604,314.57,570,0,0.0,320.44,340,2,0.005876,316.75
August,2,17:30,155,0,0.0,285.27,336,4,0.011992,311.65,525,0,0.0,315.23,325,1,0.002304,312.19
August,2,18:00,102,0,0.0,299.14,323,7,0.02031,311.84,487,0,0.0,315.87,265,2,0.006866,304.66
August,2,18:30,93,0,0.0,291.82,293,13,0.044227,306.88,460,0,0.0,315.86,242,1,0.002717,302.1
August,2,19:00,53,0,0.0,283.91,266,17,0.064679,302.02,415,0,0.0,317.49,221,0,0.000345,305.26
August,2,19:30,46,0,0.0,280.5,230,12,0.050601,310.9,376,0,0.0,315.89,202,1,0.00481,314.54
August,2,20:00,38,0,0.0,295.57,178,3,0.015715,308.69,341,0,0.0,309.27,173,3,0.015531,312.59
August,2,20:30,35,0,0.0,297.02,160,0,0.000764,304.85,306,0,0.0,311.44,160,1,0.006078,308.93
August,2,21:00,33,0,2.1e-05,304.93,137,0,5e-06,305.59,253,0,0.0,313.37,135,0,0.000339,311.3
August,2,21:30,24,0,0.004754,327.3,114,0,0.0,311.16,205,0,0.0,308.47,111,0,0.000232,315.86
August,2,22:00,20,2,0.12437,296.14,87,0,0.0,306.58,189,0,0.0,307.82,87,1,0.006276,312.74
August,2,22:30,14,7,0.478446,310.42,71,0,0.0,292.48,166,0,0.0,306.64,78,2,0.019227,308.45
August,2,23:00,12,2,0.200989,343.04,57,0,0.0,267.1,130,0,0.0,304.67,65,1,0.008377,316.58
August,2,23:30,9,0,0.013081,302.84,43,0,0.0,267.43,112,0,0.0,301.81,56,0,0.000459,337.55
August,3,0:00,2,0,0.0,345.14,20,0,0.0,333.63,63,0,0.0,307.87,33,0,0.0,315.35
August,3,0:30,2,0,0.0,312.91,17,0,0.0,322.99,52,0,0.0,303.05,24,0,0.0,315.89
August,3,1:00,1,0,0.0,320.76,7,0,0.0,338.06,40,0,0.0,303.79,18,0,0.0,326.18
August,3,1:30,1,0,0.0,327.29,4,0,0.0,316.62,31,0,0.0,306.04,15,0,0.0,313.17
August,3,2:00,1,0,0.0,378.28,3,0,0.0,273.82,22,0,0.0,296.41,11,0,0.0,305.56
August,3,2:30,1,0,0.0,308.26,2,0,0.0,286.6,19,0,0.0,316.96,8,0,0.0,319.19
August,3,3:00,1,0,0.0,224.94,2,0,0.0,317.01,11,0,0.0,312.0,4,0,0.0,336.75
August,3,3:30,1,0,0.0,253.18,2,0,0.0,327.8,10,0,0.0,303.82,2,0,0.0,280.48
August,3,4:00,1,0,0.0,254.56,2,0,0.0,280.82,9,0,0.0,292.57,2,0,0.0,275.28
August,3,4:30,1,0,0.0,192.62,2,0,0.0,249.58,9,0,0.0,279.31,2,0,0.0,248.25
August,3,5:00,1,0,0.0,205.7,2,0,3.4e-05,249.81,9,0,0.0,286.74,2,0,0.0,257.46
August,3,5:30,2,0,0.0,219.66,2,0,0.005674,222.67,11,0,0.0,257.71,2,0,0.0,273.03
August,3,6:00,2,0,0.0,231.58,2,0,0.111645,228.4,17,0,0.0,248.2,9,0,0.0,248.62
August,3,6:30,2,0,0.0,221.82,3,1,0.211617,292.93,27,0,0.0,261.94,12,0,0.0,245.2
August,3,7:00,5,0,0.0,237.21,13,0,0.018266,278.72,39,0,0.0,249.37,21,0,3e-06,262.44
August,3,7:30,8,0,4e-06,286.35,18,0,0.001218,268.03,70,0,1e-06,253.6,38,0,0.000244,269.02
August,3,8:00,18,0,0.000317,297.01,24,0,0.009228,275.27,133,0,9.5e-05,272.31,64,0,0.003097,271.4
August,3,8:30,29,0,0.004713,306.99,36,1,0.017746,288.38,140,0,0.002063,287.15,101,1,0.005979,282.36
August,3,9:00,51,1,0.013656,307.28,84,0,0.004291,299.34,188,1,0.006663,301.61,115,1,0.011861,293.04
August,3,9:30,63,1,0.017774,315.45,102,1,0.007168,308.03,250,3,0.011102,314.11,148,4,0.024755,305.06
August,3,10:00,78,0,0.004751,320.56,135,2,0.017163,314.13,305,5,0.015336,318.35,188,4,0.021083,313.65
August,3,10:30,79,0,0.000218,317.49,159,4,0.027197,323.51,378,4,0.011726,325.62,211,6,0.027713,317.31
August,3,11:00,84,0,0.000211,322.77,186,4,0.019996,330.82,416,5,0.01292,333.13,227,4,0.01936,320.31
August,3,11:30,86,0,0.004371,326.88,200,4,0.021275,334.4,452,9,0.019477,336.7,246,4,0.017674,322.58
August,3,12:00,86,1,0.012244,321.65,202,4,0.017797,333.79,487,9,0.018399,335.89,249,5,0.020667,326.77
August,3,12:30,87,1,0.006613,312.41,211,4,0.021001,337.08,488,7,0.014431,337.34,253,6,0.022564,329.66
August,3,13:00,84,1,0.006843,315.12,235,4,0.018436,336.62,489,6,0.012069,340.55,256,5,0.018409,330.93
August,3,13:30,82,0,0.002674,324.98,243,5,0.021074,330.72,484,8,0.015629,344.79,260,4,0.014312,325.75
August,3,14:00,81,0,0.004924,326.08,253,4,0.01476,330.8,484,8,0.015887,346.24,253,3,0.013014,324.2
August,3,14:30,81,1,0.016756,327.72,255,3,0.01139,333.65,479,8,0.016141,346.15,255,3,0.013014,329.88
August,3,15:00,78,2,0.021926,327.43,255,2,0.00906,334.64,472,4,0.009327,345.31,247,3,0.011135,331.52
August,3,15:30,82,2,0.02172,330.39,260,2,0.006377,334.69,463,2,0.004443,346.3,237,3,0.013556,334.0
August,3,16:00,81,1,0.006839,330.04,258,1,0.005601,338.61,451,2,0.00455,344.29,234,2,0.010394,338.78
August,3,16:30,77,0,0.002705,326.44,251,2,0.006746,341.98,446,2,0.004631,344.88,228,3,0.012227,342.42
August,3,17:00,71,1,0.007155,328.7,246,1,0.00603,341.0,424,2,0.004422,344.78,219,2,0.010757,341.99
August,3,17:30,62,0,0.002955,323.33,220,1,0.006713,343.73,395,3,0.007456,344.37,211,2,0.009697,334.43
August,3,18:00,47,0,0.000181,321.44,212,2,0.009744,343.02,366,3,0.008713,344.45,224,1,0.00624,336.36
August,3,18:30,46,0,1e-06,330.54,202,3,0.013643,341.51,344,2,0.007066,348.06,209,1,0.006331,336.32
August,3,19:00,35,0,1e-06,330.63,181,2,0.011925,339.76,307,3,0.011051,351.29,187,3,0.013881,330.12
August,3,19:30,27,0,0.000284,329.49,168,2,0.013883,331.06,299,3,0.01162,349.69,180,4,0.024651,331.61
August,3,20:00,20,0,0.008938,326.82,142,3,0.023972,327.53,268,4,0.013417,347.04,161,4,0.025577,327.85
August,3,20:30,17,1,0.0512,331.2,130,2,0.016924,324.2,245,2,0.006715,341.25,141,2,0.016159,326.96
August,3,21:00,15,1,0.095089,327.13,114,1,0.013063,319.34,202,0,0.001332,335.95,117,2,0.015596,327.48
August,3,21:30,11,0,0.042728,313.73,92,0,0.00467,322.79,163,0,6.6e-05,328.99,102,1,0.008603,334.49
August,3,22:00,9,1,0.079456,315.95,74,0,0.000267,318.52,156,0,0.0,323.73,90,0,0.001805,329.93
August,3,22:30,7,2,0.279908,324.56,55,0,2e-06,309.47,135,0,0.0,316.42,80,0,0.001576,332.25
August,3,23:00,6,1,0.118622,318.32,43,0,0.0,292.26,107,0,0.0,315.4,65,0,0.005109,336.92
August,3,23:30,4,0,0.008198,321.78,32,0,0.0,283.13,96,0,0.0,326.28,56,0,0.002229,325.59
August,4,0:00,5,0,0.0,383.36,35,0,0.0,314.88,77,0,0.0,345.33,52,0,0.0,327.74
August,4,0:30,4,0,0.0,318.8,27,0,0.0,320.23,58,0,0.0,343.83,34,0,0.0,353.7
August,4,1:00,3,0,0.0,303.31,13,0,0.0,332.97,42,0,0.0,335.94,26,0,0.0,375.2
August,4,1:30,2,0,0.0,291.82,8,0,0.0,338.05,33,0,0.0,307.64,20,0,0.0,359.54
August,4,2:00,2,0,0.0,325.2,6,0,0.0,347.15,24,0,0.0,295.46,15,0,0.0,330.41
August,4,2:30,2,0,0.0,263.02,5,0,0.0,372.69,19,0,0.0,287.71,11,0,0.0,323.23
August,4,3:00,2,0,0.0,258.78,4,0,0.0,324.3,13,0,0.0,291.64,4,0,0.0,330.73
August,4,3:30,1,0,0.0,267.8,4,0,0.0,253.82,13,0,0.0,304.52,3,0,0.0,294.7
August,4,4:00,1,0,0.0,266.17,4,0,0.0,226.08,12,0,0.0,305.85,4,0,0.0,226.08
August,4,4:30,1,0,0.0,285.77,3,0,0.0,218.38,12,0,0.0,288.18,4,0,0.0,199.64
August,4,5:00,1,0,0.0,248.82,3,0,0.000168,225.12,13,0,0.0,291.65,4,0,0.0,220.31
August,4,5:30,2,0,0.0,227.31,4,0,0.021599,289.92,17,0,0.0,291.24,3,0,0.0,267.16
August,4,6:00,2,0,0.0,253.1,5,2,0.375722,296.42,27,0,0.0,263.23,15,0,0.0,245.37
August,4,6:30,3,0,0.0,225.43,8,5,0.656173,302.95,48,0,0.0,252.33,26,0,0.0,249.52
August,4,7:00,9,0,6e-05,259.01,29,2,0.061181,286.77,85,0,0.0,265.34,45,0,0.0,277.94
August,4,7:30,18,0,0.00521,297.98,51,0,0.002375,288.68,139,0,0.0,277.91,76,0,0.0,288.04
August,4,8:00,53,2,0.038361,297.69,91,1,0.00865,297.26,265,0,2e-06,297.46,135,0,2e-06,289.95
August,4,8:30,95,7,0.072626,315.54,154,2,0.014138,313.12,385,0,0.000207,312.7,206,0,0.000218,294.68
August,4,9:00,144,7,0.049822,333.36,217,1,0.003634,320.36,578,2,0.00307,323.05,301,1,0.003462,302.52
August,4,9:30,192,5,0.02489,337.38,283,0,0.000645,329.62,724,7,0.009342,330.81,371,5,0.013075,313.72
August,4,10:00,222,1,0.005738,337.94,331,3,0.009456,335.57,853,13,0.014709,336.05,458,13,0.028721,322.28
August,4,10:30,247,1,0.004897,338.59,376,9,0.024449,343.41,956,21,0.022093,342.96,505,25,0.048833,327.2
August,4,11:00,268,3,0.012084,342.14,421,8,0.01975,348.76,1037,18,0.01759,347.57,550,22,0.039627,334.61
August,4,11:30,287,2,0.007102,343.04,462,13,0.027592,351.55,1097,18,0.016678,349.18,591,19,0.031847,334.93
August,4,12:00,296,4,0.014132,342.95,482,8,0.017145,357.85,1116,30,0.026913,351.6,614,18,0.028928,335.67
August,4,12:30,293,6,0.020911,338.47,488,7,0.013515,361.26,1114,35,0.031189,355.23,626,24,0.038289,335.95
August,4,13:00,286,2,0.006849,342.49,508,5,0.00943,361.34,1113,18,0.016367,356.44,623,23,0.036294,336.75
August,4,13:30,284,0,0.000318,348.03,515,10,0.018779,357.11,1108,13,0.011688,359.16,631,21,0.033338,338.81
August,4,14:00,297,0,2e-06,347.0,531,9,0.017598,355.7,1141,14,0.012015,361.72,638,19,0.029712,337.65
August,4,14:30,305,0,0.0,351.04,545,5,0.009841,358.08,1149,16,0.013673,365.2,632,13,0.020467,336.72
August,4,15:00,298,0,0.0,354.1,544,5,0.008513,355.67,1131,12,0.010177,364.39,628,9,0.015125,338.52
August,4,15:30,298,0,0.0,348.76,523,6,0.011276,355.23,1117,8,0.007513,364.88,620,9,0.014929,338.86
August,4,16:00,290,0,0.0,351.68,528,7,0.013026,361.84,1104,8,0.006923,364.08,631,8,0.01346,342.47
August,4,16:30,278,0,0.0,351.98,545,6,0.011444,364.27,1092,8,0.007094,361.88,612,9,0.015515,343.63
August,4,17:00,246,0,0.0,348.33,513,7,0.013193,366.34,1033,10,0.010018,364.04,576,7,0.011956,341.18
August,4,17:30,213,0,0.0,344.85,500,7,0.013838,365.69,949,15,0.015429,362.79,531,5,0.0089,343.22
August,4,18:00,198,0,0.0,344.84,460,8,0.016316,360.95,889,17,0.019039,360.6,482,6,0.01207,347.33
August,4,18:30,165,0,3e-06,349.18,420,6,0.013304,357.56,780,10,0.013074,359.68,442,4,0.008606,345.12
August,4,19:00,106,0,0.000858,358.93,369,6,0.016577,354.4,691,7,0.009964,358.94,415,6,0.014589,341.19
August,4,19:30,83,2,0.024225,353.56,325,7,0.020751,353.33,612,7,0.011085,357.39,376,12,0.032626,343.89
August,4,20:00,64,8,0.117978,356.13,285,12,0.040366,347.51,522,8,0.014579,358.5,337,11,0.032682,340.73
August,4,20:30,55,9,0.164305,357.03,246,10,0.039279,341.6,445,5,0.010962,356.21,279,6,0.021118,335.45
August,4,21:00,42,6,0.132123,347.27,205,4,0.020187,339.13,371,1,0.003122,354.82,218,2,0.009898,341.78
August,4,21:30,30,1,0.049011,326.41,179,1,0.004364,340.58,307,0,0.001518,353.52,190,0,0.002184,349.87
August,4,22:00,24,4,0.164794,312.6,139,0,0.000234,343.34,247,1,0.00606,348.56,157,0,0.002315,350.38
August,4,22:30,17,12,0.692497,309.52,110,0,2e-06,336.47,193,1,0.007757,342.22,134,1,0.007215,344.98
August,4,23:00,14,7,0.491202,331.94,80,0,0.0,324.44,144,0,0.002878,338.27,105,0,0.003312,345.96
August,4,23:30,9,1,0.143278,327.88,62,0,0.0,305.09,113,0,0.000167,337.6,76,0,0.000215,347.95
August,5,0:00,5,0,0.0,263.79,38,0,0.0,312.18,81,0,0.0,342.92,51,0,0.0,326.05
August,5,0:30,4,0,0.0,268.12,28,0,0.0,307.6,59,0,0.0,339.01,35,0,0.0,339.36
August,5,1:00,3,0,0.0,298.4,13,0,0.0,299.25,42,0,0.0,343.82,27,0,0.0,332.82
August,5,1:30,2,0,0.0,301.82,8,0,0.0,309.9,32,0,0.0,338.51,21,0,0.0,332.1
August,5,2:00,2,0,0.0,303.59,5,0,0.0,333.7,23,0,0.0,313.71,15,0,0.0,348.89
August,5,2:30,2,0,0.0,307.52,4,0,0.0,345.6,19,0,0.0,301.42,11,0,0.0,364.81
August,5,3:00,2,0,0.0,297.57,4,0,0.0,352.16,14,0,0.0,310.3,1,0,0.0,363.9
August,5,3:30,2,0,0.0,246.72,4,0,0.0,302.48,13,0,0.0,338.85,0,0,0.0,328.67
August,5,4:00,1,0,0.0,218.06,4,0,0.0,288.73,13,0,0.0,340.62,0,0,0.0,356.61
August,5,4:30,1,0,0.0,231.61,4,0,0.0,280.19,13,0,0.0,321.03,0,0,0.0,387.62
August,5,5:00,1,0,0.0,261.41,3,0,9.9e-05,298.86,15,0,0.0,293.91,0,0,0.0,340.03
August,5,5:30,2,0,0.0,271.77,4,0,0.013927,322.7,20,0,0.0,266.42,1,0,0.01495,264.39
August,5,6:00,3,0,4.8e-05,254.08,6,1,0.20244,319.3,30,0,0.0,257.32,13,0,0.02452,250.58
August,5,6:30,4,0,0.005564,265.55,8,3,0.402342,274.23,52,0,0.0,257.56,24,1,0.035345,264.51
August,5,7:00,11,1,0.047745,296.17,33,3,0.080303,253.18,90,0,3e-06,272.16,43,0,0.007126,254.01
August,5,7:30,19,2,0.106614,313.35,49,4,0.086683,286.96,146,0,0.000264,281.26,76,0,0.000191,270.27
August,5,8:00,50,5,0.093463,304.79,89,2,0.027495,300.46,271,1,0.003267,293.05,137,0,4.9e-05,290.21
August,5,8:30,86,9,0.10928,329.11,139,3,0.019074,307.71,389,4,0.010014,307.81,204,0,0.000815,293.79
August,5,9:00,121,8,0.068867,328.6,211,1,0.006405,314.42,559,8,0.013458,318.84,283,1,0.003748,292.07
August,5,9:30,163,6,0.034493,329.69,253,3,0.011697,320.59,699,9,0.013366,324.45,349,3,0.00995,303.02
August,5,10:00,193,3,0.01443,327.32,307,11,0.035432,327.49,818,10,0.011861,327.51,419,9,0.022064,310.96
August,5,10:30,228,1,0.002635,326.98,339,18,0.053289,339.12,923,17,0.018276,336.7,460,15,0.033088,319.36
August,5,11:00,246,0,0.000335,327.34,382,9,0.024259,345.71,982,13,0.012807,342.7,504,8,0.016663,322.53
August,5,11:30,254,1,0.004848,325.89,415,10,0.023081,347.56,1017,8,0.007489,345.74,525,6,0.011739,324.08
August,5,12:00,260,4,0.015317,336.08,450,5,0.011337,348.73,1035,13,0.012432,345.71,551,6,0.010308,323.65
August,5,12:30,256,3,0.011707,334.53,465,6,0.01303,348.84,1031,23,0.022405,348.41,562,6,0.010904,322.59
August,5,13:00,255,1,0.002763,332.84,490,6,0.013045,341.97,1031,12,0.012101,347.46,562,6,0.009975,326.19
August,5,13:30,252,0,0.000122,331.32,501,6,0.012605,343.91,1031,8,0.007937,346.98,566,4,0.006297,323.43
August,5,14:00,256,0,1e-06,332.17,521,5,0.008817,347.69,1043,9,0.008268,348.91,593,3,0.004427,324.44
August,5,14:30,263,0,8.6e-05,336.29,528,6,0.011705,352.14,1050,10,0.00937,351.24,591,4,0.006428,333.36
August,5,15:00,255,0,0.001884,335.05,523,4,0.008572,349.82,1028,8,0.008206,354.8,582,4,0.006564,338.05
August,5,15:30,254,1,0.005248,339.22,518,4,0.008431,348.73,1018,9,0.009205,359.58,583,6,0.009534,336.06
August,5,16:00,251,0,0.001912,344.08,516,4,0.007818,348.07,1003,6,0.005785,359.1,582,6,0.010911,333.79
August,5,16:30,242,0,9.3e-05,341.75,507,3,0.004954,349.98,972,5,0.004897,356.92,555,5,0.00818,332.6
August,5,17:00,212,0,1e-06,338.81,479,1,0.002677,351.44,902,7,0.008153,354.91,529,5,0.009915,328.7
August,5,17:30,183,0,0.0,331.03,450,4,0.008172,349.93,849,10,0.011409,356.22,505,5,0.009862,331.51
August,5,18:00,181,0,0.0,332.43,423,6,0.014816,347.65,811,8,0.009757,361.8,449,4,0.009637,327.38
August,5,18:30,145,0,0.0,350.87,381,3,0.008521,347.71,700,6,0.008634,361.92,401,5,0.011364,329.7
August,5,19:00,96,0,0.0,350.2,348,4,0.012492,348.68,635,6,0.009527,353.86,375,6,0.016286,331.36
August,5,19:30,71,0,2e-06,336.83,308,6,0.018223,350.3,556,6,0.010344,348.09,325,7,0.020994,338.3
