Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,11:00,254,3,0.010609,322.61,480,12,0.024331,342.91,1118,15,0.013494,341.89,497,10,0.019893,322.3
August,1,11:30,266,5,0.019809,322.76,526,12,0.023469,344.82,1153,20,0.017572,347.02,521,5,0.01002,325.41
August,1,12:00,271,8,0.031254,330.87,564,11,0.019854,343.3,1162,22,0.019021,348.36,540,5,0.008704,329.25
August,1,12:30,273,11,0.041077,332.46,579,18,0.031857,347.1,1164,23,0.019712,348.18,545,7,0.013159,327.75
August,1,13:00,271,5,0.018796,339.51,601,24,0.040044,347.77,1159,20,0.017635,350.72,545,9,0.016778,327.33
August,1,13:30,272,2,0.005883,344.67,616,27,0.044428,346.36,1156,24,0.020449,352.74,548,11,0.020742,324.45
August,1,14:00,278,3,0.010964,345.89,628,26,0.041939,349.63,1172,22,0.019034,353.18,562,14,0.02442,327.07
August,1,14:30,282,3,0.011013,343.31,630,18,0.029131,353.25,1171,10,0.008952,352.1,563,20,0.035807,328.6
August,1,15:00,280,1,0.003115,340.59,625,10,0.015741,346.36,1166,2,0.001716,353.68,562,12,0.020944,320.29
August,1,15:30,278,0,0.000142,348.95,619,9,0.013923,342.49,1157,1,0.000667,351.37,560,6,0.010531,318.41
August,1,16:00,274,0,0.000144,350.44,621,8,0.012652,352.69,1147,2,0.002011,352.72,560,5,0.008126,326.93
August,1,16:30,259,1,0.003293,332.86,604,6,0.009607,359.92,1106,3,0.002763,351.7,545,3,0.006243,326.75
August,1,17:00,229,3,0.01184,341.04,575,5,0.00817,357.65,1050,4,0.003968,353.39,517,3,0.006171,327.52
August,1,17:30,203,2,0.009574,350.86,552,7,0.012355,359.56,980,3,0.002572,353.17,491,2,0.003859,329.0
August,1,18:00,174,1,0.004531,356.16,490,11,0.022212,362.11,868,4,0.004534,352.59,429,1,0.003471,333.24
August,1,18:30,149,1,0.006703,361.81,446,10,0.021981,359.22,774,4,0.005432,355.36,372,1,0.001813,342.33
August,1,19:00,99,0,0.003583,354.75,394,7,0.016898,352.59,692,6,0.008171,354.59,344,1,0.001833,340.83
August,1,19:30,78,0,0.000213,349.31,355,9,0.024355,344.77,615,8,0.01234,352.59,313,0,0.000742,336.02
August,1,20:00,59,0,2e-06,327.91,308,15,0.048346,341.94,512,7,0.013316,353.05,263,0,0.001208,324.34
August,1,20:30,50,0,0.0,315.03,270,9,0.033777,329.03,438,4,0.008163,351.09,233,2,0.007942,317.99
August,1,21:00,38,0,0.0,328.87,224,7,0.031682,324.06,355,3,0.00789,350.0,190,3,0.018028,319.62
August,1,21:30,28,0,0.0,351.14,188,4,0.021629,328.02,294,1,0.002975,344.55,162,1,0.007136,323.88
August,1,22:00,23,0,0.0,383.92,146,2,0.016049,325.62,236,0,0.000171,334.42,131,0,0.000409,321.86
August,1,22:30,16,0,0.0,355.37,116,1,0.010973,323.76,189,0,1e-06,329.03,110,0,3e-06,321.51
August,1,23:00,14,0,0.0,349.6,88,2,0.020266,307.53,143,0,0.0,326.74,86,0,0.0,315.13
August,1,23:30,10,0,0.0,305.76,69,1,0.009584,306.97,117,0,0.0,323.82,66,0,0.0,301.49
August,2,0:00,4,0,0.0,334.66,39,0,0.0,295.37,61,0,0.0,316.17,43,0,0.0,304.45
August,2,0:30,4,0,0.0,350.56,29,0,0.0,300.84,50,0,0.0,324.21,30,0,0.0,303.85
August,2,1:00,3,0,0.0,350.01,13,0,0.0,334.58,37,0,0.0,301.56,24,0,0.0,334.92
August,2,1:30,2,0,0.0,325.65,8,0,0.0,351.8,29,0,0.0,293.95,19,0,0.0,359.89
August,2,2:00,2,0,0.0,246.74,6,0,0.0,364.76,19,0,0.0,307.38,12,0,0.0,359.76
August,2,2:30,1,0,0.0,286.67,4,0,0.0,313.68,16,0,0.0,310.48,8,0,0.0,368.92
August,2,3:00,1,0,0.0,342.82,4,0,0.0,317.73,11,0,0.0,330.22,2,0,0.0,348.47
August,2,3:30,1,0,0.0,444.61,3,0,0.0,267.97,10,0,0.0,377.55,1,0,0.0,261.9
August,2,4:00,1,0,0.0,383.65,3,0,0.0,218.64,10,0,0.0,396.79,1,0,0.0,214.72
August,2,4:30,1,0,0.0,269.61,3,0,0.0,337.95,10,0,0.0,366.02,1,0,0.0,256.51
August,2,5:00,1,0,0.0,210.95,3,0,0.0,428.74,10,0,0.0,328.98,1,0,0.0,305.25
August,2,5:30,2,0,0.0,223.3,3,0,0.0,324.17,11,0,0.0,275.92,1,0,0.0,283.5
August,2,6:00,2,0,0.0,252.0,3,0,0.0,271.53,17,0,0.0,266.62,8,0,0.0,237.97
August,2,6:30,2,0,0.0,250.3,6,0,0.0,264.76,33,0,0.0,265.61,15,0,0.0,263.11
August,2,7:00,6,0,0.0,277.48,16,0,0.0,283.77,63,0,0.0,269.6,25,0,0.0,302.11
August,2,7:30,8,0,0.0,300.27,28,0,0.0,298.28,109,0,0.0,272.65,41,0,0.0,308.41
August,2,8:00,29,0,0.0,282.42,57,0,0.0,288.33,198,0,0.0,280.0,79,0,0.0,302.29
August,2,8:30,50,0,0.0,283.81,83,0,0.0,303.64,274,0,0.0,292.33,103,0,5e-06,309.99
August,2,9:00,78,0,0.0,277.86,151,0,0.0,312.14,379,0,0.0,300.84,170,0,0.000491,302.58
August,2,9:30,99,0,0.0,300.64,194,0,0.0,317.23,482,0,0.0,297.23,210,2,0.00926,294.04
August,2,10:00,113,0,0.0,304.14,242,0,5e-06,315.67,578,0,0.0,298.46,243,9,0.0364,305.59
August,2,10:30,142,0,0.0,298.13,271,0,0.000795,321.12,649,0,0.0,305.05,291,14,0.047368,319.24
August,2,11:00,150,0,0.0,300.77,295,5,0.015587,319.24,688,0,2e-06,313.7,324,8,0.024786,315.18
August,2,11:30,156,0,4e-06,305.71,330,13,0.039277,320.34,716,0,0.000311,316.89,343,4,0.011799,313.16
August,2,12:00,175,0,0.000624,304.2,366,9,0.025413,319.43,727,5,0.006911,314.89,354,2,0.004725,311.28
August,2,12:30,182,2,0.012799,305.04,387,15,0.039834,319.95,730,20,0.027431,316.6,359,3,0.009567,309.75
August,2,13:00,192,6,0.033705,306.45,407,16,0.040432,316.48,730,33,0.045424,323.87,363,7,0.020071,315.74
August,2,13:30,192,2,0.012827,305.42,424,21,0.049976,320.14,730,40,0.054701,326.73,368,7,0.018567,315.5
August,2,14:00,196,3,0.014736,310.21,444,14,0.030783,324.39,731,24,0.033383,329.54,378,3,0.008968,316.06
August,2,14:30,198,8,0.039479,313.28,448,3,0.006871,327.46,727,8,0.010978,329.3,380,4,0.011516,315.53
August,2,15:00,196,5,0.024231,314.28,452,0,0.000594,325.5,713,1,0.001775,331.46,376,3,0.008417,318.95
August,2,15:30,198,6,0.028213,308.91,456,3,0.006341,324.04,700,0,7.2e-05,330.8,369,5,0.012759,318.0
August,2,16:00,196,2,0.010024,301.89,450,8,0.018095,324.84,692,0,0.0,328.1,366,3,0.009376,326.69
August,2,16:30,181,0,0.000507,292.81,435,6,0.013279,324.7,661,0,0.0,332.42,351,5,0.014355,325.87
August,2,17:00,165,0,3e-06,291.55,419,8,0.019604,325.0,640,0,0.0,330.98,339,2,0.005346,328.13
August,2,17:30,150,0,0.0,293.62,401,4,0.011206,321.98,621,0,0.0,325.61,328,1,0.002068,323.41
August,2,18:00,115,0,0.0,307.91,348,7,0.021028,322.17,486,0,0.0,326.27,277,2,0.005965,315.61
August,2,18:30,103,0,0.0,300.37,314,14,0.045895,317.05,449,0,0.0,326.25,251,1,0.002377,312.96
August,2,19:00,69,0,0.0,292.22,282,19,0.068009,312.03,391,0,0.0,327.94,227,0,0.000304,316.23
August,2,19:30,64,0,0.0,288.72,257,13,0.050471,321.2,344,0,0.0,326.29,210,1,0.004191,325.85
August,2,20:00,53,0,0.0,304.22,224,3,0.013882,318.92,316,0,0.0,319.45,190,2,0.012828,323.82
August,2,20:30,46,0,0.0,305.72,198,0,0.00069,314.96,289,0,0.0,321.69,176,1,0.005014,320.04
August,2,21:00,34,0,2e-05,313.86,167,0,5e-06,315.72,243,0,0.0,323.69,138,0,0.000301,322.48
August,2,21:30,25,0,0.004452,336.89,140,0,0.0,321.47,215,0,0.0,318.62,122,0,0.000192,327.21
August,2,22:00,21,2,0.112798,304.82,112,0,0.0,316.74,189,0,0.0,317.95,104,0,0.004756,323.98
August,2,22:30,15,7,0.440269,319.51,90,0,0.0,302.18,155,0,0.0,316.74,86,1,0.015876,319.53
August,2,23:00,13,2,0.190669,353.09,70,0,0.0,275.95,124,0,0.0,314.7,66,0,0.007473,327.96
August,2,23:30,9,0,0.01318,311.71,56,0,0.0,276.3,103,0,0.0,311.75,55,0,0.00042,349.68
August,3,0:00,2,0,0.0,358.16,18,0,0.0,345.24,54,0,0.0,321.52,30,0,0.0,324.51
August,3,0:30,2,0,0.0,324.72,15,0,0.0,334.23,43,0,0.0,316.48,22,0,0.0,325.08
August,3,1:00,2,0,0.0,332.86,7,0,0.0,349.83,32,0,0.0,317.25,17,0,0.0,335.66
August,3,1:30,2,0,0.0,339.64,4,0,0.0,327.64,24,0,0.0,319.61,14,0,0.0,322.27
August,3,2:00,1,0,0.0,392.56,3,0,0.0,283.35,15,0,0.0,309.55,9,0,0.0,314.44
August,3,2:30,1,0,0.0,319.89,2,0,0.0,296.58,12,0,0.0,331.01,7,0,0.0,328.47
August,3,3:00,1,0,0.0,233.42,2,0,0.0,328.05,10,0,0.0,325.83,3,0,0.0,346.54
August,3,3:30,1,0,0.0,262.73,2,0,0.0,339.21,9,0,0.0,317.29,2,0,0.0,288.64
August,3,4:00,1,0,0.0,264.16,2,0,0.0,290.6,9,0,0.0,305.54,2,0,0.0,283.28
August,3,4:30,1,0,0.0,199.89,2,0,0.0,258.26,8,0,0.0,291.69,2,0,0.0,255.47
August,3,5:00,1,0,0.0,213.46,2,0,4e-05,258.5,9,0,0.0,299.45,2,0,0.0,264.94
August,3,5:30,2,0,0.0,227.95,2,0,0.005757,230.42,12,0,0.0,269.13,2,0,0.0,280.97
August,3,6:00,2,0,0.0,240.32,2,0,0.100946,236.35,16,0,0.0,259.2,7,0,0.0,255.85
August,3,6:30,2,0,0.0,230.19,4,1,0.161897,303.13,29,0,0.0,273.55,12,0,0.0,252.33
August,3,7:00,5,0,0.0,246.16,13,0,0.019664,288.42,47,0,0.0,260.42,22,0,2e-06,270.07
August,3,7:30,9,0,3e-06,297.15,19,0,0.001184,277.36,77,0,1e-06,264.85,37,0,0.000215,276.84
August,3,8:00,18,0,0.000276,308.22,38,0,0.006282,284.85,135,0,8.7e-05,284.38,61,0,0.002749,279.29
August,3,8:30,27,0,0.004297,318.58,58,1,0.011523,298.42,176,0,0.001527,299.88,84,1,0.00614,290.57
August,3,9:00,58,1,0.010225,318.87,103,0,0.003702,309.76,230,1,0.005055,314.98,113,1,0.010279,301.56
August,3,9:30,66,1,0.014765,327.35,129,1,0.006001,318.75,283,3,0.009113,328.04,133,3,0.023418,313.93
August,3,10:00,73,0,0.004325,332.66,164,2,0.01496,325.07,339,4,0.012869,332.46,162,3,0.020846,322.77
August,3,10:30,78,0,0.00019,329.47,191,5,0.023925,334.77,399,4,0.010359,340.06,191,5,0.026057,326.54
August,3,11:00,78,0,0.000197,334.95,217,4,0.018078,342.34,427,5,0.011728,347.9,207,4,0.018016,329.62
August,3,11:30,74,0,0.004373,339.21,237,4,0.018958,346.04,450,8,0.018191,351.62,219,4,0.016895,331.96
August,3,12:00,73,1,0.012419,333.79,250,4,0.015201,345.41,466,8,0.017896,350.78,226,4,0.019345,336.27
August,3,12:30,73,0,0.006824,324.2,260,5,0.018015,348.82,464,7,0.014114,352.29,227,5,0.021416,339.25
August,3,13:00,74,0,0.00666,327.01,271,5,0.016868,348.33,462,5,0.011901,355.64,228,4,0.017615,340.55
August,3,13:30,74,0,0.002541,337.24,275,5,0.019683,342.23,459,7,0.015353,360.07,226,3,0.013997,335.22
August,3,14:00,73,0,0.004724,338.38,283,4,0.013964,342.31,459,7,0.01558,361.59,227,3,0.012371,333.62
August,3,14:30,73,1,0.016022,340.09,284,3,0.010835,345.26,457,7,0.015759,361.49,227,3,0.012432,339.47
August,3,15:00,72,1,0.02048,339.79,284,2,0.00859,346.29,450,4,0.009092,360.62,225,2,0.010407,341.15
August,3,15:30,72,2,0.021318,342.86,285,2,0.006153,346.34,438,2,0.004365,361.65,222,3,0.01232,343.71
August,3,16:00,72,0,0.006637,342.5,285,2,0.005367,350.39,436,2,0.004386,359.55,221,2,0.009354,348.62
August,3,16:30,71,0,0.002507,338.76,279,2,0.006435,353.89,420,2,0.004573,360.16,211,2,0.011191,352.38
August,3,17:00,69,0,0.006352,341.11,271,2,0.005799,352.87,414,2,0.004214,360.07,207,2,0.009702,351.93
August,3,17:30,65,0,0.002407,335.53,259,2,0.006042,355.7,399,3,0.006867,359.63,205,2,0.008518,344.15
August,3,18:00,40,0,0.000183,333.57,230,2,0.009482,354.96,394,3,0.007545,359.72,208,1,0.005712,346.14
August,3,18:30,36,0,1e-06,343.02,216,3,0.013456,353.4,360,2,0.006279,363.49,189,1,0.005944,346.09
August,3,19:00,28,0,1e-06,343.1,192,2,0.011883,351.58,321,3,0.009848,366.87,172,2,0.012832,339.72
August,3,19:30,22,0,0.000294,341.92,177,2,0.013897,342.58,292,3,0.011076,365.2,159,4,0.023779,341.25
August,3,20:00,17,0,0.008877,339.15,161,4,0.022263,338.93,272,3,0.012306,362.43,145,4,0.024171,337.38
August,3,20:30,15,1,0.0507,343.7,136,2,0.017049,335.48,242,2,0.006341,356.38,128,2,0.015136,336.47
August,3,21:00,13,1,0.091911,339.47,112,2,0.013982,330.45,214,0,0.001172,350.84,108,2,0.014401,337.0
August,3,21:30,11,0,0.039102,325.57,96,0,0.004747,334.02,185,0,5.4e-05,343.58,98,1,0.00767,344.21
August,3,22:00,9,1,0.070834,327.87,80,0,0.000259,329.6,155,0,0.0,338.08,85,0,0.001637,339.52
August,3,22:30,7,2,0.251102,336.81,59,0,2e-06,320.24,125,0,0.0,330.45,71,0,0.001513,341.91
August,3,23:00,6,1,0.100284,330.33,46,0,0.0,302.43,96,0,0.0,329.38,55,0,0.005169,346.72
August,3,23:30,5,0,0.005671,333.93,37,0,0.0,292.98,82,0,0.0,340.75,47,0,0.002263,335.06
August,4,0:00,5,0,0.0,402.11,37,0,0.0,323.86,76,0,0.0,359.33,47,0,0.0,339.32
August,4,0:30,5,0,0.0,334.39,27,0,0.0,329.36,58,0,0.0,357.77,33,0,0.0,366.2
August,4,1:00,3,0,0.0,318.14,14,0,0.0,342.46,39,0,0.0,349.56,26,0,0.0,388.46
August,4,1:30,3,0,0.0,306.1,8,0,0.0,347.69,28,0,0.0,320.11,19,0,0.0,372.25
August,4,2:00,2,0,0.0,341.1,6,0,0.0,357.05,19,0,0.0,307.44,13,0,0.0,342.09
August,4,2:30,2,0,0.0,275.88,5,0,0.0,383.32,17,0,0.0,299.38,11,0,0.0,334.65
August,4,3:00,2,0,0.0,271.44,4,0,0.0,333.55,13,0,0.0,303.47,4,0,0.0,342.42
August,4,3:30,2,0,0.0,280.89,4,0,0.0,261.06,13,0,0.0,316.87,3,0,0.0,305.11
August,4,4:00,2,0,0.0,279.19,3,0,0.0,232.53,12,0,0.0,318.25,3,0,0.0,234.07
August,4,4:30,2,0,0.0,299.75,3,0,0.0,224.61,12,0,0.0,299.86,3,0,0.0,206.69
August,4,5:00,2,0,0.0,260.99,2,0,0.00022,231.54,14,0,0.0,303.47,3,0,0.0,228.09
August,4,5:30,3,0,0.0,238.42,3,0,0.027033,298.18,21,0,0.0,303.04,4,0,0.0,276.6
August,4,6:00,3,0,0.0,265.48,5,2,0.380813,304.88,37,0,0.0,273.91,14,0,0.0,254.04
August,4,6:30,4,0,0.0,236.45,10,5,0.546654,311.59,59,0,0.0,262.56,24,0,0.0,258.34
August,4,7:00,9,0,5.3e-05,271.68,32,2,0.05927,294.95,105,0,0.0,276.09,44,0,0.0,287.77
August,4,7:30,17,0,0.004719,312.56,55,0,0.002315,296.91,168,0,0.0,289.17,78,0,0.0,298.21
August,4,8:00,50,2,0.035314,312.25,107,1,0.007794,305.73,299,0,2e-06,309.52,138,0,2e-06,300.2
August,4,8:30,91,6,0.067252,330.97,171,2,0.01356,322.05,445,0,0.000183,325.38,210,0,0.000201,305.1
August,4,9:00,140,6,0.045351,349.66,249,1,0.003348,329.49,666,2,0.002728,336.15,323,1,0.003011,313.21
August,4,9:30,180,4,0.023394,353.88,319,0,0.000606,339.02,831,7,0.008331,344.22,394,5,0.01153,324.8
August,4,10:00,210,1,0.005353,354.46,383,3,0.008655,345.14,965,13,0.013299,349.67,470,12,0.026165,333.67
August,4,10:30,237,1,0.004489,355.15,433,10,0.02256,353.2,1083,22,0.019938,356.87,515,23,0.044751,338.77
August,4,11:00,255,3,0.011187,358.87,483,9,0.01826,358.71,1173,19,0.015897,361.67,561,20,0.036266,346.44
August,4,11:30,268,2,0.006702,359.81,521,14,0.025955,361.57,1199,19,0.01561,363.34,603,18,0.029188,346.77
August,4,12:00,272,4,0.013555,359.73,559,9,0.015709,368.06,1215,31,0.02527,365.86,621,17,0.026714,347.54
August,4,12:30,273,5,0.019757,355.02,573,7,0.012209,371.57,1221,36,0.029098,369.63,625,22,0.03584,347.82
August,4,13:00,272,2,0.006358,359.24,596,5,0.008545,371.65,1225,19,0.015211,370.89,621,21,0.03406,348.65
August,4,13:30,272,0,0.000292,365.05,608,10,0.016871,367.29,1223,13,0.01083,373.72,623,20,0.031528,350.78
August,4,14:00,276,0,2e-06,363.97,623,10,0.015922,365.84,1231,14,0.011394,376.39,631,18,0.028093,349.58
August,4,14:30,279,0,0.0,368.21,631,6,0.00902,368.29,1237,16,0.012993,380.0,629,12,0.019239,348.62
August,4,15:00,279,0,0.0,371.41,630,5,0.0078,365.81,1236,12,0.009529,379.17,628,9,0.014129,350.49
August,4,15:30,277,0,0.0,365.82,621,6,0.010081,365.36,1230,9,0.006977,379.68,626,9,0.013829,350.84
August,4,16:00,275,0,0.0,368.88,622,7,0.011742,372.16,1225,8,0.006379,378.84,630,8,0.012614,354.58
August,4,16:30,265,0,0.0,369.19,607,7,0.010893,374.66,1192,8,0.006647,376.55,619,9,0.014319,355.77
August,4,17:00,235,0,0.0,365.37,576,7,0.012475,376.78,1125,11,0.009408,378.8,587,6,0.010967,353.23
August,4,17:30,204,0,0.0,361.72,558,7,0.013166,376.12,1049,15,0.014266,377.49,555,4,0.007964,355.35
August,4,18:00,176,0,0.0,361.71,501,8,0.015884,371.24,929,17,0.018628,375.22,486,5,0.011182,359.6
August,4,18:30,156,0,3e-06,366.26,453,6,0.013075,367.76,805,10,0.012951,374.26,426,4,0.008347,357.32
August,4,19:00,100,0,0.0008,376.48,400,6,0.016245,364.51,730,7,0.009644,373.49,393,6,0.014399,353.25
August,4,19:30,78,2,0.022794,370.85,363,7,0.019734,363.41,652,7,0.010637,371.88,361,11,0.03177,356.04
August,4,20:00,60,7,0.110584,373.54,313,12,0.038988,357.42,541,8,0.01438,373.03,318,10,0.03235,352.77
August,4,20:30,52,8,0.153903,374.49,272,10,0.037699,351.34,469,5,0.010619,370.65,266,6,0.020678,347.3
August,4,21:00,39,5,0.123106,364.25,224,4,0.019594,348.8,389,1,0.003047,369.2,214,2,0.009459,353.86
August,4,21:30,29,1,0.044141,342.38,189,1,0.004385,350.29,326,0,0.00146,367.85,185,0,0.002102,362.24
August,4,22:00,23,3,0.149675,327.89,149,0,0.000232,353.13,266,2,0.005767,362.69,148,0,0.002302,362.76
August,4,22:30,16,10,0.668515,324.66,116,0,2e-06,346.06,210,2,0.007304,356.1,126,1,0.007132,357.17
August,4,23:00,13,6,0.456039,348.18,88,0,0.0,333.7,161,0,0.002636,351.98,97,0,0.003366,358.19
August,4,23:30,10,1,0.12388,343.91,67,0,0.0,313.79,127,0,0.000152,351.29,76,0,0.000202,360.25
August,5,0:00,5,0,0.0,279.05,36,0,0.0,325.1,74,0,0.0,359.59,47,0,0.0,343.66
August,5,0:30,4,0,0.0,283.63,27,0,0.0,320.33,56,0,0.0,355.49,33,0,0.0,357.69
August,5,1:00,3,0,0.0,315.67,13,0,0.0,311.63,39,0,0.0,360.53,24,0,0.0,350.8
August,5,1:30,3,0,0.0,319.28,8,0,0.0,322.72,29,0,0.0,354.96,19,0,0.0,350.04
August,5,2:00,2,0,0.0,321.16,5,0,0.0,347.5,20,0,0.0,328.96,12,0,0.0,367.74
August,5,2:30,2,0,0.0,325.31,5,0,0.0,359.9,18,0,0.0,316.07,10,0,0.0,384.52
August,5,3:00,2,0,0.0,314.79,4,0,0.0,366.72,14,0,0.0,325.38,3,0,0.0,383.55
August,5,3:30,2,0,0.0,260.99,4,0,0.0,314.99,13,0,0.0,355.32,2,0,0.0,346.42
August,5,4:00,2,0,0.0,230.67,4,0,0.0,300.67,13,0,0.0,357.18,2,0,0.0,375.87
August,5,4:30,2,0,0.0,245.01,4,0,0.0,291.79,13,0,0.0,336.63,2,0,0.0,408.56
August,5,5:00,2,0,0.0,276.54,3,0,0.000111,311.23,14,0,0.0,308.2,2,0,4.1e-05,358.39
August,5,5:30,3,0,0.0,287.5,4,0,0.01487,336.05,20,0,0.0,279.37,3,0,0.005035,278.67
August,5,6:00,3,0,4.4e-05,268.78,5,1,0.212428,332.51,31,0,0.0,269.83,13,0,0.021431,264.11
August,5,6:30,4,0,0.005445,280.91,9,3,0.354954,285.57,52,0,0.0,270.08,24,1,0.033428,278.8
August,5,7:00,10,0,0.050837,313.31,31,3,0.087547,263.65,96,0,2e-06,285.38,43,0,0.006678,267.73
August,5,7:30,19,2,0.103597,331.48,55,4,0.080162,298.83,157,0,0.000244,294.93,76,0,0.000177,284.87
August,5,8:00,50,4,0.089755,322.42,101,2,0.024709,312.89,291,1,0.003022,307.29,133,0,4.7e-05,305.88
August,5,8:30,91,9,0.100341,348.15,157,3,0.017333,320.44,422,4,0.009197,322.77,196,0,0.000785,309.65
August,5,9:00,140,8,0.057866,347.61,230,1,0.006014,327.42,622,7,0.012046,334.34,290,1,0.003383,307.85
August,5,9:30,174,5,0.031279,348.76,294,3,0.010261,333.86,768,9,0.012107,340.22,346,3,0.009294,319.39
August,5,10:00,204,3,0.013184,346.25,347,11,0.03196,341.04,884,10,0.010922,343.43,413,9,0.02068,327.75
August,5,10:30,233,1,0.002488,345.9,390,18,0.047341,353.15,980,17,0.017129,353.06,457,14,0.030778,336.61
August,5,11:00,250,0,0.000318,346.28,438,9,0.021576,360.01,1048,13,0.011942,359.36,500,8,0.015514,339.95
August,5,11:30,256,1,0.004649,344.74,476,10,0.020587,361.94,1079,8,0.007025,362.54,527,6,0.010813,341.59
August,5,12:00,258,4,0.014901,355.53,512,5,0.010167,363.15,1086,13,0.011794,362.51,545,5,0.009646,341.13
August,5,12:30,260,3,0.011156,353.88,523,6,0.01184,363.27,1087,23,0.021151,365.35,552,6,0.010269,340.01
August,5,13:00,260,1,0.002616,352.09,538,7,0.012147,356.12,1088,12,0.011421,364.35,554,5,0.00937,343.81
August,5,13:30,260,0,0.000114,350.49,548,6,0.011763,358.14,1087,8,0.007494,363.85,559,3,0.005897,340.9
August,5,14:00,266,0,1e-06,351.39,555,5,0.008461,362.07,1095,9,0.007842,365.87,573,2,0.004238,341.96
August,5,14:30,267,0,8.2e-05,355.74,558,6,0.011307,366.71,1095,10,0.008943,368.31,573,4,0.006129,351.36
August,5,15:00,267,0,0.001741,354.44,559,5,0.008193,364.29,1092,8,0.007687,372.05,572,4,0.006178,356.31
August,5,15:30,266,1,0.004847,358.85,559,4,0.007978,363.16,1086,9,0.008584,377.06,572,5,0.008984,354.21
August,5,16:00,264,0,0.001761,363.99,559,4,0.007382,362.47,1078,6,0.005354,376.56,571,6,0.010275,351.81
August,5,16:30,255,0,8.6e-05,361.53,548,3,0.00468,364.46,1050,5,0.004511,374.26,559,4,0.007503,350.57
August,5,17:00,224,0,1e-06,358.41,521,1,0.002517,365.98,991,7,0.007383,372.16,531,5,0.009139,346.46
August,5,17:30,196,0,0.0,350.18,504,4,0.007452,364.41,934,10,0.010321,373.54,501,5,0.009198,349.42
August,5,18:00,168,0,0.0,351.67,449,6,0.014271,362.03,842,8,0.009351,379.39,445,4,0.008976,345.07
August,5,18:30,150,0,0.0,371.17,402,3,0.008241,362.09,746,6,0.008065,379.51,390,4,0.010805,347.51
August,5,19:00,95,0,0.0,370.46,359,4,0.012375,363.1,670,6,0.008992,371.06,363,6,0.015554,349.26
August,5,19:30,75,0,2e-06,356.32,326,6,0.017606,364.8,603,6,0.009493,365.01,332,6,0.019004,356.57
